ax,ay,az,gx,gy,gz
291,-1172,165,246,1355,604
324,-1143,199,223,1303,658
312,-1092,214,183,1222,747
210,-1080,257,148,1239,798
138,-1089,296,94,1346,741
99,-1012,289,11,1479,638
5,-941,287,-97,1495,625
-61,-978,235,-197,1413,689
-83,-1003,228,-243,1345,736
-161,-973,318,-264,1319,773
-246,-948,428,-328,1350,766
-316,-938,486,-436,1462,711
-374,-973,419,-523,1540,651
-437,-992,414,-530,1507,614
-499,-886,475,-543,1562,565
-583,-863,534,-618,1669,499
-636,-851,567,-716,1699,426
-663,-826,566,-834,1666,365
-685,-884,499,-952,1647,321
-727,-899,339,-1044,1602,307
-770,-901,282,-1075,1413,351
-806,-923,331,-1094,1196,399
-905,-898,381,-1191,1084,411
-1069,-962,355,-1357,1043,385
-1168,-1075,233,-1509,981,312
-1205,-1237,105,-1573,844,233
-1302,-1359,108,-1538,672,172
-1356,-1321,202,-1506,585,91
-1406,-1343,271,-1568,537,24
-1358,-1381,234,-1686,511,-44
-1312,-1441,168,-1815,454,-85
-1304,-1580,47,-1944,450,-85
-1275,-1758,-103,-2011,360,-25
-1314,-1926,-251,-2001,94,79
-1432,-2041,-345,-1938,-168,148
-1443,-2130,-388,-1880,-246,62
-1365,-2215,-451,-1874,-142,-128
-1283,-2316,-581,-1868,12,-272
-1180,-2445,-656,-1806,-18,-326
-1100,-2518,-727,-1712,-197,-294
-1113,-2577,-743,-1603,-393,-204
-1144,-2626,-713,-1499,-627,-129
-1108,-2621,-672,-1459,-812,-121
-1115,-2631,-692,-1490,-861,-120
-1172,-2724,-797,-1507,-861,-107
-1168,-2805,-934,-1493,-918,-130
-1130,-2852,-986,-1442,-1023,-155
-1124,-2916,-992,-1404,-1156,-146
-1080,-3003,-1094,-1399,-1266,-141
-1059,-3124,-1254,-1357,-1306,-174
-1057,-3197,-1369,-1236,-1343,-241
-1037,-3218,-1334,-1108,-1399,-348
-890,-3302,-1405,-1062,-1352,-492
-725,-3371,-1499,-990,-1368,-580
-627,-3449,-1552,-860,-1523,-600
-504,-3500,-1628,-721,-1662,-636
-399,-3536,-1718,-578,-1722,-698
-405,-3498,-1710,-392,-1736,-736
-432,-3396,-1590,-207,-1750,-779
-492,-3323,-1471,-90,-1763,-847
-528,-3277,-1437,-27,-1831,-926
-488,-3253,-1472,37,-1905,-1066
-352,-3218,-1502,108,-1829,-1256
-207,-3162,-1497,174,-1762,-1421
-46,-3142,-1585,226,-1688,-1529
235,-3154,-1786,309,-1518,-1636
425,-3151,-1909,454,-1438,-1692
528,-3149,-1923,661,-1464,-1651
665,-3115,-1815,887,-1522,-1590
758,-3067,-1645,1031,-1514,-1541
778,-3024,-1640,1073,-1421,-1472
783,-2968,-1752,1122,-1375,-1400
826,-2920,-1855,1230,-1394,-1362
931,-2846,-1913,1352,-1312,-1364
1035,-2781,-1867,1473,-1173,-1382
1065,-2718,-1716,1582,-1048,-1398
1083,-2608,-1584,1664,-884,-1424
1190,-2515,-1526,1703,-734,-1434
1290,-2425,-1422,1747,-739,-1350
1324,-2337,-1237,1765,-849,-1181
1354,-2283,-1157,1731,-905,-1018
1400,-2202,-1111,1686,-887,-873
1348,-2159,-1047,1640,-906,-726
1241,-2101,-977,1581,-830,-653
1188,-2054,-1025,1488,-496,-693
1137,-2087,-1161,1436,-81,-765
1090,-2054,-1173,1478,205,-829
1121,-1932,-1031,1524,295,-859
1229,-1831,-905,1497,362,-840
1281,-1739,-838,1445,353,-702
1284,-1618,-743,1393,232,-522
1252,-1541,-631,1326,148,-374
1162,-1509,-586,1234,205,-308
1014,-1499,-641,1131,387,-344
915,-1517,-681,1065,623,-479
890,-1495,-665,1042,1001,-697
974,-1462,-641,1019,1341,-871
1205,-1439,-594,992,1422,-898
1430,-1384,-457,951,1370,-740
1507,-1341,-329,861,1199,-413
1515,-1353,-299,752,952,-63
1478,-1362,-340,669,844,200
1249,-1359,-367,644,804,386
928,-1359,-397,620,932,374
684,-1370,-397,592,1382,151
602,-1350,-389,573,1796,-91
703,-1290,-289,548,1875,-208
810,-1259,-161,478,1802,-184
860,-1226,-84,382,1659,-32
913,-1212,-53,298,1436,173
911,-1201,-10,236,1183,374
796,-1165,48,161,1107,461
734,-1189,-67,74,1283,445
740,-1227,-197,60,1476,433
623,-1200,-130,99,1562,441
457,-1182,-49,90,1646,437
441,-1155,-40,28,1709,403
531,-1164,-172,-63,1738,400
546,-1177,-327,-100,1790,470
489,-1152,-409,-87,1760,598
411,-1132,-403,-35,1584,750
341,-1108,-347,20,1454,859
219,-1064,-229,54,1412,916
13,-1033,-147,49,1375,945
-153,-1013,-123,19,1330,928
-201,-985,-78,-10,1316,869
-270,-950,-24,-43,1306,822
-336,-937,23,-89,1235,796
-336,-928,104,-141,1169,744
-271,-898,127,-202,1213,690
-232,-913,139,-245,1294,646
-279,-911,109,-282,1370,611
-338,-944,122,-276,1481,591
-386,-939,272,-254,1493,577
-431,-875,437,-299,1383,591
-497,-883,496,-418,1261,635
-602,-931,444,-530,1144,668
-674,-898,398,-614,1077,645
-762,-916,357,-696,1158,568
-884,-983,262,-780,1262,463
-984,-1048,197,-813,1407,324
-1036,-1022,237,-844,1475,217
-1012,-994,314,-922,1281,208
-1020,-1097,317,-1043,1098,232
-1089,-1215,255,-1142,977,262
-1173,-1305,283,-1183,811,279
-1215,-1303,338,-1204,745,235
-1261,-1270,358,-1302,785,164
-1321,-1406,223,-1447,868,98
-1405,-1495,65,-1516,920,25
-1492,-1567,58,-1549,881,-55
-1520,-1679,22,-1622,879,-166
-1520,-1757,-118,-1711,913,-290
-1471,-1939,-359,-1752,899,-357
-1416,-2047,-441,-1674,698,-326
-1418,-2024,-254,-1578,356,-263
-1489,-2115,-192,-1617,183,-243
-1484,-2224,-332,-1687,124,-279
-1436,-2224,-480,-1698,-24,-316
-1393,-2260,-634,-1675,-217,-298
-1370,-2350,-710,-1607,-377,-275
-1331,-2423,-678,-1503,-456,-284
-1268,-2444,-554,-1414,-490,-318
-1284,-2486,-553,-1433,-461,-374
-1335,-2612,-698,-1462,-476,-368
-1359,-2707,-750,-1411,-580,-387
-1240,-2763,-801,-1389,-723,-446
-1097,-2869,-920,-1388,-863,-456
-1023,-2973,-1037,-1350,-989,-433
-939,-3013,-1061,-1281,-1203,-403
-883,-3027,-1062,-1193,-1392,-376
-877,-3019,-1029,-1101,-1422,-380
-878,-3020,-983,-1018,-1448,-404
-842,-3054,-963,-966,-1526,-454
-803,-3216,-1092,-934,-1570,-516
-645,-3269,-1146,-834,-1699,-623
-359,-3325,-1249,-770,-1694,-779
-160,-3410,-1415,-696,-1589,-853
-164,-3414,-1435,-512,-1588,-836
-206,-3384,-1362,-322,-1714,-802
-214,-3342,-1292,-197,-1832,-783
-311,-3297,-1234,-110,-1877,-798
-434,-3235,-1193,-52,-1919,-883
-483,-3158,-1190,-8,-1966,-1028
-430,-3133,-1307,10,-1976,-1250
-110,-3170,-1594,29,-1841,-1558
299,-3180,-1845,161,-1587,-1775
573,-3138,-1860,417,-1463,-1807
784,-3091,-1720,658,-1491,-1747
900,-3050,-1589,803,-1541,-1627
964,-3033,-1523,904,-1583,-1481
1044,-2981,-1507,989,-1658,-1349
1099,-2941,-1528,1048,-1705,-1226
1119,-2933,-1597,1111,-1695,-1119
1138,-2884,-1607,1210,-1628,-1090
1099,-2783,-1533,1295,-1380,-1150
1089,-2710,-1437,1335,-1128,-1223
1158,-2625,-1358,1352,-968,-1277
1239,-2540,-1376,1374,-841,-1254
1256,-2436,-1362,1444,-794,-1138
1270,-2331,-1256,1516,-845,-999
1311,-2274,-1091,1530,-839,-928
1266,-2200,-962,1487,-733,-898
1218,-2140,-922,1407,-625,-890
1214,-2148,-948,1316,-433,-949
1191,-2195,-1022,1270,-161,-1018
1245,-2189,-1106,1284,48,-1037
1325,-2125,-1089,1335,101,-981
1334,-2120,-1072,1358,86,-867
1354,-2104,-1032,1380,77,-752
1321,-2044,-886,1412,100,-676
1279,-1987,-768,1373,250,-651
1304,-1916,-674,1300,347,-628
1252,-1840,-605,1202,383,-591
1121,-1802,-644,1057,539,-587
1081,-1768,-687,971,686,-614
1171,-1724,-735,918,732,-585
1173,-1688,-761,892,725,-444
1046,-1662,-761,899,667,-289
1000,-1616,-700,913,533,-205
986,-1577,-591,908,552,-201
979,-1540,-530,865,779,-262
997,-1497,-451,813,915,-292
1029,-1443,-298,754,958,-261
1155,-1377,-198,643,1072,-209
1270,-1298,-172,502,1028,-44
1212,-1246,-170,372,878,205
1123,-1196,-266,247,757,396
983,-1165,-423,181,717,494
853,-1138,-571,200,931,461
748,-1082,-561,267,1166,383
724,-1038,-453,333,1418,324
721,-1006,-293,363,1563,328
691,-972,-211,326,1521,401
670,-940,-130,270,1509,475
617,-898,1,214,1479,538
604,-872,50,109,1389,607
580,-879,31,17,1352,624
543,-876,-48,-83,1476,532
574,-919,-265,-185,1833,383
649,-928,-472,-189,1949,376
688,-914,-550,-103,1796,541
637,-928,-434,27,1664,760
546,-899,-234,109,1564,972
388,-824,-58,115,1390,1150
118,-798,-14,47,1309,1245
-84,-800,17,-20,1409,1194
-182,-760,109,-85,1487,1094
-238,-786,100,-197,1474,1046
-281,-815,44,-254,1360,1046
-397,-785,58,-271,1202,1059
-556,-833,83,-317,1174,1013
-631,-900,29,-358,1303,846
-576,-884,3,-376,1489,652
-528,-884,21,-400,1604,554
-588,-944,83,-426,1543,567
-689,-983,158,-449,1334,598
-752,-994,233,-506,1192,584
-777,-1078,277,-590,1180,526
-771,-1126,242,-669,1196,484
-858,-1160,165,-717,1234,478
-1010,-1210,116,-757,1199,457
-1050,-1299,133,-790,1170,378
-1048,-1282,159,-832,1167,303
-1130,-1314,106,-914,1133,282
-1197,-1426,-18,-970,1158,231
-1182,-1471,-110,-975,1150,183
-1151,-1479,-34,-956,987,219
-1229,-1507,71,-992,825,265
-1351,-1528,93,-1084,719,267
-1482,-1644,91,-1181,687,205
-1509,-1799,43,-1244,672,85
-1470,-1872,39,-1242,522,-7
-1544,-1883,32,-1246,420,-87
-1607,-1852,-107,-1304,415,-212
-1557,-1916,-249,-1348,417,-369
-1457,-1944,-345,-1358,350,-497
-1288,-1972,-355,-1355,233,-539
-1139,-2065,-323,-1342,49,-487
-1063,-2092,-186,-1320,-213,-375
-1139,-2130,-120,-1369,-285,-304
