ax,ay,az,gx,gy,gz
1781,-2556,-1366,-1334,313,1041
1540,-2636,-1490,-1279,261,1248
1265,-2709,-1569,-1175,323,1320
1140,-2812,-1597,-1056,515,1226
1076,-2924,-1622,-928,723,1101
996,-2985,-1597,-794,955,981
1007,-3038,-1551,-682,1095,866
1008,-3117,-1539,-587,1171,817
946,-3184,-1522,-476,1254,792
871,-3218,-1465,-368,1286,774
768,-3273,-1473,-278,1260,774
553,-3362,-1516,-163,1239,775
345,-3424,-1550,-11,1247,689
170,-3465,-1555,155,1353,512
63,-3502,-1606,307,1441,312
65,-3479,-1626,486,1441,122
83,-3409,-1572,673,1448,-30
151,-3289,-1463,827,1446,-158
241,-3175,-1400,910,1441,-241
252,-3065,-1361,988,1427,-261
279,-2923,-1279,1072,1356,-265
306,-2764,-1215,1124,1274,-255
244,-2642,-1210,1162,1206,-247
178,-2508,-1168,1232,1213,-321
266,-2355,-1062,1306,1356,-461
384,-2207,-1022,1334,1433,-538
469,-2102,-998,1376,1460,-526
625,-1975,-812,1437,1399,-477
739,-1852,-682,1417,1307,-370
782,-1763,-602,1379,1273,-252
814,-1666,-527,1342,1226,-145
788,-1576,-462,1280,1207,-47
667,-1538,-425,1201,1269,3
668,-1499,-407,1122,1380,-17
735,-1432,-392,1048,1489,5
652,-1395,-391,985,1440,148
533,-1328,-313,948,1275,301
547,-1262,-229,881,1120,415
563,-1235,-187,805,964,543
548,-1172,-135,744,838,667
490,-1122,-107,676,779,741
353,-1130,-87,605,813,722
322,-1119,-94,544,1084,561
405,-1090,-85,487,1318,440
471,-1059,-101,429,1336,487
525,-1010,-9,390,1210,642
595,-945,103,321,1033,850
614,-883,126,208,840,1117
468,-840,158,100,616,1391
282,-841,155,-5,435,1530
145,-869,123,-98,506,1475
21,-896,40,-167,829,1324
-52,-913,-42,-211,1041,1201
15,-905,-21,-240,1082,1164
112,-887,56,-306,911,1282
72,-887,60,-401,663,1514
-43,-883,92,-467,387,1732
-258,-900,98,-532,264,1820
-495,-943,64,-598,388,1713
-572,-980,64,-638,649,1451
-505,-993,21,-711,823,1236
-462,-1034,-80,-790,798,1168
-505,-1053,-142,-848,683,1174
-548,-1079,-197,-898,607,1195
-609,-1082,-166,-927,456,1260
-755,-1079,-113,-970,251,1329
-932,-1095,-93,-1044,206,1304
-1038,-1155,-155,-1148,309,1180
-1102,-1284,-234,-1221,325,1060
-1151,-1383,-239,-1263,311,958
-1183,-1464,-325,-1339,330,857
-1219,-1572,-466,-1410,315,795
-1287,-1634,-565,-1416,294,747
-1355,-1669,-625,-1411,293,692
-1406,-1786,-644,-1403,280,612
-1452,-1872,-659,-1384,197,548
-1528,-1936,-605,-1357,31,513
-1596,-1976,-521,-1353,-106,451
-1645,-1994,-563,-1410,-178,383
-1712,-2048,-662,-1461,-293,340
-1726,-2121,-746,-1478,-438,298
-1717,-2193,-796,-1478,-629,261
-1742,-2327,-873,-1482,-709,158
-1757,-2504,-968,-1457,-612,-27
-1642,-2628,-1053,-1396,-600,-222
-1410,-2726,-1145,-1301,-689,-336
-1299,-2783,-1108,-1163,-784,-329
-1235,-2866,-1068,-1081,-927,-295
-1131,-2966,-1118,-1032,-1070,-277
-1128,-3072,-1143,-940,-1153,-250
-1102,-3164,-1192,-844,-1201,-280
-1062,-3197,-1232,-726,-1233,-339
-1136,-3279,-1198,-583,-1256,-369
-1070,-3354,-1156,-460,-1284,-489
-902,-3362,-1195,-360,-1250,-628
-854,-3395,-1212,-231,-1254,-675
-774,-3394,-1152,-98,-1295,-732
-737,-3383,-1112,3,-1311,-774
-705,-3416,-1152,68,-1334,-843
-525,-3436,-1247,151,-1272,-980
-410,-3414,-1264,274,-1201,-1059
-324,-3347,-1264,386,-1247,-1054
-264,-3277,-1243,491,-1323,-1001
-199,-3246,-1301,566,-1341,-986
-155,-3170,-1403,680,-1272,-974
-199,-3071,-1374,841,-1286,-924
-155,-2963,-1314,981,-1381,-900
-116,-2831,-1222,1098,-1419,-864
-152,-2676,-1090,1168,-1439,-826
-133,-2580,-1045,1167,-1416,-834
-110,-2493,-1016,1168,-1308,-859
-130,-2383,-959,1172,-1166,-883
-117,-2298,-965,1169,-1099,-878
-97,-2218,-922,1195,-1111,-838
-92,-2132,-872,1226,-1091,-804
-77,-2052,-843,1252,-1073,-778
-71,-1968,-755,1276,-1132,-726
-150,-1911,-644,1276,-1197,-673
-208,-1813,-553,1235,-1150,-693
-238,-1729,-491,1159,-1029,-756
-239,-1670,-508,1064,-917,-831
-214,-1638,-561,981,-777,-908
