ax,ay,az,gx,gy,gz
1956,-1646,-600,-227,435,465
1617,-1574,-594,-183,544,510
1310,-1559,-674,-199,702,425
1141,-1537,-755,-194,810,346
1058,-1382,-720,-148,798,301
1080,-1183,-556,-153,781,229
1248,-986,-409,-271,895,128
1519,-843,-307,-455,1091,17
1858,-764,-282,-670,1314,-61
2143,-786,-352,-874,1502,-42
2281,-886,-522,-1011,1580,141
2333,-975,-759,-1048,1448,519
2288,-1030,-943,-964,1063,1082
2011,-1038,-924,-818,605,1714
1549,-1046,-946,-747,287,2184
1240,-1070,-976,-749,118,2367
1092,-1150,-957,-841,244,2281
790,-1352,-977,-994,700,2018
324,-1635,-1070,-1156,1272,1606
3,-1901,-1195,-1283,1755,1130
-186,-2161,-1280,-1330,2034,757
-339,-2394,-1340,-1288,2077,585
-421,-2486,-1321,-1168,1924,591
-561,-2580,-1284,-1030,1642,666
-727,-2694,-1341,-930,1340,726
-862,-2745,-1367,-784,1026,760
-1070,-2769,-1335,-616,752,728
-1315,-2771,-1357,-526,635,568
-1281,-2700,-1368,-489,693,242
-1014,-2703,-1334,-466,842,-139
-825,-2739,-1343,-430,883,-385
-723,-2712,-1396,-357,762,-486
-558,-2725,-1355,-256,572,-504
-386,-2788,-1347,-180,350,-417
-274,-2886,-1376,-70,29,-191
-314,-2938,-1346,117,-362,112
-487,-2899,-1251,299,-703,354
-695,-2798,-1119,438,-889,426
-832,-2715,-932,506,-896,260
-852,-2666,-836,473,-671,-124
-672,-2693,-899,390,-335,-591
-253,-2769,-1033,367,-108,-960
132,-2850,-1156,438,-73,-1074
391,-2905,-1229,551,-156,-929
582,-2899,-1277,713,-329,-681
722,-2811,-1220,907,-473,-467
657,-2762,-1169,1047,-512,-352
511,-2705,-1153,1177,-561,-387
514,-2577,-1103,1327,-538,-604
699,-2443,-1071,1416,-391,-880
912,-2336,-1057,1445,-242,-1040
1064,-2242,-1026,1468,-126,-1053
1131,-2146,-951,1519,-119,-974
1067,-2038,-805,1577,-207,-829
944,-1918,-699,1594,-317,-679
842,-1811,-655,1569,-492,-545
832,-1681,-531,1512,-703,-456
893,-1615,-436,1362,-764,-482
946,-1686,-589,1135,-646,-567
1081,-1721,-779,1009,-564,-657
1264,-1692,-834,1007,-513,-727
1369,-1679,-903,1019,-392,-735
1276,-1692,-977,1047,-265,-631
1113,-1689,-1008,1130,-259,-476
1047,-1632,-931,1248,-321,-388
1070,-1534,-813,1354,-348,-379
1192,-1422,-648,1408,-311,-398
1232,-1357,-507,1398,-224,-387
1179,-1305,-424,1353,-111,-364
1080,-1258,-334,1313,-14,-378
1060,-1168,-212,1280,65,-457
1153,-1051,-99,1237,124,-533
1212,-951,50,1156,161,-538
1147,-899,164,1001,274,-516
1087,-880,187,827,332,-513
1078,-896,167,664,293,-503
985,-1003,80,525,208,-440
989,-977,26,468,81,-402
1020,-991,15,373,11,-363
987,-1099,-112,349,131,-391
1129,-1059,-54,402,28,-433
1279,-988,100,408,-15,-370
1442,-962,244,330,52,-261
1560,-985,365,218,100,-130
1683,-1027,482,85,165,-17
1915,-1040,549,-76,359,10
1956,-996,328,-263,501,24
1888,-1023,141,-307,360,21
2013,-1148,47,-349,300,-66
2271,-1226,-72,-411,362,-77
2420,-1263,-150,-393,423,19
2312,-1350,-230,-385,570,163
2061,-1467,-334,-352,706,285
1899,-1454,-301,-234,694,348
1868,-1351,-143,-143,602,440
1837,-1272,4,-186,574,601
1779,-1266,75,-298,614,773
1736,-1224,140,-378,627,896
