ax,ay,az,gx,gy,gz
291,172,731,1198,76,-373
367,139,736,661,103,-396
452,-15,587,133,206,-415
540,-191,414,-248,233,-364
608,-343,299,-455,175,-245
621,-414,227,-525,93,-59
576,-460,179,-522,-14,187
484,-518,155,-471,-157,460
352,-546,156,-394,-316,716
298,-503,193,-332,-434,922
301,-445,258,-306,-511,1083
261,-359,401,-317,-588,1197
180,-215,538,-392,-613,1185
127,-204,523,-594,-457,981
151,-304,386,-857,-206,672
88,-544,157,-1063,20,382
46,-802,-98,-1161,188,115
91,-932,-279,-1137,265,-106
164,-962,-357,-1082,304,-223
205,-1002,-377,-1053,314,-264
236,-1019,-394,-1033,305,-235
278,-1133,-488,-990,294,-156
301,-1262,-614,-838,193,-30
355,-1153,-550,-561,17,147
234,-950,-314,-364,-195,364
17,-785,-124,-336,-381,543
-143,-718,0,-460,-579,684
-346,-708,86,-671,-820,795
-578,-951,-159,-963,-957,770
-671,-1569,-800,-1206,-867,537
-268,-2167,-1493,-1248,-647,224
249,-2436,-1790,-1165,-469,88
389,-2433,-1698,-1162,-204,229
227,-2321,-1360,-1145,62,568
101,-2019,-880,-1014,-27,894
67,-1676,-318,-1012,-219,1072
20,-1679,36,-1207,-251,1171
23,-2077,-82,-1467,-339,1343
71,-2770,-710,-1674,-535,1563
86,-3660,-1561,-1642,-647,1786
5,-4207,-2175,-1198,-649,1922
-354,-4246,-2087,-606,-394,1873
-701,-3885,-1501,-220,-124,1555
-701,-3223,-824,-94,-56,1092
-761,-2724,-243,-232,75,656
-905,-2609,79,-560,314,182
-801,-2830,13,-928,443,-267
-481,-3258,-364,-1193,328,-409
-134,-3659,-846,-1328,146,-191
40,-4005,-1278,-1332,18,127
136,-4177,-1563,-1069,-81,288
103,-4088,-1530,-588,-98,243
37,-3713,-1298,-116,-67,124
25,-3246,-974,184,-74,143
-28,-2909,-693,263,-70,247
-137,-2741,-517,239,-40,253
-226,-2690,-494,199,-28,147
-233,-2761,-587,142,-13,39
-173,-2919,-731,50,32,-32
-116,-3108,-924,10,63,-92
-65,-3256,-1066,99,74,-152
-32,-3311,-1130,255,96,-207
-61,-3388,-1168,408,164,-251
-82,-3415,-1224,574,191,-288
-84,-3365,-1210,759,189,-324
-162,-3300,-1121,915,177,-360
-266,-3232,-1022,1018,154,-414
-356,-3197,-991,1053,139,-497
-369,-3188,-1059,1051,131,-592
-338,-3077,-1028,1078,97,-680
-272,-2875,-848,1090,110,-779
-201,-2702,-694,1024,162,-855
-140,-2618,-677,905,131,-808
-84,-2571,-735,790,11,-613
-49,-2606,-862,692,-95,-362
7,-2571,-974,671,-163,-137
-79,-2499,-951,743,-108,23
-209,-2514,-980,837,-74,-84
-209,-2473,-1048,1038,-36,-444
-316,-2355,-930,1312,25,-784
-292,-2104,-788,1447,34,-954
-171,-1905,-692,1396,-8,-884
-137,-1769,-553,1235,-80,-708
-111,-1623,-485,1054,-145,-564
-85,-1520,-510,935,-104,-451
-119,-1486,-502,854,-29,-353
-55,-1371,-499,730,61,-347
-65,-1343,-529,603,204,-359
-72,-1384,-601,528,184,-388
9,-1374,-653,555,152,-420
67,-1294,-591,671,139,-399
47,-1193,-476,812,52,-341
-6,-1055,-333,932,-39,-298
-17,-944,-177,987,-76,-297
-6,-839,-115,980,-66,-302
-23,-774,-55,946,-90,-256
-10,-722,-9,884,-151,-210
13,-689,-25,785,-166,-167
49,-678,-12,688,-130,-137
131,-640,22,598,-92,-123
145,-651,63,493,-18,-119
169,-666,46,394,104,-191
186,-702,45,311,224,-273
225,-698,51,252,185,-289
245,-658,90,146,133,-234
275,-643,115,1,112,-155
322,-643,127,-125,129,-103
302,-699,105,-220,135,-55
309,-722,81,-275,121,21
355,-653,138,-311,42,145
330,-617,204,-400,-5,264
243,-672,182,-522,-18,326
229,-727,136,-633,-15,346
269,-791,46,-759,1,375
260,-892,-42,-888,19,438
204,-997,-107,-1018,38,503
134,-1144,-193,-1119,72,492
141,-1195,-238,-1150,89,399
199,-1249,-288,-1169,103,333
196,-1301,-369,-1182,102,367
146,-1328,-425,-1148,77,467
77,-1315,-411,-1096,13,569
24,-1245,-278,-1050,-40,621
-26,-1171,-162,-1084,-26,579
-44,-1173,-138,-1203,95,438
-82,-1308,-261,-1387,255,269
-83,-1535,-524,-1553,344,157
-25,-1725,-732,-1620,314,151
53,-1786,-860,-1569,220,223
92,-1843,-951,-1525,194,354
41,-1886,-978,-1444,162,517
17,-1903,-919,-1303,73,637
36,-1861,-797,-1182,-11,708
-27,-1871,-709,-1137,-101,734
-192,-1963,-702,-1202,-125,698
-393,-2167,-932,-1395,-53,625
-452,-2419,-1243,-1567,18,526
-401,-2611,-1456,-1618,101,439
-325,-2680,-1516,-1529,159,346
-260,-2589,-1400,-1336,184,200
-183,-2439,-1209,-1136,254,55
-95,-2368,-1061,-989,293,22
3,-2297,-933,-878,165,202
-3,-2264,-786,-835,-64,550
-167,-2326,-776,-942,-255,877
-446,-2578,-1031,-1163,-300,1010
-626,-2971,-1444,-1327,-197,908
-601,-3236,-1725,-1281,-112,705
-499,-3284,-1744,-1063,-89,481
-433,-3273,-1653,-843,-3,249
-315,-3249,-1525,-683,124,59
-185,-3225,-1424,-569,178,-41
-95,-3245,-1409,-472,165,-47
14,-3265,-1426,-371,111,28
63,-3306,-1465,-277,55,151
17,-3337,-1490,-161,5,252
13,-3294,-1437,-28,-12,261
11,-3276,-1431,76,64,190
-6,-3334,-1502,172,153,108
-10,-3351,-1535,317,171,83
6,-3237,-1424,487,141,93
-8,-3110,-1289,606,152,83
-91,-3065,-1242,676,168,59
-196,-3033,-1192,739,146,36
-301,-3023,-1202,752,128,-4
-314,-3059,-1307,732,110,-54
-314,-3089,-1391,760,99,-108
-348,-3059,-1419,841,105,-187
-379,-2996,-1416,958,113,-261
-358,-2897,-1335,1078,100,-303
-355,-2828,-1302,1148,107,-354
-336,-2788,-1312,1191,81,-376
-300,-2659,-1212,1243,40,-291
-281,-2541,-1105,1246,-31,-263
-320,-2422,-1062,1250,-30,-335
-321,-2264,-963,1282,-81,-398
-240,-2003,-763,1289,-168,-467
-279,-1802,-625,1204,-128,-535
-329,-1795,-714,1060,-58,-614
-292,-1893,-934,980,16,-679
-157,-2003,-1144,1015,31,-650
-14,-2042,-1259,1151,28,-507
6,-1971,-1214,1319,-14,-286
-119,-1862,-1134,1475,-122,-102
-228,-1679,-942,1611,-135,-88
-262,-1462,-718,1642,-70,-264
-281,-1289,-548,1628,47,-522
-240,-1167,-413,1598,147,-754
-151,-1072,-286,1538,181,-890
-83,-1002,-169,1449,178,-917
-62,-964,-106,1323,142,-867
-27,-988,-140,1164,121,-789
-21,-1071,-231,1033,104,-676
-65,-1150,-374,956,56,-551
-35,-1200,-475,925,-20,-436
25,-1239,-480,952,-74,-357
57,-1181,-377,1013,-61,-343
66,-1059,-225,1062,-24,-362
70,-985,-98,1055,7,-411
95,-880,5,1029,40,-446
144,-754,138,964,80,-431
190,-679,238,839,113,-389
206,-629,338,699,84,-307
225,-575,401,521,-60,-179
203,-571,349,303,-169,-63
170,-642,235,103,-206,-3
172,-743,106,-36,-180,-8
218,-808,2,-101,-154,-25
288,-788,12,-137,-113,-34
310,-749,71,-202,-39,-60
281,-727,103,-294,18,-81
263,-718,121,-413,24,-84
290,-736,128,-562,29,-53
289,-818,42,-729,6,9
231,-927,-73,-847,-83,78
227,-1049,-187,-885,-195,115
357,-1065,-252,-868,-259,156
406,-1117,-290,-882,-224,270
302,-1192,-348,-904,-184,428
197,-1239,-375,-907,-180,519
143,-1286,-410,-896,-117,493
116,-1285,-401,-859,-46,457
45,-1291,-368,-847,10,466
-72,-1311,-364,-849,-4,500
-153,-1288,-338,-838,-87,560
-203,-1256,-295,-861,-201,642
-157,-1218,-252,-967,-282,717
-109,-1289,-329,-1194,-266,763
-163,-1472,-520,-1461,-217,751
-236,-1715,-777,-1663,-137,646
-191,-1942,-1024,-1742,-15,437
-90,-2104,-1160,-1689,98,224
-30,-2207,-1169,-1577,169,118
1,-2285,-1137,-1469,182,116
36,-2350,-1118,-1377,128,211
51,-2396,-1049,-1324,40,411
34,-2420,-994,-1342,-34,606
-40,-2469,-1016,-1402,-54,695
-120,-2543,-1102,-1450,9,648
-183,-2611,-1201,-1412,69,508
-183,-2645,-1238,-1299,141,336
-81,-2635,-1210,-1167,225,204
-9,-2625,-1090,-1042,257,169
13,-2640,-999,-959,200,249
18,-2608,-965,-912,56,423
-59,-2552,-924,-886,-89,608
-177,-2499,-889,-872,-148,664
-265,-2479,-882,-863,-149,580
-362,-2469,-844,-856,-132,437
-463,-2487,-871,-883,-70,245
-457,-2654,-1006,-939,26,30
-242,-2893,-1156,-976,50,-91
-41,-3057,-1277,-929,-23,-75
53,-3165,-1395,-826,-70,5
65,-3256,-1441,-678,-90,108
45,-3260,-1425,-508,-126,221
-7,-3243,-1408,-366,-151,289
-123,-3304,-1428,-260,-106,261
-181,-3389,-1471,-139,-52,166
-142,-3438,-1500,-1,-33,81
-100,-3482,-1519,130,-3,38
-89,-3495,-1537,264,26,15
-49,-3459,-1514,411,26,13
-70,-3383,-1439,552,16,20
-119,-3296,-1363,670,22,2
-188,-3264,-1337,744,43,-32
-241,-3282,-1400,789,46,-63
-277,-3274,-1480,865,31,-91
-291,-3188,-1485,965,31,-116
-290,-3067,-1407,1055,50,-161
-300,-2879,-1267,1129,68,-197
-311,-2732,-1165,1142,64,-212
-275,-2619,-1106,1140,7,-254
-220,-2450,-1030,1173,-35,-325
-157,-2238,-938,1148,-56,-349
-137,-2108,-878,1026,-81,-290
-220,-2081,-868,890,-77,-228
-302,-2033,-875,818,-101,-229
-333,-2017,-908,772,-165,-251
-324,-2034,-984,738,-237,-267
-325,-2037,-1126,818,-239,-310
-321,-2016,-1174,1032,-251,-390
-242,-1887,-1149,1252,-241,-484
-168,-1730,-1060,1426,-135,-559
-208,-1624,-971,1530,-13,-609
-250,-1471,-813,1628,52,-676
-310,-1367,-657,1643,154,-783
-269,-1293,-546,1588,239,-906
-199,-1239,-489,1519,302,-994
-174,-1251,-455,1436,292,-998
-104,-1259,-464,1341,207,-902
-19,-1245,-464,1259,74,-734
25,-1170,-390,1205,-67,-561
27,-1140,-345,1147,-142,-471
25,-1165,-399,1110,-108,-484
108,-1110,-371,1121,-85,-516
172,-1050,-274,1132,-68,-525
152,-1022,-213,1106,-44,-520
135,-973,-146,1051,-42,-504
168,-918,-89,963,-7,-482
210,-852,-6,856,12,-448
256,-802,71,735,40,-405
281,-773,120,606,39,-337
314,-719,177,490,9,-253
