ax,ay,az,gx,gy,gz
-387,-3156,-713,-7,816,-979
-120,-2968,-586,42,501,-855
-1,-2919,-530,-60,455,-743
-37,-3120,-706,-169,611,-773
-17,-3409,-969,-77,753,-950
72,-3607,-1089,239,771,-1075
40,-3648,-1085,605,615,-955
-80,-3519,-986,919,304,-684
-307,-3308,-829,1155,-41,-465
-526,-3139,-745,1270,-301,-393
-606,-2959,-682,1342,-443,-505
-591,-2740,-588,1401,-437,-735
-533,-2531,-529,1394,-301,-967
-440,-2423,-507,1343,-175,-1164
-346,-2423,-633,1299,-82,-1294
-183,-2446,-862,1339,-77,-1346
20,-2461,-1017,1489,-140,-1350
252,-2337,-1052,1681,-251,-1294
511,-2114,-982,1909,-396,-1170
625,-1860,-770,2119,-537,-977
699,-1559,-501,2219,-539,-828
744,-1259,-194,2224,-430,-762
765,-988,57,2124,-203,-766
868,-720,238,1980,56,-817
1110,-437,448,1809,245,-892
1363,-225,596,1574,383,-921
1541,-59,713,1279,390,-827
1512,20,777,953,348,-618
1291,63,782,636,329,-368
992,54,733,371,249,-170
721,-30,587,206,-35,110
554,-178,372,105,-328,244
583,-337,114,61,-625,268
709,-477,-78,75,-899,311
860,-488,-74,73,-988,350
779,-559,-95,24,-739,240
544,-668,-176,-37,-386,-10
400,-730,-267,-80,-68,-307
324,-852,-399,-167,182,-471
226,-1025,-559,-268,105,-398
93,-1190,-714,-308,-200,-204
-61,-1332,-809,-301,-499,21
-188,-1430,-790,-241,-700,191
-405,-1482,-656,-117,-845,266
-496,-1377,-376,19,-942,195
-219,-1192,-19,-18,-857,-68
72,-1168,274,-226,-610,-349
136,-1287,248,-513,-405,-527
205,-1426,35,-731,-483,-613
369,-1555,-70,-826,-774,-516
501,-1606,-30,-867,-1066,-241
302,-1825,-66,-936,-1269,90
-68,-2071,-221,-920,-1531,332
-33,-1978,-137,-751,-1869,266
626,-1879,143,-708,-1805,-119
1293,-1995,178,-939,-1327,-485
1544,-2290,-43,-1113,-880,-694
1720,-2439,-246,-1050,-816,-711
1832,-2408,-278,-903,-1101,-448
1842,-2323,-202,-827,-1425,-69
1945,-2333,-114,-864,-1485,160
2118,-2469,-151,-944,-1241,191
2351,-2606,-213,-908,-1011,133
2540,-2725,-289,-815,-817,89
2545,-2843,-448,-701,-692,124
2465,-2830,-538,-481,-672,231
2355,-2717,-481,-220,-665,316
2310,-2483,-303,-36,-611,379
2331,-2260,-108,26,-440,379
2365,-2190,-60,-41,-244,367
2431,-2143,-143,-152,-58,406
2387,-2137,-280,-213,37,493
2234,-2096,-464,-233,186,539
2064,-2038,-623,-228,403,577
1853,-2046,-777,-180,504,698
1660,-1932,-782,60,646,645
1699,-1709,-660,147,765,551
1880,-1495,-525,104,861,606
1829,-1424,-437,-10,1021,765
1739,-1393,-371,-133,1109,876
1692,-1340,-308,-221,1175,958
1524,-1371,-320,-335,1228,1066
1270,-1449,-383,-443,1196,1199
1035,-1496,-455,-525,1172,1288
811,-1569,-567,-585,1155,1311
682,-1630,-648,-598,1179,1236
620,-1679,-642,-592,1336,1060
632,-1709,-667,-598,1539,859
618,-1782,-688,-599,1613,756
573,-1889,-667,-603,1572,754
578,-1926,-628,-590,1457,771
588,-1949,-589,-575,1293,798
620,-1961,-539,-563,1147,825
602,-1947,-545,-561,1040,851
514,-1973,-616,-562,959,873
420,-1991,-645,-538,956,857
365,-1959,-597,-484,1032,761
380,-1907,-532,-451,1164,606
414,-1925,-471,-478,1323,477
308,-2054,-535,-557,1435,471
274,-2231,-708,-567,1280,528
378,-2169,-695,-467,996,714
424,-2116,-629,-455,897,906
355,-2161,-631,-421,814,1060
303,-2008,-465,-274,674,1099
215,-1783,-232,-190,788,950
-14,-1693,-161,-262,1110,677
-261,-1710,-261,-379,1365,347
-421,-1808,-472,-517,1515,96
-645,-2046,-850,-710,1555,62
-866,-2311,-1263,-801,1348,172
-989,-2464,-1501,-721,986,309
-983,-2491,-1531,-563,657,396
-961,-2518,-1428,-393,516,377
-1004,-2475,-1231,-207,446,243
-977,-2367,-1039,-83,430,1
-753,-2329,-918,-70,441,-222
-510,-2387,-870,-101,337,-285
-366,-2453,-822,-109,150,-222
-294,-2504,-759,-90,-18,-147
-354,-2547,-665,-38,-132,-110
-509,-2550,-553,17,-164,-156
-593,-2562,-467,41,-152,-312
-508,-2634,-446,17,-97,-541
-354,-2786,-522,-6,-50,-728
-172,-2934,-639,18,-110,-783
-19,-3063,-739,63,-227,-770
172,-3151,-857,110,-328,-749
337,-3270,-994,174,-379,-683
405,-3370,-1117,329,-481,-622
465,-3344,-1183,566,-594,-624
