ax,ay,az,gx,gy,gz
-140,-2727,-629,-852,-397,1047
-407,-2853,-614,-1006,-215,953
-584,-3045,-661,-1181,-30,768
-576,-3255,-808,-1299,72,593
-431,-3508,-951,-1325,32,515
-290,-3758,-1143,-1288,-81,521
-158,-4020,-1481,-1178,-148,574
-17,-4280,-1833,-971,-210,686
11,-4471,-2048,-652,-256,816
-115,-4544,-2055,-296,-266,885
-348,-4512,-1805,21,-228,803
-589,-4436,-1557,231,-105,546
-731,-4384,-1453,351,29,202
-700,-4307,-1442,454,112,-117
-612,-4166,-1404,572,100,-341
-530,-3985,-1283,679,47,-486
-523,-3799,-1217,719,36,-586
-512,-3654,-1107,711,24,-641
-566,-3576,-1109,633,73,-680
-646,-3544,-1262,544,127,-705
-691,-3492,-1421,536,83,-686
-625,-3357,-1494,620,-12,-670
-637,-3254,-1622,742,-22,-671
-634,-3113,-1730,912,-80,-703
-549,-2893,-1636,1101,-137,-760
-495,-2615,-1440,1215,-220,-762
-367,-2304,-1245,1278,-266,-727
-450,-2147,-1190,1283,-225,-699
-479,-1902,-1146,1311,-342,-681
-401,-1632,-894,1452,-448,-590
-352,-1395,-627,1538,-458,-595
-240,-1176,-315,1526,-328,-721
-182,-1025,-182,1379,-98,-909
-228,-954,-141,1169,9,-1026
-318,-911,-108,958,59,-1071
-394,-880,-118,780,47,-1075
-268,-814,-109,646,-44,-1091
-76,-822,-141,534,-3,-1143
81,-913,-313,482,185,-1162
256,-957,-432,551,379,-1121
425,-1020,-458,612,564,-1102
371,-1084,-461,671,674,-1019
169,-1128,-507,776,497,-831
109,-967,-354,951,186,-642
221,-776,-126,1020,-13,-541
287,-713,9,944,-65,-453
242,-718,81,847,-95,-339
205,-659,155,786,-142,-299
316,-555,288,735,-174,-366
339,-580,343,625,-122,-439
256,-675,172,501,3,-480
329,-725,31,453,105,-510
469,-760,-16,475,99,-492
497,-762,9,516,59,-413
461,-702,112,559,27,-342
473,-593,245,555,-5,-305
550,-492,389,478,-45,-238
645,-416,492,329,-41,-142
728,-372,546,137,-4,-33
655,-450,479,-74,37,86
547,-544,359,-252,34,166
533,-641,281,-357,27,197
554,-737,233,-451,36,248
505,-857,128,-534,47,338
385,-990,0,-572,49,419
282,-1119,-95,-552,24,479
302,-1175,-126,-547,-27,488
492,-1087,-90,-551,-33,517
550,-1082,-104,-626,-27,615
350,-1223,-238,-766,21,742
160,-1344,-363,-844,45,824
204,-1349,-364,-828,20,846
296,-1390,-303,-819,-12,909
277,-1481,-274,-840,-19,1052
218,-1546,-231,-839,-46,1182
200,-1511,-144,-823,-73,1221
52,-1553,-140,-865,-27,1198
-209,-1718,-367,-990,23,1140
-391,-1862,-642,-987,-33,1060
-405,-1913,-784,-867,-185,968
-139,-1748,-724,-720,-278,865
219,-1533,-514,-697,-135,763
90,-1592,-415,-912,329,677
-382,-1850,-520,-1225,817,587
-682,-2187,-693,-1412,1099,474
