ax,ay,az,gx,gy,gz
182,-2215,-835,-582,172,497
208,-2279,-941,-584,175,477
300,-2312,-1011,-552,170,481
318,-2408,-1121,-528,259,500
202,-2587,-1276,-489,426,501
8,-2737,-1263,-362,514,479
-90,-2733,-1121,-169,524,410
-68,-2601,-917,-10,459,339
-134,-2468,-714,46,389,280
-164,-2447,-668,-15,449,154
-22,-2452,-692,-91,544,-20
126,-2492,-717,-142,610,-161
157,-2654,-773,-174,694,-235
166,-2869,-879,-164,761,-285
231,-3047,-950,-70,724,-280
302,-3059,-917,94,538,-154
217,-3013,-838,273,373,1
145,-2883,-686,390,289,42
167,-2809,-591,427,362,-96
120,-2830,-592,461,510,-293
77,-2816,-624,546,581,-431
86,-2771,-567,629,477,-408
104,-2698,-447,640,325,-247
136,-2680,-391,586,232,-111
175,-2732,-307,552,214,-84
182,-2756,-205,585,241,-164
233,-2782,-179,636,263,-262
270,-2904,-188,679,297,-293
252,-2974,-183,732,270,-241
253,-2971,-190,804,204,-198
299,-2988,-198,878,189,-229
355,-2986,-218,987,226,-293
396,-2901,-162,1149,225,-368
451,-2780,-107,1303,229,-468
542,-2685,-13,1437,251,-515
511,-2569,148,1557,250,-480
435,-2430,308,1623,198,-434
445,-2336,430,1606,118,-396
528,-2261,526,1531,112,-368
514,-2235,567,1431,176,-356
406,-2191,575,1376,214,-378
393,-2116,592,1351,231,-464
369,-2108,527,1335,300,-556
327,-2180,383,1367,406,-604
401,-2215,335,1495,424,-596
485,-2132,445,1691,358,-533
456,-1927,680,1891,222,-455
415,-1667,956,1991,124,-423
404,-1487,1197,1957,110,-441
409,-1355,1370,1776,85,-456
406,-1303,1423,1492,63,-452
423,-1357,1409,1176,112,-440
463,-1492,1320,861,280,-442
548,-1606,1223,636,369,-441
571,-1657,1162,529,288,-391
452,-1619,1084,479,121,-277
375,-1501,963,410,-45,-186
380,-1445,798,328,-163,-101
366,-1421,631,257,-256,15
449,-1337,557,243,-311,73
476,-1245,625,239,-253,79
381,-1170,723,209,-141,37
332,-1102,845,140,-98,-45
410,-1031,912,12,-110,-104
393,-1028,870,-181,-200,-36
286,-1098,683,-394,-386,130
250,-1208,438,-561,-648,333
309,-1275,245,-642,-901,548
424,-1290,175,-670,-1009,661
435,-1370,145,-713,-781,540
414,-1489,88,-730,-335,226
425,-1540,65,-641,-52,-83
422,-1446,183,-515,-36,-203
387,-1287,345,-501,-110,-149
368,-1181,406,-624,-272,-1
310,-1169,302,-807,-553,213
252,-1239,55,-985,-774,420
348,-1353,-177,-1097,-783,541
442,-1484,-340,-1114,-659,573
415,-1528,-395,-1026,-482,451
393,-1510,-361,-906,-222,209
400,-1432,-268,-813,-54,6
376,-1304,-147,-801,-32,-46
336,-1224,-116,-907,-140,28
356,-1190,-179,-1087,-335,163
361,-1209,-335,-1276,-502,318
362,-1327,-605,-1422,-559,442
372,-1483,-846,-1459,-557,507
370,-1635,-1014,-1392,-484,452
525,-1716,-1151,-1269,-358,304
714,-1794,-1205,-1096,-203,219
722,-1791,-1113,-894,-86,253
549,-1698,-969,-779,-31,328
395,-1622,-870,-785,-32,371
314,-1593,-836,-865,-48,379
273,-1600,-841,-962,-3,353
229,-1684,-943,-1055,83,294
246,-1860,-1065,-1094,97,288
296,-2062,-1147,-1061,36,390
265,-2179,-1156,-960,-74,537
233,-2159,-1052,-838,-190,632
132,-2095,-897,-735,-241,614
17,-2028,-831,-692,-174,443
-22,-2031,-835,-718,-89,228
-46,-2128,-900,-787,-37,99
48,-2251,-1001,-859,-9,60
247,-2432,-1103,-911,20,84
418,-2586,-1186,-875,36,124
559,-2632,-1213,-721,29,127
590,-2589,-1150,-507,12,117
577,-2464,-1068,-341,-1,123
472,-2430,-999,-261,-10,196
338,-2453,-856,-231,-52,333
243,-2517,-642,-251,-110,464
142,-2586,-504,-278,-142,530
35,-2621,-455,-275,-176,477
28,-2555,-445,-233,-165,276
168,-2502,-508,-243,-30,-20
353,-2668,-757,-312,220,-237
462,-2789,-943,-284,327,-276
473,-2769,-980,-142,291,-217
496,-2721,-924,5,207,-95
491,-2632,-760,100,128,113
370,-2606,-640,96,162,248
212,-2699,-628,46,265,280
140,-2745,-577,59,250,274
139,-2723,-555,137,200,192
147,-2708,-589,201,206,64
104,-2690,-583,267,252,-57
126,-2583,-506,313,303,-182
126,-2653,-525,289,411,-317
169,-2780,-549,285,443,-350
206,-2800,-575,380,349,-276
230,-2783,-587,493,194,-138
312,-2757,-511,598,79,-32
290,-2670,-379,715,50,2
301,-2585,-197,811,84,-50
339,-2590,-13,858,149,-130
302,-2628,116,864,155,-132
291,-2653,255,837,77,-116
350,-2654,300,778,62,-166
353,-2746,207,702,163,-252
291,-2835,90,719,227,-350
390,-2828,12,843,221,-472
446,-2822,-40,1016,205,-522
416,-2789,-64,1200,200,-491
444,-2698,9,1399,150,-445
466,-2570,150,1571,56,-389
449,-2425,293,1662,-15,-345
446,-2356,405,1678,11,-332
440,-2268,489,1679,59,-369
465,-2144,602,1688,128,-477
450,-2061,693,1661,261,-594
402,-1998,745,1612,342,-661
442,-1891,850,1565,308,-663
504,-1771,966,1473,278,-618
449,-1715,1042,1338,266,-555
401,-1657,1080,1202,228,-531
453,-1573,1103,1080,145,-510
443,-1517,1137,938,55,-391
357,-1468,1127,759,-14,-268
263,-1459,1055,607,-61,-225
224,-1483,962,500,-105,-236
309,-1510,892,441,-144,-265
365,-1581,822,425,-187,-234
379,-1540,793,454,-362,-125
421,-1423,856,476,-572,-10
426,-1308,890,402,-685,80
450,-1250,875,249,-701,110
447,-1241,863,81,-635,68
341,-1275,811,-98,-463,-17
240,-1390,655,-270,-360,-81
194,-1475,463,-375,-465,-60
200,-1474,281,-433,-580,1
314,-1476,108,-489,-543,4
442,-1543,-12,-498,-394,-24
546,-1537,-35,-396,-312,-36
603,-1417,59,-244,-309,-37
572,-1236,241,-167,-371,12
473,-1105,394,-252,-480,127
328,-1026,440,-481,-616,283
216,-1009,372,-785,-744,412
158,-1088,142,-1065,-820,468
159,-1238,-195,-1223,-733,414
230,-1364,-514,-1223,-541,246
342,-1414,-713,-1107,-307,6
516,-1407,-720,-934,-60,-209
606,-1356,-633,-771,81,-279
546,-1243,-521,-678,-64,-114
507,-1096,-434,-718,-438,239
576,-975,-345,-922,-730,592
543,-947,-348,-1220,-723,766
305,-1072,-560,-1474,-506,672
159,-1352,-941,-1562,-250,354
218,-1646,-1313,-1447,-142,44
493,-1726,-1528,-1232,-164,-79
751,-1727,-1527,-998,-193,22
765,-1712,-1273,-791,-235,298
533,-1640,-1002,-709,-308,574
272,-1603,-804,-767,-336,681
153,-1640,-729,-880,-317,634
134,-1669,-719,-985,-282,540
180,-1747,-796,-1089,-187,416
286,-1865,-980,-1150,-88,301
276,-2036,-1216,-1109,-52,242
416,-2195,-1384,-991,-40,222
579,-2262,-1389,-840,-28,258
475,-2275,-1264,-676,-21,348
282,-2217,-1112,-538,-44,387
169,-2123,-994,-477,-74,377
134,-2081,-953,-502,-95,378
159,-2067,-1004,-549,-95,385
278,-2083,-1074,-606,-84,411
390,-2153,-1100,-656,-48,449
421,-2345,-1108,-651,38,462
474,-2463,-1054,-561,74,460
501,-2461,-947,-419,58,449
454,-2427,-827,-313,59,429
370,-2401,-742,-279,111,365
300,-2410,-790,-293,170,286
279,-2428,-862,-313,217,265
257,-2514,-992,-344,279,297
343,-2586,-1072,-335,284,355
341,-2655,-998,-280,275,422
241,-2774,-954,-221,324,435
236,-2792,-837,-127,334,362
253,-2819,-709,-79,435,223
214,-2932,-682,-62,500,141
215,-2935,-664,3,377,140
278,-2906,-679,33,239,168
310,-2929,-753,27,212,206
243,-3004,-878,60,265,192
197,-3057,-1005,173,337,89
315,-3075,-1069,333,399,-22
390,-3013,-954,502,477,-66
249,-3006,-792,637,567,-77
159,-2966,-549,786,527,-90
188,-2822,-283,902,413,-107
150,-2769,-96,905,329,-59
108,-2744,-54,868,245,-25
164,-2720,-89,833,204,-80
185,-2753,-100,816,243,-155
179,-2798,-132,828,331,-244
124,-2857,-120,895,370,-303
36,-2851,-67,1018,363,-368
41,-2817,-46,1159,350,-460
109,-2733,28,1330,269,-492
188,-2576,152,1471,157,-473
290,-2397,336,1544,58,-436
365,-2237,474,1542,24,-432
325,-2189,542,1481,90,-485
307,-2167,582,1425,176,-591
356,-2124,614,1382,223,-671
