ax,ay,az,gx,gy,gz
-958,-1833,-302,-310,464,-1013
-929,-1856,-308,-292,193,-555
-937,-1862,-348,-248,126,-315
-958,-1955,-377,-201,47,-154
-952,-2102,-479,-160,-89,68
-960,-2213,-581,-4,-165,487
-943,-2157,-474,294,-439,1127
-973,-2086,-393,296,-1004,1833
-1030,-2088,-316,355,-1406,2135
-1007,-1943,-179,583,-1663,2092
-925,-1721,-24,720,-1714,1857
-833,-1544,93,625,-1472,1483
-805,-1528,88,351,-1001,1063
-850,-1610,43,171,-541,716
-960,-1648,20,67,-198,409
-996,-1594,36,0,229,13
-999,-1533,101,-74,892,-540
-1004,-1478,100,-204,1464,-1057
-1087,-1429,88,-378,1658,-1443
-1240,-1473,58,-533,1651,-1860
-1362,-1599,-31,-585,1511,-2234
-1124,-1716,-250,-353,857,-2287
-1015,-1866,-311,-139,513,-2103
-846,-1767,-377,-341,462,-1388
-996,-1908,-480,-635,231,-297
-1096,-2022,-469,-368,82,34
-1042,-2006,-459,-98,-48,39
-1030,-1970,-426,-1,-215,178
-1034,-1986,-416,60,-310,383
-990,-2059,-443,168,-446,581
-924,-2039,-408,316,-627,769
-848,-1912,-270,442,-716,911
-856,-1825,-152,525,-686,898
-897,-1753,-120,539,-659,727
-915,-1729,-68,509,-614,469
-843,-1717,-39,419,-538,182
-777,-1693,-22,366,-409,-36
-758,-1701,-19,246,-271,-128
-769,-1752,-52,118,-101,-107
-831,-1880,-119,32,54,63
-958,-1952,-150,-53,61,355
-1047,-1888,-118,-78,41,552
-1033,-1753,-61,-32,92,546
-1059,-1658,-14,-35,182,440
-1173,-1624,-19,-117,311,219
-1292,-1681,-68,-164,289,-52
-1283,-1619,-34,-146,170,-254
-1238,-1586,-22,-156,225,-478
-1162,-1655,-116,-180,207,-667
-1086,-1655,-149,-168,104,-670
-1046,-1637,-153,-187,45,-522
-1054,-1680,-187,-217,34,-333
-1041,-1771,-251,-219,-9,-167
-1021,-1841,-277,-173,-88,-25
-996,-1863,-270,-118,-153,89
-1002,-1884,-255,-81,-226,184
-1046,-1943,-291,-42,-352,275
-1004,-1984,-320,12,-611,450
-1001,-2001,-284,99,-903,724
-985,-1984,-246,215,-1090,896
-956,-1935,-178,299,-1120,928
