ax,ay,az,gx,gy,gz
-460,-2070,-24,155,-1308,1681
-535,-2016,59,196,-1210,1714
-580,-1943,110,243,-1023,1547
-624,-1883,176,281,-746,1259
-624,-1845,193,265,-425,920
-590,-1850,164,208,-159,578
-582,-1854,164,114,-12,282
-608,-1856,148,15,107,17
-655,-1906,118,-30,154,-125
-690,-1911,147,-41,152,-119
-616,-1831,215,-109,329,-183
-559,-1845,154,-182,661,-355
-609,-1917,80,-193,763,-500
-657,-1964,55,-163,741,-601
-616,-1998,34,-160,722,-647
-604,-2081,-25,-159,654,-622
-592,-2146,-63,-106,461,-516
-572,-2109,-50,-43,251,-361
-560,-2052,-16,-11,125,-217
-593,-2056,-19,-12,42,-100
-618,-2075,-39,-9,-100,31
-625,-2135,-60,14,-254,197
-647,-2335,-115,73,-432,459
-613,-2458,-175,222,-724,1017
-543,-2268,-156,403,-1155,1740
-598,-1990,-3,544,-1432,2256
-707,-2114,100,527,-1410,2297
-755,-1955,56,396,-1285,1799
-756,-1533,246,535,-1072,1953
-641,-1421,308,396,-848,1692
-692,-1452,355,201,-513,1351
-653,-1497,313,-48,-254,969
-652,-1554,285,-280,-1,309
-673,-1509,323,-423,378,-625
-801,-1631,406,-590,997,-1734
-931,-1947,199,-700,1447,-2501
-925,-2098,37,-672,1226,-2529
-886,-2105,25,-510,753,-2091
-803,-2057,53,-356,382,-1578
-677,-1998,68,-255,164,-1224
-534,-1992,39,-163,73,-979
-521,-1971,2,-213,10,-381
-502,-2010,-27,-374,-76,97
-525,-2216,-93,-171,13,55
-591,-2308,-129,93,-33,17
-624,-2262,-121,178,-252,31
-614,-2085,-5,200,-332,77
-571,-1975,45,143,-174,96
-558,-1960,39,120,-65,114
-580,-1925,52,139,-114,126
-590,-1843,89,121,-182,147
-575,-1813,95,56,-226,174
-587,-1886,69,-7,-273,211
-616,-1957,35,-20,-338,274
-639,-1983,30,-2,-408,376
-648,-1996,30,-2,-441,457
-661,-2023,22,-10,-401,473
-702,-2192,-16,32,-315,491
-719,-2344,-84,195,-332,697
-720,-2218,-46,398,-512,1120
-723,-1982,68,498,-689,1416
-700,-1798,144,482,-704,1464
-690,-1689,231,410,-595,1375
-715,-1625,309,323,-466,1191
-748,-1604,334,228,-344,945
-779,-1633,312,132,-223,683
-797,-1676,318,10,-88,419
-703,-1596,369,-183,309,-28
-524,-1512,426,-446,1091,-876
-496,-1653,364,-694,1936,-2158
-707,-2102,63,-715,2234,-3519
-929,-2411,-140,-490,1758,-4115
-927,-2339,-128,-191,1127,-3877
-666,-2215,-82,13,699,-3298
-398,-2171,-80,94,427,-2671
-318,-2091,-108,18,248,-1736
-418,-2011,-65,-122,104,-510
-496,-2002,-4,-183,-22,345
-417,-2070,-29,-203,-187,553
-336,-2075,-88,-74,-454,717
-359,-2050,-78,51,-756,1084
-420,-2042,-44,86,-981,1479
-455,-2010,0,113,-1048,1781
-504,-1983,64,115,-981,1971
-557,-1965,102,113,-855,2000
-613,-1963,119,150,-700,1847
-674,-1950,143,200,-584,1538
-707,-1918,160,233,-464,1156
-729,-1898,164,201,-313,810
-723,-1924,139,107,-185,563
-707,-1966,103,11,-121,399
-684,-1956,96,-58,-113,243
-688,-1951,112,-45,-95,103
-704,-1927,115,-6,-60,50
-694,-1910,138,-33,29,39
-684,-1898,123,-62,200,-49
-684,-1921,116,-87,375,-181
-562,-1886,262,-104,621,-407
-377,-1764,368,-213,1417,-1026
-422,-1769,102,-320,2148,-1918
-682,-2014,-86,-324,1911,-2565
-888,-2255,-133,-166,1254,-2738
-728,-2211,-128,8,791,-2531
-480,-2113,-103,91,527,-2068
-433,-2076,-69,88,309,-1412
