ax,ay,az,gx,gy,gz
-791,99,1829,-10,-17,3
-791,100,1832,-12,-14,4
-789,102,1830,-11,-13,4
-790,103,1832,-11,-11,4
-792,99,1829,-10,-9,3
-791,102,1828,-9,-6,2
-793,101,1829,-10,-3,3
-793,101,1827,-10,-3,3
-792,100,1831,-11,0,2
-792,102,1833,-10,-1,3
-794,102,1827,-10,-4,3
-797,103,1824,-11,-5,3
-794,93,1831,-11,-11,3
-796,100,1823,-11,-9,4
-795,100,1826,-10,-12,4
-796,100,1831,-11,-15,3
-792,102,1830,-10,-16,4
-795,101,1828,-9,-16,4
-793,101,1828,-12,-14,5
-786,100,1826,-10,-10,3
-793,101,1828,-10,-4,1
-794,101,1827,-11,0,1
-796,98,1827,-12,1,2
-797,100,1834,-11,4,2
-796,99,1825,-11,1,2
-801,98,1824,-12,-4,3
-795,97,1825,-11,-12,2
-791,99,1830,-10,-17,3
-796,99,1831,-9,-20,4
-794,98,1829,-9,-21,4
-795,101,1829,-11,-14,3
-791,103,1830,-9,-9,3
-792,103,1831,-11,-3,2
-797,99,1832,-12,1,3
-794,102,1824,-10,-3,3
-798,98,1826,-11,-6,3
-792,99,1826,-11,-12,4
-795,97,1828,-11,-13,3
-793,96,1830,-12,-14,4
-794,101,1826,-10,-11,4
-799,99,1826,-10,-3,3
-795,101,1823,-12,3,3
-793,102,1832,-11,5,2
-796,97,1830,-10,-1,2
-801,98,1832,-10,-6,4
-796,96,1829,-11,-13,4
-790,98,1825,-10,-23,3
-796,96,1829,-11,-23,4
-789,97,1836,-9,-25,3
-791,100,1836,-9,-20,3
-787,100,1827,-11,-10,3
-792,105,1832,-10,-3,2
-790,100,1831,-12,5,1
-797,97,1831,-12,9,2
-797,100,1829,-12,9,2
-799,98,1828,-11,4,1
-801,99,1826,-11,-2,2
-797,99,1821,-11,-9,3
-797,95,1830,-10,-14,3
-796,100,1823,-9,-19,4
-798,97,1824,-9,-21,4
-792,100,1829,-12,-19,4
-791,100,1823,-11,-17,3
-792,98,1837,-11,-15,4
-794,101,1830,-10,-9,2
-794,103,1827,-10,-7,3
-790,99,1833,-11,-3,2
-792,99,1828,-10,-1,2
-800,100,1830,-11,0,1
-799,100,1824,-12,0,3
-790,99,1822,-10,-4,2
