ax,ay,az,gx,gy,gz
308,-245,541,-935,-402,626
353,-342,396,-1138,-308,461
415,-511,201,-1310,-161,302
488,-697,2,-1413,-24,209
514,-841,-136,-1444,79,196
514,-893,-172,-1418,112,272
528,-811,-108,-1388,90,437
475,-674,10,-1405,44,652
307,-663,0,-1500,1,867
180,-768,-95,-1591,-55,1029
131,-814,-143,-1620,-141,1114
96,-806,-163,-1635,-210,1169
43,-827,-178,-1723,-212,1200
-39,-1033,-361,-1916,-118,1116
-54,-1348,-722,-2064,11,944
26,-1629,-1038,-2067,98,814
108,-1775,-1146,-1951,151,791
61,-1785,-1046,-1830,208,795
-154,-1792,-940,-1778,290,724
-333,-1946,-987,-1796,368,597
-379,-2131,-1047,-1776,310,544
-420,-2293,-1021,-1735,166,559
-345,-2484,-1155,-1742,31,516
-155,-2669,-1327,-1740,-69,422
-75,-2808,-1438,-1658,-41,331
-112,-2690,-1344,-1493,24,236
-238,-2373,-1093,-1421,128,101
-362,-2146,-882,-1466,232,-66
-354,-1941,-710,-1495,203,-248
-277,-1814,-497,-1559,132,-416
-100,-1948,-509,-1783,71,-526
154,-2540,-858,-2105,-34,-440
442,-3361,-1444,-2347,-209,-86
705,-4037,-2124,-2353,-403,427
726,-4469,-2498,-1919,-437,1008
469,-4640,-2435,-1374,-373,1371
119,-4489,-2138,-894,-221,1271
-141,-4200,-1711,-476,-7,875
-187,-3904,-1389,-256,115,499
-188,-3745,-1156,-212,179,314
-161,-3754,-1130,-255,202,210
-56,-3821,-1211,-234,173,154
-4,-3794,-1243,-91,91,190
-30,-3630,-1202,93,1,256
-73,-3441,-1115,244,-49,261
-89,-3303,-1081,354,-54,173
12,-3175,-1025,480,-82,23
74,-3064,-953,563,35,-170
114,-3042,-936,626,126,-350
107,-3068,-980,686,167,-496
96,-3116,-1039,752,202,-597
96,-3148,-1120,813,214,-652
91,-3145,-1167,891,224,-664
80,-3080,-1150,999,220,-641
24,-3001,-1124,1107,187,-581
5,-2908,-1097,1199,129,-499
-2,-2799,-1038,1281,56,-401
-31,-2733,-1028,1322,8,-333
-102,-2733,-1050,1342,-14,-327
-149,-2700,-1089,1370,-29,-362
-164,-2668,-1150,1367,-25,-383
-148,-2635,-1182,1359,-30,-388
-111,-2556,-1157,1371,-23,-416
-82,-2467,-1117,1400,13,-490
-104,-2377,-1082,1441,61,-568
-158,-2299,-1059,1475,104,-612
-132,-2162,-1002,1529,73,-600
-100,-2012,-912,1572,23,-552
-133,-1896,-855,1577,9,-520
-136,-1802,-837,1555,7,-508
-18,-1676,-788,1540,-15,-481
39,-1520,-640,1537,6,-447
33,-1401,-530,1513,65,-465
83,-1316,-473,1482,121,-519
118,-1234,-326,1478,93,-509
87,-1143,-218,1444,24,-456
47,-1113,-180,1360,-50,-405
66,-1117,-186,1254,-138,-339
109,-1132,-181,1161,-178,-276
136,-1171,-242,1088,-181,-257
134,-1257,-332,1071,-151,-293
223,-1284,-398,1145,-99,-357
345,-1179,-323,1278,-59,-386
382,-996,-161,1376,-14,-365
328,-799,12,1381,23,-321
242,-640,202,1290,34,-281
210,-498,376,1125,54,-249
172,-434,471,911,106,-225
169,-442,505,703,84,-212
160,-437,505,508,-11,-220
214,-415,482,332,-80,-256
292,-437,443,163,-68,-279
352,-458,377,17,-41,-283
355,-459,343,-88,-26,-268
328,-489,289,-192,-3,-227
322,-557,218,-284,13,-160
330,-569,203,-340,-42,-47
311,-524,231,-408,-134,101
248,-519,223,-545,-189,243
188,-566,149,-720,-233,355
164,-645,60,-874,-259,406
178,-723,-51,-980,-269,392
224,-799,-175,-1023,-235,333
308,-821,-253,-1017,-178,276
382,-795,-253,-994,-128,238
424,-719,-217,-985,-53,212
414,-666,-127,-1013,38,267
299,-687,-61,-1111,55,393
195,-811,-104,-1246,-26,546
164,-1010,-191,-1342,-200,724
113,-1176,-317,-1385,-414,937
-17,-1350,-443,-1381,-611,1149
-143,-1496,-600,-1349,-797,1254
-215,-1574,-752,-1262,-875,1188
-257,-1511,-752,-1155,-862,1036
-304,-1378,-613,-1135,-778,808
-356,-1311,-441,-1236,-617,544
-388,-1448,-414,-1410,-427,352
-312,-1674,-495,-1629,-414,338
-241,-2026,-699,-1859,-594,534
-313,-2468,-908,-1869,-857,833
-230,-2681,-1054,-1645,-1125,1064
-77,-2614,-1154,-1423,-1159,1049
-102,-2681,-1215,-1471,-673,900
-198,-3039,-1244,-1752,-5,693
-99,-3362,-1366,-1894,330,582
44,-3485,-1339,-1735,260,754
59,-3496,-1195,-1562,165,1062
-32,-3564,-1173,-1504,148,1242
-252,-3738,-1233,-1455,133,1267
-461,-3815,-1256,-1306,62,1188
-514,-3695,-1198,-1089,-40,1001
-408,-3469,-1077,-909,-107,745
-203,-3301,-992,-836,-79,534
-41,-3295,-990,-845,25,429
7,-3354,-1084,-830,76,412
-65,-3422,-1152,-722,38,449
-179,-3426,-1197,-556,-19,478
-219,-3345,-1197,-396,-56,469
-274,-3263,-1156,-275,-36,403
-322,-3268,-1177,-199,41,251
-338,-3363,-1221,-103,109,68
-242,-3367,-1218,47,109,-54
-150,-3296,-1167,206,93,-92
-121,-3249,-1156,329,106,-141
-124,-3249,-1167,431,156,-221
-152,-3223,-1147,534,191,-285
-201,-3178,-1116,625,191,-331
-280,-3191,-1131,689,189,-388
-335,-3212,-1160,752,188,-470
-316,-3208,-1194,811,197,-565
-308,-3188,-1194,850,212,-616
-336,-3151,-1186,872,229,-634
-402,-3145,-1193,873,254,-669
-451,-3160,-1266,857,314,-702
-459,-3120,-1268,856,338,-638
-363,-3001,-1263,870,221,-504
-351,-2944,-1263,879,175,-394
-389,-2982,-1366,946,189,-417
-381,-2986,-1497,1071,199,-542
-298,-2851,-1485,1254,183,-642
-299,-2583,-1301,1459,209,-713
-358,-2301,-1120,1595,273,-837
-404,-2113,-1009,1668,348,-1000
-460,-2010,-925,1694,366,-1119
-462,-1867,-853,1673,323,-1215
-286,-1690,-815,1661,229,-1250
-70,-1519,-763,1616,164,-1150
41,-1307,-630,1492,170,-937
59,-1174,-548,1302,211,-730
133,-1130,-523,1132,292,-641
122,-1121,-462,1073,397,-620
15,-1118,-420,1101,425,-648
22,-1113,-386,1184,317,-688
34,-1043,-307,1279,222,-668
-32,-993,-251,1315,156,-632
-12,-1024,-285,1275,94,-610
107,-1020,-290,1225,68,-584
227,-944,-220,1231,70,-549
306,-851,-133,1284,104,-533
311,-763,-38,1334,165,-548
286,-679,82,1359,141,-574
326,-565,227,1345,75,-555
352,-442,391,1260,28,-432
301,-411,505,1072,-67,-226
280,-413,512,812,-237,-21
256,-462,478,562,-353,122
303,-498,436,353,-369,173
395,-518,414,189,-317,164
430,-525,395,68,-258,140
388,-540,370,-28,-173,87
351,-520,374,-104,-77,4
384,-449,412,-183,-9,-70
424,-374,471,-283,26,-93
422,-333,510,-419,37,-63
382,-339,524,-580,19,-7
350,-355,490,-747,-45,73
356,-376,424,-928,-136,188
360,-493,262,-1140,-226,347
328,-749,-30,-1326,-268,504
282,-1026,-322,-1381,-274,613
343,-1166,-505,-1291,-306,671
375,-1151,-522,-1153,-255,682
264,-1138,-470,-1073,-68,638
130,-1153,-450,-1065,102,553
50,-1192,-420,-1062,158,522
-1,-1229,-392,-1041,80,617
-25,-1224,-390,-1042,-114,795
-39,-1169,-395,-1058,-275,973
-141,-1204,-399,-1139,-326,1097
-167,-1307,-554,-1265,-282,1062
-135,-1550,-730,-1338,-157,837
-77,-1758,-896,-1375,73,502
31,-1850,-958,-1330,248,246
118,-1849,-877,-1291,317,223
92,-1832,-759,-1324,312,409
-24,-1858,-711,-1381,185,706
-224,-1939,-709,-1425,-37,1008
-387,-2103,-813,-1493,-238,1259
-465,-2395,-1013,-1611,-406,1399
-508,-2642,-1237,-1717,-396,1309
-569,-2852,-1369,-1791,-186,1032
-620,-3062,-1396,-1830,62,604
-459,-3169,-1434,-1762,216,180
-225,-3128,-1385,-1583,204,11
-117,-3066,-1234,-1414,120,120
-69,-3033,-1199,-1312,27,345
-40,-2971,-1172,-1213,-114,595
-169,-2914,-1100,-1122,-227,787
-318,-2885,-1073,-1089,-240,820
-330,-2883,-1093,-1099,-213,710
-340,-2955,-1119,-1089,-179,540
-308,-3019,-1170,-1036,-138,357
-269,-3022,-1186,-940,-116,228
-307,-3094,-1201,-836,-109,178
-283,-3151,-1224,-736,-141,162
-175,-3165,-1267,-650,-188,164
-102,-3226,-1305,-592,-189,166
-92,-3342,-1384,-530,-153,115
-58,-3446,-1479,-404,-117,16
8,-3513,-1546,-210,-75,-64
37,-3544,-1564,-3,-30,-97
18,-3501,-1521,207,-4,-118
-9,-3445,-1462,397,18,-144
-25,-3356,-1385,550,28,-162
-45,-3250,-1302,669,41,-205
-93,-3185,-1249,741,82,-286
-130,-3231,-1292,769,136,-382
-184,-3317,-1375,810,154,-446
-257,-3367,-1470,884,148,-483
-265,-3359,-1536,983,157,-520
-243,-3279,-1511,1111,158,-558
-217,-3174,-1472,1246,178,-608
-199,-3077,-1414,1358,211,-650
-213,-2974,-1369,1443,211,-668
-215,-2834,-1320,1523,181,-654
-274,-2691,-1240,1567,154,-632
-334,-2548,-1178,1559,157,-661
-342,-2435,-1138,1519,171,-739
-336,-2327,-1053,1490,172,-827
-355,-2224,-1016,1474,184,-942
-331,-2197,-1084,1466,215,-1061
-237,-2187,-1157,1500,271,-1115
-127,-2086,-1127,1576,266,-1053
-60,-1933,-1105,1649,205,-968
-8,-1819,-1046,1717,244,-913
28,-1625,-885,1800,278,-874
25,-1411,-699,1874,313,-878
41,-1230,-537,1903,329,-900
85,-1045,-338,1888,397,-892
99,-907,-121,1808,491,-821
60,-848,4,1670,480,-716
20,-835,89,1508,351,-616
67,-823,110,1310,156,-525
170,-814,94,1102,8,-413
212,-855,45,917,-78,-286
202,-971,-79,795,-126,-196
222,-1086,-210,783,-118,-154
298,-1128,-239,865,-103,-138
407,-1012,-167,976,-90,-122
410,-930,-70,1087,-29,-59
237,-747,147,1184,1,31
132,-626,324,1042,28,-69
85,-571,404,836,61,-270
82,-554,433,629,81,-335
108,-547,447,441,9,-267
128,-561,414,261,-105,-172
164,-556,391,118,-190,-117
216,-541,353,4,-221,-112
286,-587,270,-87,-189,-128
338,-623,203,-145,-159,-144
353,-594,190,-180,-129,-160
357,-533,242,-234,-87,-176
358,-471,294,-350,-58,-158
336,-460,307,-527,-50,-75
291,-519,260,-732,-92,58
290,-632,123,-923,-146,208
285,-809,-46,-1058,-194,353
240,-1021,-213,-1098,-245,463
220,-1130,-338,-1045,-282,521
270,-1137,-387,-977,-276,564
353,-1077,-370,-921,-247,630
362,-982,-290,-937,-187,684
278,-948,-203,-1082,-70,666
171,-1024,-238,-1288,24,606
47,-1161,-282,-1492,107,567
-18,-1340,-321,-1659,59,568
-38,-1498,-446,-1744,-125,599
-113,-1780,-684,-1716,-338,716
-115,-2063,-980,-1570,-457,891
-10,-2143,-1012,-1395,-501,1078
-16,-2067,-885,-1374,-418,1150
-27,-1894,-726,-1489,-234,1019
-33,-1681,-580,-1598,-67,813
5,-1452,-421,-1652,-12,680
-6,-1307,-259,-1714,24,618
-86,-1330,-230,-1815,88,574
-34,-1520,-420,-1884,11,628
130,-1638,-595,-1891,-266,938
46,-1791,-717,-1957,-511,1350
-300,-2112,-950,-2099,-595,1503
-539,-2536,-1340,-2212,-429,1277
-430,-2814,-1616,-2195,-189,879
-164,-2891,-1658,-2015,-44,492
9,-2759,-1439,-1783,103,249
6,-2670,-1253,-1636,192,144
23,-2714,-1288,-1558,147,209
-23,-2871,-1386,-1490,-14,526
-183,-3081,-1558,-1426,-179,913
-327,-3307,-1743,-1365,-292,1148
-435,-3525,-1868,-1289,-298,1158
-488,-3760,-1997,-1163,-158,942
-466,-3910,-2100,-957,2,657
-401,-3960,-2095,-702,100,448
-339,-3912,-2014,-446,138,345
-323,-3830,-1889,-217,112,361
-363,-3728,-1812,-13,48,402
-391,-3569,-1734,190,-16,415
-427,-3374,-1603,347,-56,407
-477,-3212,-1485,439,-62,326
-479,-3109,-1420,516,-54,172
-420,-3041,-1371,621,-37,6
-375,-2990,-1341,720,1,-152
-343,-3043,-1402,745,56,-334
-276,-3128,-1522,793,109,-483
-210,-3147,-1561,892,117,-536
-162,-3100,-1575,1007,116,-536
-144,-3026,-1532,1136,120,-534
-145,-2872,-1414,1275,104,-544
-154,-2691,-1285,1380,115,-579
-246,-2599,-1219,1434,159,-622
-359,-2576,-1211,1444,173,-672
-419,-2537,-1194,1446,150,-724
-406,-2509,-1218,1426,135,-781
-344,-2521,-1250,1394,140,-812
-296,-2518,-1294,1397,175,-834
-244,-2508,-1335,1449,248,-875
-205,-2416,-1278,1574,276,-881
-217,-2255,-1163,1696,267,-847
-277,-2099,-1042,1738,248,-805
-301,-1973,-945,1708,195,-767
-346,-1889,-876,1652,143,-720
-355,-1845,-855,1584,69,-684
-264,-1769,-815,1535,28,-696
-136,-1669,-790,1514,94,-737
-63,-1589,-742,1521,168,-737
-11,-1465,-661,1548,174,-763
3,-1343,-579,1608,205,-817
3,-1191,-427,1672,264,-864
0,-1043,-252,1696,248,-875
-45,-998,-181,1655,167,-833
-31,-1006,-187,1546,65,-753
-3,-1034,-206,1400,15,-650
69,-1106,-257,1254,4,-558
152,-1136,-279,1209,11,-455
176,-1062,-208,1202,15,-389
186,-980,-136,1178,49,-425
192,-917,-55,1138,63,-524
189,-832,37,1105,69,-569
201,-733,128,1060,39,-522
210,-623,263,976,-15,-404
210,-535,356,824,-57,-272
202,-486,414,640,-109,-153
171,-436,458,456,-172,-60
141,-403,474,277,-230,-16
178,-387,450,96,-256,-1
251,-370,410,-69,-230,14
267,-388,370,-227,-167,27
262,-419,325,-368,-107,12
294,-421,300,-482,-46,-33
371,-393,304,-590,3,-74
427,-373,308,-727,36,-94
436,-406,271,-900,66,-71
440,-507,141,-1082,50,15
436,-650,-6,-1201,-37,173
400,-769,-127,-1254,-140,368
337,-876,-241,-1269,-232,567
358,-954,-333,-1260,-303,755
381,-1037,-416,-1248,-338,933
334,-1117,-506,-1198,-323,1044
273,-1024,-473,-1112,-264,1046
182,-836,-327,-1098,-131,939
88,-688,-189,-1220,70,712
29,-646,-101,-1448,289,435
14,-754,-66,-1707,439,224
-7,-986,-248,-1942,412,168
-83,-1422,-629,-2070,191,320
-169,-1789,-1021,-2075,-62,618
-212,-2053,-1315,-2042,-260,963
-246,-2224,-1479,-1936,-394,1242
-273,-2222,-1461,-1811,-399,1301
-364,-2117,-1354,-1700,-247,1076
-401,-2014,-1178,-1604,9,700
-345,-1962,-957,-1589,216,396
-284,-2041,-893,-1650,230,325
-240,-2261,-1052,-1745,78,494
-335,-2522,-1226,-1803,-171,802
-495,-2790,-1428,-1857,-345,1041
-492,-3004,-1674,-1881,-423,1000
-408,-3132,-1835,-1816,-346,753
-476,-3187,-1809,-1689,-68,365
-568,-3118,-1655,-1565,211,-165
-475,-3065,-1484,-1476,372,-660
-168,-2995,-1310,-1371,388,-900
168,-3024,-1281,-1319,288,-785
347,-3216,-1409,-1296,78,-313
334,-3420,-1611,-1222,-216,293
113,-3539,-1745,-1098,-415,755
-58,-3567,-1826,-957,-423,864
-174,-3589,-1827,-773,-262,623
-221,-3595,-1765,-537,-77,209
-85,-3427,-1642,-242,-9,-143
132,-3199,-1471,-15,11,-270
241,-3067,-1355,98,9,-189
213,-3012,-1310,171,-35,-22
180,-2978,-1329,237,-76,88
116,-2986,-1347,299,-75,89
74,-3015,-1362,384,-32,9
68,-3045,-1384,483,17,-102
97,-3121,-1461,567,73,-205
127,-3250,-1580,658,125,-278
105,-3323,-1664,790,163,-319
104,-3352,-1755,948,193,-360
150,-3323,-1770,1131,224,-370
122,-3195,-1692,1323,246,-337
28,-3053,-1609,1469,265,-322
