ax,ay,az,gx,gy,gz
71,-2050,-143,-13,-5,-19
79,-2049,-147,-28,-2,-11
69,-2069,-167,-45,3,-8
74,-2113,-196,-59,12,0
69,-2160,-231,-56,11,17
37,-2184,-263,-29,3,30
7,-2187,-261,1,-12,39
-6,-2175,-238,27,-24,48
-14,-2150,-201,43,-26,39
-13,-2121,-176,45,-20,16
2,-2092,-158,37,-15,-5
37,-2068,-143,28,-11,-23
78,-2043,-144,14,-9,-29
94,-2032,-139,1,-14,-14
86,-2033,-143,-12,-15,-6
79,-2039,-155,-22,-10,-9
83,-2045,-171,-37,-6,-12
81,-2076,-193,-52,2,-12
82,-2122,-226,-53,6,-10
93,-2135,-240,-34,3,5
96,-2131,-222,-13,-3,30
64,-2133,-200,7,-5,46
18,-2118,-176,15,-5,47
-3,-2112,-167,8,-6,34
6,-2122,-166,-5,0,12
12,-2122,-168,-6,7,-6
10,-2116,-165,-2,2,-13
16,-2110,-165,-1,-9,-13
24,-2100,-161,0,-19,-5
32,-2094,-167,-6,-17,-2
38,-2100,-183,-14,-16,-7
51,-2112,-194,-15,-14,-8
64,-2113,-197,-8,-10,-5
57,-2103,-196,0,-8,3
41,-2106,-201,3,-12,17
36,-2104,-201,4,-19,26
42,-2079,-171,12,-22,19
48,-2058,-155,7,-17,5
49,-2056,-147,-10,-10,-1
56,-2065,-153,-23,-5,-11
70,-2076,-156,-27,-4,-15
74,-2082,-165,-32,-3,-9
67,-2094,-184,-35,-1,-4
62,-2119,-201,-33,2,3
52,-2134,-213,-26,5,14
54,-2149,-217,-16,6,17
49,-2135,-193,4,0,20
30,-2111,-172,10,-4,26
17,-2109,-170,1,-8,26
23,-2107,-164,-7,-8,18
26,-2099,-166,-14,-3,8
28,-2109,-178,-22,1,4
38,-2124,-189,-21,-6,4
51,-2113,-178,-7,-10,0
62,-2101,-178,-4,-8,0
72,-2107,-187,-10,-4,2
86,-2097,-184,-3,-1,0
71,-2090,-175,6,0,2
49,-2084,-170,3,-2,9
32,-2079,-165,-1,-1,14
18,-2093,-171,-10,-4,16
19,-2102,-176,-14,-1,5
24,-2091,-169,-14,-1,-7
33,-2090,-172,-20,-4,-11
31,-2100,-171,-24,-5,-8
45,-2110,-183,-22,-7,-4
54,-2101,-188,-12,-11,1
36,-2095,-178,-4,-16,8
28,-2096,-168,-6,-16,9
45,-2080,-157,-7,-14,5
46,-2072,-149,-17,-13,7
41,-2096,-161,-32,-11,9
39,-2108,-177,-33,-10,7
42,-2118,-194,-27,-7,3
32,-2119,-192,-19,-8,12
21,-2121,-191,-15,-16,20
10,-2142,-194,-18,-20,17
29,-2137,-196,-18,-14,7
