ax,ay,az,gx,gy,gz
314,-2434,-1375,-935,19,349
330,-2401,-1327,-745,-57,453
317,-2286,-1128,-553,-181,548
208,-2150,-881,-431,-285,608
60,-2040,-702,-427,-316,569
-33,-2023,-619,-526,-284,434
0,-2096,-724,-675,-227,258
120,-2231,-927,-782,-217,160
167,-2361,-1098,-779,-277,204
91,-2422,-1184,-677,-404,327
26,-2390,-1196,-519,-591,427
-15,-2321,-1172,-365,-720,489
-73,-2272,-1085,-271,-772,518
-148,-2184,-961,-224,-770,463
-268,-2135,-888,-217,-760,331
-228,-2137,-914,-262,-775,141
-41,-2214,-1011,-320,-744,-65
125,-2302,-1162,-304,-684,-216
334,-2307,-1219,-208,-701,-252
473,-2281,-1204,-106,-745,-162
516,-2282,-1190,-33,-795,-13
546,-2259,-1146,45,-886,98
530,-2247,-1105,133,-971,148
500,-2254,-1114,212,-1005,141
418,-2250,-1096,283,-1063,113
361,-2226,-1079,314,-1075,44
385,-2238,-1074,281,-1030,-63
455,-2306,-1117,204,-956,-157
542,-2388,-1227,175,-940,-192
634,-2441,-1322,227,-979,-166
655,-2472,-1391,322,-1069,-66
603,-2465,-1390,468,-1149,53
510,-2377,-1336,626,-1206,187
380,-2286,-1248,728,-1287,297
232,-2264,-1231,772,-1292,252
186,-2212,-1202,828,-1248,102
213,-2132,-1134,867,-1181,-83
300,-2086,-1112,860,-1043,-274
460,-2100,-1167,859,-917,-433
630,-2137,-1248,898,-844,-509
806,-2080,-1266,975,-820,-474
893,-2027,-1218,1000,-817,-358
906,-2014,-1183,977,-852,-189
908,-1933,-1115,988,-953,-15
829,-1849,-1031,981,-1040,81
751,-1836,-1007,892,-947,13
789,-1860,-1021,778,-715,-164
875,-1953,-1107,684,-473,-339
967,-2092,-1302,664,-302,-403
1090,-2138,-1406,769,-232,-329
1130,-2113,-1336,890,-195,-185
1083,-2019,-1217,990,-171,-16
1028,-1898,-1056,1038,-176,129
969,-1852,-966,998,-100,171
983,-1867,-994,931,35,130
986,-1888,-1031,896,139,91
1010,-1898,-1054,872,266,68
1072,-1881,-1043,854,381,92
1101,-1870,-982,837,480,157
1096,-1851,-943,817,578,216
1140,-1851,-934,788,678,274
1230,-1854,-910,747,773,326
1276,-1866,-937,702,904,389
1197,-1926,-994,689,1005,472
1065,-1927,-950,725,1042,553
907,-1868,-830,759,1087,599
737,-1842,-768,738,1155,634
607,-1875,-732,687,1209,662
523,-1917,-739,643,1222,670
442,-1920,-748,639,1234,668
421,-1873,-702,647,1229,646
357,-1865,-670,616,1291,573
269,-1898,-692,559,1399,454
283,-1974,-755,509,1492,348
351,-2088,-829,482,1515,309
348,-2156,-863,501,1481,390
256,-2157,-836,526,1363,579
80,-2185,-802,571,1291,683
-89,-2189,-716,626,1277,657
-205,-2174,-663,643,1290,552
-254,-2178,-619,622,1283,439
-220,-2219,-577,573,1300,349
-257,-2241,-564,520,1266,322
-314,-2239,-516,479,1160,320
-300,-2214,-421,437,1090,273
-304,-2220,-428,374,1062,227
-388,-2294,-521,337,1053,199
-436,-2298,-597,345,946,239
-434,-2287,-634,366,792,326
-606,-2366,-688,372,822,367
-807,-2432,-711,437,862,314
-904,-2407,-657,567,771,168
-945,-2348,-560,678,650,27
-916,-2286,-458,734,582,-75
-848,-2197,-355,726,537,-155
-791,-2120,-260,678,459,-208
-727,-2045,-164,618,405,-248
-722,-2027,-198,554,345,-273
-705,-2032,-286,557,233,-293
-695,-2036,-361,601,191,-346
-750,-2109,-510,652,130,-380
-786,-2104,-544,782,-11,-396
-843,-2018,-452,927,-95,-465
-769,-1863,-318,1007,-164,-572
-650,-1724,-229,984,-223,-669
-660,-1711,-205,888,-265,-713
-677,-1679,-183,814,-310,-734
-635,-1597,-116,784,-470,-741
-628,-1503,0,767,-667,-707
-635,-1435,79,719,-809,-691
-557,-1382,111,629,-918,-740
-446,-1376,59,513,-971,-819
-300,-1445,-142,402,-941,-888
-42,-1499,-280,383,-887,-932
65,-1530,-284,429,-848,-922
3,-1533,-265,520,-809,-908
27,-1426,-136,641,-868,-929
108,-1293,31,703,-1000,-910
142,-1210,166,660,-1153,-812
177,-1151,241,550,-1279,-741
218,-1115,277,422,-1347,-743
327,-1083,265,264,-1323,-800
462,-1100,201,98,-1253,-850
508,-1202,43,-30,-1155,-893
589,-1279,-112,-75,-1069,-949
755,-1297,-194,-57,-989,-995
816,-1325,-247,-14,-903,-986
842,-1308,-241,77,-862,-943
878,-1265,-129,170,-891,-884
908,-1148,33,213,-887,-833
915,-1009,185,167,-834,-807
1007,-931,322,40,-835,-775
1137,-892,375,-138,-786,-765
1257,-886,350,-323,-702,-765
1411,-923,305,-481,-610,-752
1507,-993,200,-614,-533,-700
1521,-1118,42,-706,-461,-623
1527,-1250,-90,-722,-448,-518
1601,-1282,-107,-671,-551,-372
1630,-1259,-30,-627,-654,-195
1558,-1229,45,-633,-674,-53
1488,-1230,90,-682,-589,-21
1499,-1228,141,-748,-428,-67
1461,-1253,123,-840,-209,-120
1392,-1293,27,-926,-59,-176
1479,-1277,-60,-978,18,-215
1470,-1332,-186,-1014,92,-186
1334,-1425,-319,-1005,70,-75
1350,-1440,-355,-983,-15,64
1399,-1459,-316,-1002,-74,214
1337,-1554,-325,-1067,-83,348
1229,-1642,-376,-1124,-49,402
1106,-1688,-427,-1137,30,360
1105,-1653,-463,-1142,121,265
1218,-1594,-491,-1189,213,196
1306,-1609,-574,-1269,312,208
1284,-1704,-674,-1311,368,279
1294,-1776,-769,-1287,356,351
1321,-1827,-801,-1208,316,420
1331,-1860,-770,-1156,361,499
1281,-1906,-764,-1165,455,586
1172,-1943,-744,-1166,501,683
1117,-1932,-705,-1143,561,701
1141,-1893,-699,-1149,671,651
1134,-1883,-771,-1169,759,618
1102,-1889,-853,-1147,838,615
1098,-1847,-855,-1099,900,639
1052,-1813,-864,-1078,903,711
984,-1807,-871,-1075,867,797
872,-1853,-903,-1113,891,878
760,-1975,-1025,-1164,925,951
693,-2094,-1132,-1157,906,1005
606,-2153,-1140,-1084,883,1044
476,-2142,-1086,-989,912,1029
365,-2089,-1034,-914,966,958
302,-2036,-995,-856,984,889
240,-1937,-920,-784,936,860
171,-1827,-796,-734,887,863
34,-1770,-697,-743,827,862
-125,-1766,-730,-810,706,851
-207,-1828,-867,-899,558,834
-235,-1940,-1075,-988,497,810
-244,-2069,-1268,-1034,442,805
-279,-2172,-1326,-992,369,797
-332,-2210,-1295,-892,327,736
-402,-2149,-1190,-748,297,616
-476,-2054,-1062,-619,298,447
-495,-1978,-948,-550,329,278
-485,-1921,-812,-530,262,168
-480,-1872,-729,-564,88,121
-465,-1878,-758,-659,-100,119
-428,-1934,-877,-782,-288,160
