ax,ay,az,gx,gy,gz
928,-2037,-2475,2712,-1366,-2006
1668,-1947,-2712,2406,-591,-2868
2209,-1881,-2918,2230,187,-3365
2563,-1768,-3014,2212,887,-3463
2665,-1686,-2911,2387,1431,-3230
2517,-1566,-2683,2714,1587,-2731
2259,-1325,-2417,3056,1334,-2094
2044,-1080,-2119,3287,899,-1464
1981,-847,-1903,3352,496,-918
1960,-603,-1643,3310,146,-447
1853,-409,-1283,3215,-42,-123
1758,-223,-918,3007,1,-4
1519,-121,-698,2701,261,-56
1310,-91,-606,2424,535,-221
1224,-67,-526,2183,701,-427
1211,-72,-513,1909,916,-585
1251,-188,-660,1568,1190,-631
1245,-423,-827,1322,1327,-522
1192,-630,-922,1230,1243,-313
1200,-681,-934,1243,991,-58
1279,-621,-851,1296,705,255
1373,-558,-688,1307,455,613
1366,-533,-549,1255,350,948
1222,-521,-456,1192,320,1180
1008,-494,-318,1168,308,1251
844,-493,-223,1119,439,1127
753,-527,-264,1032,748,869
775,-572,-299,944,1096,609
864,-577,-247,846,1386,448
889,-588,-175,706,1597,425
787,-639,-141,545,1730,523
629,-683,-86,380,1789,671
517,-727,-24,235,1819,782
399,-779,41,105,1763,897
235,-814,61,-31,1627,1016
108,-834,104,-103,1428,1087
2,-822,218,-150,1221,1102
-88,-833,276,-262,1128,1028
-112,-903,226,-418,1151,868
5,-978,150,-542,1108,727
164,-1018,119,-606,1030,677
231,-1050,115,-661,969,722
190,-1099,114,-719,898,816
89,-1148,128,-781,848,892
-63,-1204,114,-854,862,908
-265,-1262,79,-929,905,864
-436,-1291,67,-991,942,757
-476,-1270,77,-1052,985,605
-372,-1238,79,-1131,1053,459
-290,-1290,17,-1218,1161,338
-210,-1353,-84,-1284,1183,262
-62,-1337,-129,-1308,1075,280
18,-1331,-135,-1336,955,402
-61,-1394,-214,-1394,843,543
-300,-1458,-287,-1402,753,620
-535,-1477,-312,-1393,752,563
-647,-1501,-342,-1422,800,393
-665,-1552,-366,-1459,837,209
-665,-1614,-440,-1493,782,75
-621,-1657,-575,-1497,648,11
-450,-1656,-658,-1474,518,36
-280,-1704,-725,-1469,433,141
-201,-1803,-809,-1434,347,270
-321,-1877,-828,-1305,289,336
-540,-1845,-770,-1152,333,266
-681,-1826,-654,-1075,421,108
-744,-1845,-561,-1094,422,-26
-823,-1919,-602,-1169,317,-81
-945,-2081,-739,-1241,144,-79
-897,-2250,-920,-1277,-54,-79
-684,-2330,-1046,-1274,-233,-101
-469,-2392,-1130,-1260,-329,-109
-317,-2443,-1158,-1242,-331,-135
-326,-2500,-1172,-1201,-271,-201
-404,-2559,-1204,-1135,-235,-316
-384,-2573,-1192,-1039,-247,-436
-332,-2559,-1139,-945,-302,-474
-344,-2569,-1108,-884,-431,-392
-377,-2543,-1094,-839,-644,-228
-424,-2519,-1102,-809,-840,-42
-497,-2530,-1143,-794,-974,136
-688,-2594,-1199,-766,-1030,244
-980,-2661,-1342,-710,-1045,230
-1177,-2693,-1410,-593,-1097,96
-1128,-2654,-1259,-473,-1160,-168
-813,-2568,-1106,-439,-1114,-535
-413,-2513,-1078,-493,-1003,-868
-72,-2542,-1128,-594,-869,-1066
194,-2602,-1234,-661,-750,-1128
403,-2672,-1343,-619,-775,-1029
559,-2748,-1416,-489,-947,-764
542,-2851,-1461,-321,-1185,-404
349,-2937,-1442,-140,-1439,-54
41,-2948,-1357,42,-1677,176
-314,-2915,-1272,158,-1810,220
-591,-2865,-1172,196,-1873,58
-625,-2792,-1100,159,-1817,-297
-423,-2730,-1101,67,-1601,-775
-146,-2759,-1177,-13,-1365,-1217
133,-2816,-1347,-22,-1172,-1496
470,-2859,-1459,37,-1141,-1566
801,-2879,-1547,128,-1205,-1480
1046,-2934,-1720,227,-1226,-1324
1199,-3011,-1837,377,-1162,-1169
1193,-3051,-1881,583,-1071,-1069
1152,-2981,-1839,813,-989,-1068
1114,-2884,-1708,995,-866,-1120
1109,-2760,-1585,1100,-706,-1173
1151,-2659,-1460,1134,-581,-1181
1242,-2568,-1359,1129,-488,-1147
1363,-2429,-1250,1125,-420,-1072
1400,-2308,-1188,1084,-338,-955
1345,-2264,-1193,1035,-279,-831
1247,-2279,-1315,1050,-199,-763
1173,-2256,-1375,1144,-122,-731
1115,-2181,-1335,1283,-63,-724
1100,-2072,-1249,1392,44,-733
1077,-1991,-1158,1461,149,-729
1019,-1889,-1057,1525,190,-700
959,-1748,-908,1562,217,-677
895,-1599,-724,1518,321,-690
881,-1460,-607,1400,432,-745
931,-1346,-544,1256,479,-805
885,-1352,-697,1109,543,-847
973,-1440,-1030,1024,653,-877
1325,-1447,-1214,1067,734,-844
1625,-1353,-1202,1155,831,-710
1711,-1318,-1196,1193,980,-536
1628,-1320,-1192,1262,1095,-389
1525,-1230,-1056,1422,1122,-223
1412,-1043,-793,1546,1027,8
1255,-870,-517,1522,933,253
1078,-808,-366,1369,926,419
910,-781,-266,1189,954,465
806,-760,-256,1005,1035,402
724,-785,-323,831,1135,305
646,-863,-461,698,1233,205
673,-883,-578,632,1351,112
763,-869,-590,596,1477,87
799,-808,-519,537,1556,176
725,-782,-416,458,1551,342
627,-747,-300,373,1507,492
530,-696,-194,286,1458,584
435,-655,-122,185,1412,612
384,-657,-64,18,1408,594
335,-731,-114,-197,1425,577
306,-810,-178,-368,1385,597
265,-901,-228,-486,1370,641
225,-964,-275,-563,1380,674
163,-987,-244,-592,1368,689
51,-1015,-205,-623,1391,666
34,-975,-147,-664,1437,598
54,-924,-58,-718,1459,533
9,-920,16,-808,1462,483
-29,-943,68,-935,1480,437
-63,-1009,103,-1075,1460,421
-118,-1103,115,-1208,1355,477
-258,-1236,32,-1317,1200,569
-385,-1347,-99,-1361,1007,645
-480,-1413,-191,-1344,843,695
-560,-1454,-244,-1338,779,694
-615,-1478,-292,-1360,788,608
-682,-1474,-302,-1377,844,445
-802,-1514,-287,-1387,914,231
-884,-1551,-296,-1408,927,25
-886,-1603,-326,-1456,787,-80
-926,-1724,-399,-1543,538,-56
-969,-1854,-553,-1642,248,28
-948,-1981,-675,-1697,-27,103
-965,-2039,-762,-1687,-231,139
-1017,-2038,-841,-1636,-317,76
-1046,-2051,-858,-1579,-270,-102
-1005,-2045,-796,-1530,-211,-312
-942,-2047,-718,-1483,-249,-461
-897,-2068,-737,-1485,-368,-534
-858,-2158,-811,-1516,-574,-506
-837,-2275,-925,-1540,-827,-418
-874,-2380,-1076,-1546,-1060,-325
-911,-2463,-1215,-1521,-1220,-289
-819,-2504,-1275,-1449,-1278,-358
-733,-2565,-1299,-1356,-1252,-516
-679,-2650,-1355,-1243,-1184,-712
-604,-2689,-1369,-1105,-1192,-827
-519,-2713,-1352,-976,-1316,-796
-463,-2778,-1357,-927,-1492,-679
-305,-2870,-1434,-974,-1622,-617
-28,-2936,-1552,-1020,-1619,-667
262,-2987,-1692,-991,-1487,-772
555,-3041,-1751,-867,-1358,-854
741,-3058,-1708,-622,-1326,-830
801,-3053,-1667,-333,-1390,-684
743,-3015,-1573,-58,-1539,-408
457,-2967,-1403,163,-1735,-85
-11,-2878,-1302,288,-1931,136
-288,-2803,-1242,309,-2047,87
-141,-2776,-1190,196,-1936,-271
262,-2824,-1339,34,-1518,-815
683,-2904,-1563,15,-1151,-1279
1105,-2975,-1695,144,-915,-1512
1483,-3013,-1746,318,-796,-1433
1660,-3075,-1812,512,-866,-1066
1560,-3137,-1820,778,-1052,-582
1307,-3104,-1763,1047,-1242,-209
1038,-2975,-1671,1242,-1335,-61
807,-2856,-1602,1345,-1263,-129
705,-2735,-1542,1391,-1068,-350
747,-2570,-1408,1434,-842,-631
849,-2466,-1256,1431,-592,-889
1034,-2440,-1217,1382,-384,-1033
1210,-2426,-1224,1366,-331,-985
1241,-2371,-1198,1408,-417,-777
1111,-2279,-1193,1479,-572,-520
942,-2190,-1214,1529,-682,-341
912,-2056,-1174,1557,-654,-337
987,-1907,-1055,1561,-519,-475
1048,-1840,-947,1508,-285,-665
1100,-1855,-964,1432,-48,-852
1210,-1840,-952,1416,39,-941
1286,-1796,-907,1419,73,-901
1265,-1742,-885,1391,98,-769
1203,-1680,-808,1361,104,-626
1116,-1629,-759,1319,155,-542
1105,-1560,-775,1265,234,-517
1123,-1510,-803,1217,318,-506
1147,-1489,-888,1173,439,-512
1215,-1491,-1028,1172,614,-536
1373,-1464,-1083,1224,825,-548
1419,-1393,-1026,1314,986,-498
1330,-1273,-887,1401,1069,-391
1196,-1130,-673,1432,1095,-261
1083,-981,-476,1369,1112,-147
990,-893,-330,1226,1141,-80
909,-855,-285,1044,1205,-58
885,-818,-280,868,1242,-57
924,-781,-273,703,1264,-55
930,-789,-322,546,1332,-51
872,-893,-480,419,1474,-59
860,-972,-628,375,1565,-24
859,-972,-635,404,1530,135
797,-905,-531,419,1418,386
665,-800,-370,371,1328,629
472,-760,-258,264,1308,770
264,-786,-173,150,1324,780
123,-802,-124,21,1400,693
49,-820,-70,-128,1484,584
24,-839,-24,-289,1489,513
-20,-893,-16,-447,1474,479
-88,-959,-30,-556,1438,448
-97,-999,-74,-619,1358,425
-32,-1015,-106,-662,1252,448
28,-1015,-111,-711,1107,538
3,-1061,-123,-785,1000,637
-84,-1159,-135,-865,993,647
-154,-1231,-149,-911,1027,555
-155,-1238,-110,-941,1069,434
-189,-1247,-70,-1004,1136,338
-257,-1306,-115,-1083,1148,279
-274,-1348,-167,-1127,1031,280
-258,-1359,-188,-1152,877,337
-265,-1394,-277,-1181,760,409
-241,-1480,-413,-1212,681,459
-194,-1610,-560,-1226,613,508
-179,-1742,-641,-1172,553,571
-292,-1770,-553,-1075,493,599
-491,-1736,-410,-1022,512,526
-627,-1702,-295,-1038,583,342
-639,-1689,-238,-1088,654,133
-583,-1722,-234,-1165,690,-3
-505,-1773,-304,-1237,584,-9
-408,-1807,-364,-1297,371,105
-419,-1939,-482,-1383,209,292
-559,-2124,-593,-1441,53,498
-790,-2237,-628,-1397,-141,601
-965,-2257,-613,-1324,-259,549
-1083,-2289,-596,-1296,-253,370
-1175,-2355,-606,-1309,-187,97
-1205,-2452,-642,-1322,-153,-207
-1138,-2544,-692,-1299,-245,-421
-1029,-2622,-784,-1267,-456,-461
-878,-2698,-919,-1242,-723,-367
-749,-2761,-981,-1210,-942,-242
-768,-2852,-1060,-1205,-1043,-170
-781,-2952,-1150,-1158,-1076,-215
-633,-2989,-1161,-1036,-1106,-346
-419,-2963,-1092,-897,-1122,-474
-283,-2932,-988,-780,-1122,-538
-215,-2971,-1002,-703,-1150,-537
-165,-3036,-1093,-613,-1282,-451
-221,-3085,-1169,-491,-1498,-273
