ax,ay,az,gx,gy,gz
-791,-2125,-564,112,-169,282
-877,-2004,-511,218,-288,376
-907,-1859,-445,295,-359,395
-888,-1742,-404,315,-404,395
-883,-1651,-348,300,-374,405
-894,-1557,-283,243,-238,381
-956,-1527,-281,167,-58,307
-1043,-1566,-310,97,9,237
-1075,-1587,-306,39,37,159
-1086,-1601,-299,-22,109,75
-1128,-1680,-317,-87,177,1
-1171,-1735,-303,-120,172,-63
-1161,-1798,-307,-130,165,-157
-1103,-1837,-298,-120,114,-222
-1045,-1817,-262,-98,17,-215
-1035,-1804,-207,-106,-13,-194
-1033,-1796,-197,-147,-10,-223
-989,-1788,-199,-177,-33,-283
-945,-1797,-186,-200,-46,-327
-934,-1855,-219,-251,-19,-383
-930,-1977,-322,-275,-12,-416
-917,-2102,-411,-238,-63,-376
-914,-2186,-503,-167,-134,-296
-836,-2181,-527,-62,-221,-189
-729,-2094,-458,46,-323,-97
-649,-1952,-374,119,-368,-52
-580,-1837,-360,113,-320,-26
-484,-1790,-378,94,-302,17
-394,-1689,-346,95,-324,102
-350,-1585,-304,67,-314,191
-401,-1526,-313,-13,-267,263
-515,-1574,-394,-116,-188,310
-649,-1693,-510,-193,-111,347
-776,-1844,-616,-210,-2,348
-877,-1982,-690,-180,73,319
-910,-2078,-697,-76,94,293
-919,-2118,-653,39,81,314
-923,-2108,-601,92,67,324
-915,-2068,-536,188,72,280
-893,-1943,-412,288,15,260
-894,-1822,-307,295,-26,279
-925,-1792,-270,259,-12,295
-948,-1772,-235,246,-11,294
-964,-1720,-178,245,-12,266
-998,-1694,-148,206,17,233
-1091,-1735,-161,134,61,196
-1190,-1816,-195,75,92,136
-1248,-1868,-223,46,82,81
-1227,-1878,-219,29,49,44
-1185,-1873,-190,35,23,-1
-1150,-1770,-155,41,-38,-37
-1125,-1664,-130,-4,-67,-89
-1113,-1547,-89,-60,-32,-177
-1159,-1397,-2,-177,115,-336
-1318,-1311,111,-362,390,-607
-1491,-1331,123,-606,647,-960
-1578,-1480,24,-834,807,-1254
-1564,-1669,-107,-904,666,-1386
-1395,-1742,-222,-855,331,-1359
-1227,-1821,-334,-768,10,-1229
-1099,-1861,-422,-687,-278,-1041
-927,-1869,-496,-603,-518,-873
-722,-1860,-530,-526,-678,-769
-553,-1861,-585,-467,-731,-757
