ax,ay,az,gx,gy,gz
-249,-2059,192,29,1075,-183
-176,-2003,129,-77,1414,-253
-144,-1948,128,-100,1423,-170
-152,-2013,152,-100,1156,-7
-150,-2132,130,-96,846,157
-176,-2215,16,-55,691,267
-221,-2180,-41,43,718,299
-246,-2114,106,109,773,264
-256,-2116,126,75,821,182
-271,-2134,104,12,873,95
-202,-2201,39,-15,860,25
-69,-2166,54,14,807,11
-82,-2075,144,3,882,34
-114,-2029,166,-91,948,31
-165,-2062,105,-215,1012,46
-264,-2127,81,-264,1142,-43
-369,-2131,173,-320,1255,-232
-322,-2123,236,-461,1302,-455
-189,-2068,208,-587,1411,-658
48,-2042,142,-668,1423,-751
323,-2006,125,-702,1141,-613
430,-2077,136,-703,831,-283
471,-2185,-63,-696,792,47
394,-2208,-302,-612,734,366
194,-2178,-355,-474,545,624
24,-2100,-255,-378,326,759
-115,-2083,-75,-390,213,791
-287,-2061,42,-462,292,717
-444,-2082,179,-556,355,510
-399,-2146,259,-688,499,195
-233,-2216,126,-836,758,-48
-48,-2288,-134,-903,756,-76
98,-2399,-390,-840,620,83
201,-2414,-576,-670,362,366
171,-2306,-509,-499,-15,690
50,-2219,-232,-397,-163,860
-69,-2102,-85,-447,-61,851
-262,-2097,-27,-634,143,742
-498,-2204,1,-860,217,665
-591,-2421,-104,-1178,117,483
-569,-2478,-295,-1302,234,161
-398,-2568,-563,-1383,352,-71
-128,-2699,-844,-1387,241,-153
91,-2735,-969,-1264,11,-73
182,-2783,-1099,-1122,-185,151
53,-2838,-1171,-941,-299,410
-76,-2813,-1026,-749,-430,558
-206,-2867,-872,-613,-495,637
-432,-2988,-779,-561,-390,658
-585,-3140,-841,-579,-319,610
-554,-3286,-961,-564,-324,553
-456,-3385,-1054,-500,-231,518
-400,-3377,-1128,-388,-101,527
-445,-3387,-1148,-250,-49,566
-473,-3408,-1159,-98,-18,565
-496,-3397,-1063,84,31,527
-551,-3360,-926,226,55,469
-597,-3375,-867,290,83,385
-655,-3404,-869,347,125,275
-662,-3443,-901,414,71,169
-469,-3438,-946,506,-93,87
-332,-3443,-959,626,-203,93
-356,-3483,-974,733,-163,143
-476,-3484,-988,843,-114,154
-519,-3406,-927,952,-199,98
-437,-3326,-792,996,-334,10
-370,-3323,-720,950,-403,-28
-243,-3295,-723,906,-336,-45
-116,-3252,-709,866,-105,-75
-153,-3294,-844,815,297,-54
-305,-3297,-912,910,589,-6
-453,-3207,-813,1101,532,15
-545,-3138,-641,1211,248,5
-582,-3076,-614,1222,46,-41
-680,-3030,-629,1227,-42,-95
-809,-2956,-652,1235,-241,-140
-802,-2828,-608,1269,-579,-239
-722,-2691,-451,1288,-879,-389
-535,-2599,-356,1224,-1141,-478
-362,-2575,-461,1187,-1193,-499
-400,-2503,-439,1259,-975,-525
-461,-2428,-353,1301,-788,-626
-441,-2325,-269,1317,-728,-749
-440,-2189,-19,1289,-687,-858
-438,-2135,136,1140,-587,-983
-331,-2107,95,965,-485,-1119
-212,-2072,27,888,-333,-1200
-201,-2039,-32,842,-289,-1174
-257,-1956,-82,820,-568,-1013
-302,-1858,160,806,-1023,-868
-222,-1823,452,632,-1229,-864
-68,-1803,531,343,-1112,-871
119,-1791,461,130,-792,-860
214,-1781,348,8,-345,-855
19,-1784,308,-100,-33,-788
-75,-1803,216,-198,-41,-725
-72,-1871,37,-175,-97,-684
-24,-1851,-101,-55,-248,-590
70,-1773,-70,91,-401,-498
43,-1767,132,147,-461,-440
-104,-1738,314,103,-565,-384
-146,-1652,498,-30,-674,-442
31,-1545,613,-307,-641,-576
232,-1612,418,-608,-351,-642
256,-1722,43,-674,180,-639
174,-1705,-135,-506,381,-533
155,-1709,-156,-316,155,-361
115,-1730,-140,-171,-24,-212
-17,-1767,-109,-68,-109,-148
-140,-1807,-50,-14,-63,-218
-191,-1765,13,16,18,-359
-144,-1728,133,1,115,-532
-1,-1744,121,-88,270,-642
99,-1720,-42,-134,343,-586
82,-1736,-13,-112,82,-428
115,-1744,118,-150,-314,-283
219,-1762,126,-253,-561,-195
308,-1851,-145,-315,-289,-196
176,-1890,-410,-242,203,-175
-22,-1941,-459,-107,192,-143
13,-1940,-328,39,-87,-189
150,-1848,-224,142,-126,-257
291,-1791,-208,195,18,-268
283,-1787,-157,252,106,-211
209,-1726,-45,303,55,-132
196,-1663,11,303,-150,-2
186,-1619,57,252,-378,104
