ax,ay,az,gx,gy,gz
4815,-1072,-661,-267,-332,-599
4849,-1171,-658,-295,-144,-84
4671,-1274,-606,-279,8,431
4372,-1292,-562,-220,179,865
4051,-1263,-561,-199,332,1201
3767,-1330,-619,-255,503,1507
3436,-1438,-743,-307,677,1794
3082,-1522,-839,-311,882,1983
2734,-1583,-960,-288,1098,2067
2418,-1652,-1056,-244,1285,2125
2162,-1667,-1140,-180,1427,2182
1918,-1672,-1141,-75,1532,2251
1673,-1664,-1114,34,1570,2309
1477,-1630,-1074,151,1595,2328
1341,-1539,-979,270,1635,2300
1224,-1503,-877,309,1776,2238
1129,-1482,-838,285,1871,2202
1022,-1472,-848,273,1898,2210
862,-1463,-900,308,1951,2242
742,-1432,-871,379,1977,2267
683,-1426,-769,425,2041,2262
608,-1397,-739,440,2107,2266
495,-1404,-677,488,2110,2335
369,-1384,-612,510,2073,2431
204,-1395,-548,520,2001,2545
-42,-1447,-517,516,1872,2631
-313,-1469,-483,517,1737,2688
-603,-1510,-457,482,1625,2702
-951,-1609,-489,443,1495,2644
-1221,-1672,-509,459,1347,2500
-1401,-1681,-394,506,1229,2286
-1600,-1708,-245,491,1163,2016
-1765,-1732,-160,441,1125,1696
-1852,-1763,-105,378,1031,1382
-1905,-1797,12,314,872,1102
-1952,-1831,73,204,712,832
-2026,-1887,62,81,585,549
-2077,-1937,-24,-27,472,262
-2067,-2008,-104,-79,363,-9
-2054,-2030,-127,-80,270,-283
-2082,-1980,-79,-63,125,-550
-2086,-1918,26,-83,2,-838
-2067,-1884,72,-145,-69,-1149
-1947,-1874,27,-215,-183,-1456
-1759,-1834,5,-229,-385,-1700
-1626,-1812,-60,-255,-577,-1875
-1541,-1834,-190,-315,-740,-2047
-1357,-1822,-345,-333,-938,-2226
-1108,-1776,-460,-298,-1182,-2370
-817,-1700,-507,-249,-1388,-2480
-544,-1646,-560,-212,-1524,-2570
-299,-1614,-614,-190,-1610,-2653
-32,-1572,-623,-157,-1603,-2722
155,-1582,-698,-133,-1555,-2734
251,-1626,-787,-85,-1645,-2655
345,-1618,-822,20,-1817,-2507
411,-1581,-795,123,-2028,-2309
436,-1484,-772,194,-2291,-2115
627,-1344,-682,249,-2465,-2041
897,-1267,-597,238,-2417,-2114
1205,-1202,-621,125,-2252,-2251
1552,-1201,-710,15,-1970,-2387
1799,-1299,-825,-2,-1803,-2343
2049,-1374,-903,44,-1748,-2188
2195,-1434,-873,196,-1782,-1884
2151,-1408,-800,358,-2004,-1454
2057,-1298,-669,472,-2245,-1044
2045,-1169,-476,489,-2317,-823
2159,-1077,-342,397,-2167,-841
2383,-1021,-264,271,-1836,-999
2687,-1033,-255,113,-1453,-1156
3033,-1070,-335,-56,-1088,-1268
3342,-1157,-420,-114,-805,-1186
3589,-1214,-454,-121,-688,-928
3795,-1280,-443,-136,-605,-612
3943,-1334,-438,-158,-485,-263
3931,-1411,-465,-175,-400,99
3811,-1483,-451,-160,-316,396
3608,-1497,-490,-184,-96,629
3371,-1551,-586,-246,152,817
3191,-1617,-666,-269,386,940
3026,-1668,-709,-257,660,1006
2862,-1692,-755,-219,899,1067
2713,-1672,-749,-166,1067,1151
2617,-1656,-739,-139,1223,1245
2524,-1660,-775,-134,1382,1334
2413,-1663,-810,-114,1524,1418
2282,-1664,-845,-69,1623,1528
2124,-1647,-865,-5,1654,1683
1936,-1615,-824,77,1636,1853
1693,-1617,-810,124,1674,1982
1439,-1626,-861,174,1722,2061
1231,-1591,-845,267,1733,2102
1068,-1549,-783,328,1775,2109
925,-1516,-746,346,1830,2102
783,-1529,-761,353,1868,2077
697,-1559,-792,376,1937,2054
616,-1560,-787,426,1958,2079
509,-1527,-710,506,1874,2178
329,-1512,-620,579,1765,2302
130,-1486,-530,634,1649,2406
-24,-1455,-405,673,1547,2461
-214,-1444,-303,672,1450,2472
-466,-1459,-252,645,1303,2461
-697,-1484,-237,609,1166,2403
-909,-1505,-167,560,1053,2293
-1205,-1586,-136,468,1067,2099
-1428,-1673,-149,385,1119,1804
-1524,-1741,-158,340,1059,1518
-1578,-1794,-149,321,887,1333
-1617,-1813,-74,334,653,1216
-1640,-1800,48,328,407,1081
-1684,-1789,151,295,186,911
-1834,-1816,222,238,5,704
-1959,-1830,245,173,-119,423
-1998,-1805,315,102,-179,110
-2023,-1823,340,-49,-157,-212
-2048,-1865,245,-221,-195,-512
-2050,-1920,128,-335,-296,-789
-2057,-1945,42,-375,-413,-1047
-2077,-1908,4,-390,-579,-1301
-2091,-1837,10,-401,-705,-1595
-1997,-1763,35,-425,-680,-1967
-1745,-1735,-6,-485,-610,-2341
-1487,-1748,-139,-541,-747,-2574
-1235,-1752,-339,-559,-1037,-2653
-894,-1722,-514,-529,-1362,-2663
-529,-1692,-637,-485,-1648,-2660
-255,-1687,-757,-450,-1821,-2685
-28,-1704,-929,-426,-1888,-2767
156,-1719,-1081,-338,-1923,-2854
291,-1693,-1133,-175,-1977,-2851
526,-1585,-1073,19,-2030,-2787
762,-1481,-954,167,-2049,-2666
804,-1438,-901,251,-2130,-2491
788,-1329,-824,290,-2236,-2346
979,-1237,-794,257,-2195,-2353
1375,-1147,-803,200,-2073,-2445
1827,-1145,-810,138,-1855,-2540
2201,-1165,-847,128,-1687,-2532
2490,-1193,-842,180,-1611,-2367
2667,-1230,-826,285,-1625,-2051
2721,-1230,-744,419,-1806,-1590
2630,-1214,-632,525,-2037,-1092
2404,-1128,-553,588,-2220,-685
2266,-1037,-475,587,-2212,-512
2378,-990,-422,502,-1997,-604
2672,-957,-385,383,-1641,-839
3127,-941,-358,232,-1182,-1097
3659,-896,-365,100,-705,-1211
4126,-967,-357,24,-357,-1066
4463,-1043,-416,-80,-119,-694
4505,-1171,-467,-142,31,-150
4361,-1209,-439,-115,31,388
4128,-1227,-406,-100,88,786
3947,-1258,-412,-120,280,1016
3803,-1253,-422,-158,555,1153
3605,-1284,-461,-213,897,1266
3353,-1321,-517,-270,1191,1398
3094,-1337,-541,-301,1365,1554
2808,-1333,-561,-325,1482,1714
2532,-1327,-595,-359,1592,1838
2295,-1340,-671,-421,1733,1913
2122,-1344,-757,-474,1873,1940
1942,-1397,-877,-504,2039,1923
1786,-1456,-1011,-469,2217,1879
1720,-1490,-1044,-407,2421,1824
1650,-1498,-1043,-323,2577,1836
1506,-1503,-1024,-227,2621,1957
1291,-1489,-1013,-132,2539,2167
1038,-1454,-972,-13,2342,2402
756,-1360,-824,104,2137,2608
501,-1289,-653,133,2026,2688
260,-1322,-653,53,2059,2632
-7,-1448,-803,-13,2181,2486
-277,-1552,-933,37,2292,2300
-450,-1601,-963,79,2383,2155
-578,-1644,-915,113,2430,2071
-750,-1698,-766,190,2352,2019
-955,-1708,-562,251,2173,1978
-1154,-1658,-393,264,1889,1965
-1390,-1660,-212,243,1589,1958
-1688,-1735,-112,172,1344,1878
-1948,-1835,-112,76,1109,1679
-2070,-1915,-139,27,924,1380
-2093,-2011,-192,-11,818,1050
-2012,-2050,-223,-29,646,723
-1988,-2075,-146,2,508,412
-1978,-2074,-69,-3,439,77
-1875,-2029,15,-16,288,-231
-1782,-1991,58,-52,124,-452
-1771,-1977,29,-103,-99,-575
-1816,-1982,29,-112,-377,-666
-1844,-1937,20,-133,-658,-779
-1831,-1903,-14,-180,-907,-932
-1735,-1871,-60,-243,-1061,-1182
-1578,-1816,-127,-301,-1120,-1508
-1391,-1776,-191,-354,-1132,-1856
-1187,-1747,-296,-407,-1118,-2177
-990,-1765,-478,-432,-1135,-2429
