ax,ay,az,gx,gy,gz
-1183,-1068,21,-1039,881,1181
-1284,-1139,-41,-1131,866,1127
-1408,-1240,-116,-1200,763,1107
-1589,-1350,-129,-1216,610,1083
-1736,-1401,-48,-1233,499,1002
-1825,-1502,-65,-1338,448,886
-1889,-1637,-217,-1465,461,763
-1996,-1827,-413,-1544,491,661
-2057,-1992,-549,-1525,379,603
-2068,-2113,-544,-1431,128,561
-1979,-2202,-491,-1366,-68,529
-1892,-2256,-475,-1344,-196,560
-1996,-2383,-474,-1337,-369,646
-2128,-2561,-483,-1319,-509,651
-2121,-2693,-497,-1307,-566,522
-2020,-2848,-560,-1323,-555,360
-1915,-3009,-680,-1285,-536,242
-1823,-3035,-686,-1149,-625,166
-1772,-3105,-595,-1045,-782,147
-1728,-3187,-598,-1008,-908,172
-1726,-3259,-606,-929,-1138,217
-1753,-3342,-574,-828,-1408,223
-1780,-3435,-647,-797,-1505,129
-1793,-3555,-775,-777,-1537,-21
-1633,-3642,-880,-701,-1573,-220
-1465,-3675,-883,-591,-1557,-414
-1410,-3704,-927,-525,-1520,-541
-1265,-3751,-983,-436,-1600,-653
-989,-3776,-1040,-317,-1749,-762
-722,-3810,-1122,-177,-1823,-799
-601,-3830,-1161,3,-1871,-776
-529,-3813,-1158,166,-1892,-774
-396,-3774,-1141,310,-1875,-826
-236,-3722,-1107,432,-1806,-916
-65,-3686,-1191,522,-1696,-1008
145,-3629,-1304,667,-1620,-1029
315,-3481,-1315,854,-1575,-968
358,-3364,-1267,1017,-1558,-865
328,-3234,-1180,1157,-1554,-763
353,-3101,-1086,1269,-1512,-709
386,-2968,-989,1348,-1415,-686
376,-2824,-904,1409,-1296,-640
361,-2671,-823,1473,-1230,-554
282,-2482,-634,1531,-1178,-441
142,-2312,-430,1509,-1110,-348
21,-2167,-298,1428,-1075,-288
-107,-2053,-285,1314,-1070,-249
-274,-1953,-309,1230,-1044,-218
-414,-1846,-316,1184,-1050,-235
-433,-1751,-346,1134,-1087,-301
-488,-1663,-349,1090,-1067,-358
-570,-1596,-333,1063,-1006,-430
-599,-1535,-240,1059,-981,-546
-596,-1459,-175,1026,-888,-675
-495,-1349,-128,970,-782,-809
-370,-1278,-21,904,-738,-876
-329,-1197,42,812,-690,-852
-356,-1105,70,702,-706,-784
-405,-1068,40,584,-775,-725
-466,-1052,46,499,-826,-708
-602,-1017,57,441,-865,-736
-687,-987,39,376,-913,-822
-661,-993,-31,308,-918,-966
-573,-975,-111,278,-869,-1108
-430,-925,-137,273,-778,-1238
-332,-878,-53,253,-750,-1306
-237,-849,75,192,-741,-1351
-73,-821,109,74,-723,-1378
65,-809,93,-60,-773,-1331
156,-825,48,-186,-820,-1263
281,-869,-54,-277,-869,-1205
290,-870,-136,-314,-943,-1119
193,-850,-206,-333,-977,-1060
192,-813,-250,-337,-1010,-1071
279,-756,-290,-349,-1006,-1123
424,-721,-302,-381,-934,-1182
570,-718,-286,-420,-887,-1197
760,-714,-270,-455,-865,-1171
885,-706,-213,-479,-883,-1085
957,-694,-132,-532,-913,-964
1010,-741,-77,-622,-926,-833
949,-803,-72,-710,-953,-697
934,-853,-71,-801,-943,-647
969,-898,-146,-900,-875,-627
885,-954,-216,-969,-797,-592
820,-1001,-255,-1035,-768,-586
951,-1008,-341,-1125,-757,-589
1034,-1039,-363,-1179,-771,-528
1032,-1128,-373,-1220,-696,-465
1051,-1216,-355,-1243,-646,-415
1129,-1243,-305,-1264,-656,-388
1235,-1337,-345,-1349,-496,-399
1269,-1450,-393,-1425,-317,-395
1366,-1549,-482,-1502,-302,-332
1382,-1622,-566,-1566,-357,-221
1441,-1715,-746,-1654,-345,-145
1478,-1847,-885,-1671,-241,-91
1535,-1950,-956,-1637,-182,-32
1607,-2041,-966,-1587,-105,14
1685,-2093,-990,-1569,35,43
1772,-2178,-1075,-1583,134,118
1751,-2350,-1205,-1558,172,241
1717,-2403,-1202,-1470,216,318
1739,-2468,-1171,-1429,271,365
1723,-2556,-1258,-1435,406,431
1750,-2606,-1360,-1405,487,493
1702,-2676,-1393,-1330,491,586
1574,-2780,-1314,-1242,547,655
1560,-2881,-1249,-1173,680,643
1480,-2947,-1258,-1120,800,661
1385,-3021,-1366,-1090,871,693
1308,-3146,-1487,-1016,943,678
1177,-3322,-1525,-887,1091,625
1116,-3425,-1524,-754,1219,537
1092,-3537,-1493,-656,1261,475
1034,-3643,-1488,-560,1303,463
934,-3721,-1475,-434,1339,460
832,-3790,-1487,-294,1396,429
744,-3802,-1541,-150,1438,394
659,-3785,-1575,13,1415,372
533,-3765,-1617,195,1399,355
444,-3680,-1668,418,1398,317
389,-3552,-1665,660,1322,297
308,-3389,-1521,907,1285,267
335,-3161,-1322,1102,1290,197
395,-2938,-1160,1220,1258,170
397,-2759,-1039,1296,1200,161
422,-2576,-971,1350,1128,129
459,-2388,-934,1406,1070,103
564,-2221,-809,1458,1132,7
560,-2123,-781,1428,1446,-123
563,-2014,-836,1406,1596,-136
681,-1909,-844,1455,1474,-63
718,-1786,-800,1499,1453,33
669,-1674,-732,1520,1491,166
638,-1539,-598,1537,1380,330
630,-1399,-440,1510,1192,514
552,-1308,-305,1439,1006,681
518,-1231,-176,1347,922,752
555,-1134,-25,1218,945,729
490,-1062,57,1028,960,724
477,-1017,68,812,969,703
510,-1009,-28,611,1010,681
534,-997,-218,483,1020,735
594,-980,-336,479,1000,806
577,-892,-308,529,1071,887
511,-857,-242,561,1196,980
552,-774,-156,583,1136,1085
510,-665,9,569,1018,1229
307,-621,121,480,1048,1294
138,-623,127,349,1139,1213
36,-638,83,201,1343,1032
114,-646,-77,69,1565,891
187,-663,-155,35,1551,922
231,-641,-135,30,1433,1055
173,-599,25,16,1302,1221
57,-609,142,-74,1119,1367
-107,-632,162,-210,983,1416
-220,-673,89,-353,1041,1335
-226,-706,19,-456,1126,1246
-211,-707,-32,-512,1120,1246
-237,-689,-7,-537,999,1355
-390,-682,91,-559,825,1487
-667,-736,159,-631,740,1508
-894,-805,111,-751,846,1353
-1012,-868,-42,-857,1014,1134
-1074,-922,-169,-900,1070,968
-1137,-966,-191,-908,1024,872
-1269,-1038,-159,-921,901,831
-1437,-1117,-74,-933,731,783
-1562,-1162,1,-985,630,680
-1686,-1219,-5,-1090,590,540
-1658,-1250,-14,-1193,500,393
-1541,-1303,38,-1296,424,293
-1580,-1446,-55,-1442,431,276
-1704,-1649,-364,-1551,383,298
-1793,-1833,-586,-1500,260,291
-1857,-1968,-602,-1391,101,260
-1909,-2068,-463,-1333,-96,217
-1949,-2178,-359,-1332,-215,143
-1965,-2259,-299,-1367,-267,57
-1896,-2377,-311,-1439,-364,-42
-1675,-2520,-431,-1520,-458,-128
-1390,-2703,-641,-1573,-506,-150
-1312,-2936,-838,-1536,-590,-56
-1303,-3110,-935,-1373,-772,69
-1243,-3201,-915,-1146,-974,151
-1284,-3293,-869,-973,-1019,195
-1384,-3379,-849,-861,-1014,189
-1373,-3466,-914,-761,-1084,161
-1333,-3482,-809,-617,-1170,130
-1333,-3533,-700,-560,-1166,65
-1327,-3643,-762,-560,-1147,-40
