ax,ay,az,gx,gy,gz
-458,-2338,-205,-240,438,106
-419,-2293,-123,-209,541,92
-438,-2274,-42,-212,524,178
-550,-2388,-11,-239,466,329
-736,-2484,3,-232,476,442
-937,-2595,-62,-194,481,481
-1039,-2667,-91,-148,448,428
-1079,-2637,-26,-103,417,328
-1071,-2555,77,-99,349,238
-994,-2575,92,-155,241,140
-879,-2611,70,-238,216,21
-814,-2656,7,-289,312,-28
-830,-2694,-70,-299,456,3
-868,-2676,-168,-253,430,44
-851,-2651,-138,-182,226,84
-804,-2622,-79,-165,87,113
-827,-2671,-63,-185,124,113
-861,-2772,-141,-188,253,96
-839,-2842,-208,-150,328,89
-838,-2905,-222,-87,327,87
-872,-2984,-197,-39,312,83
-922,-3077,-186,13,251,105
-994,-3144,-110,98,90,133
-1020,-3153,-44,166,-49,92
-1025,-3138,5,180,-107,-9
-1027,-3130,40,144,-102,-153
-1013,-3128,54,65,-31,-321
-944,-3089,10,-37,80,-467
-841,-3077,-59,-130,218,-585
-727,-3071,-89,-204,373,-665
-680,-3131,-234,-246,593,-721
-674,-3155,-401,-156,657,-724
-667,-3140,-482,29,550,-672
-651,-3123,-532,238,358,-574
-711,-3034,-373,422,186,-491
-753,-2924,-243,507,76,-495
-732,-2765,-145,519,-69,-508
-746,-2699,5,452,-60,-539
-752,-2661,51,320,49,-600
-742,-2617,35,212,160,-658
-743,-2596,-85,140,229,-681
-756,-2621,-194,109,118,-659
-754,-2585,-240,112,-7,-658
-723,-2594,-288,99,-89,-656
-741,-2655,-368,123,-103,-686
-706,-2582,-359,253,-82,-784
-627,-2469,-253,371,-93,-897
-597,-2343,-77,377,-64,-995
-605,-2269,48,299,60,-1108
-528,-2197,46,214,69,-1198
-395,-2078,125,149,-4,-1227
-331,-2046,143,24,62,-1242
-339,-2228,-99,-88,154,-1233
-270,-2269,-342,-33,37,-1073
-362,-2173,-283,115,-97,-848
-400,-2119,-207,162,-98,-768
-397,-2157,-241,138,-93,-752
-444,-2184,-218,173,-120,-784
-439,-2099,-160,235,-199,-825
-377,-1957,-4,249,-418,-781
-276,-1764,270,132,-589,-727
-22,-1784,260,-167,-569,-682
151,-1859,80,-304,-305,-735
61,-1885,-35,-226,-33,-885
-28,-2005,-211,-136,60,-998
-70,-2109,-420,-18,-18,-868
-68,-2012,-437,199,-229,-632
33,-1907,-208,379,-386,-508
56,-1858,77,377,-317,-529
-85,-1759,298,232,-111,-680
-123,-1694,471,11,101,-960
77,-1657,426,-301,311,-1176
235,-1681,265,-599,376,-1160
334,-1852,-103,-760,290,-989
411,-2019,-493,-668,74,-697
383,-2074,-658,-319,-72,-378
230,-2021,-598,57,-73,-281
130,-1955,-309,274,-119,-401
121,-1795,-22,326,-144,-487
107,-1675,203,248,-169,-509
180,-1633,346,76,-178,-564
282,-1564,395,-138,-126,-593
407,-1512,323,-386,-125,-532
440,-1611,133,-602,-168,-387
395,-1853,-198,-655,-97,-238
310,-2052,-500,-459,30,-125
265,-2048,-605,-148,17,-41
211,-1978,-487,75,-167,23
229,-1975,-372,218,-260,75
254,-1937,-280,339,-225,78
251,-1826,-147,411,-168,-14
226,-1745,41,392,-188,-79
167,-1689,157,275,-205,-76
125,-1696,80,56,-217,-48
148,-1845,-102,-131,-216,-20
179,-1972,-337,-158,-70,-40
178,-2086,-490,-3,116,-91
131,-2150,-582,212,241,-154
150,-2089,-590,437,211,-199
210,-1968,-473,637,105,-209
281,-1857,-329,767,90,-221
240,-1758,-142,794,133,-239
186,-1684,-4,746,203,-284
163,-1645,54,676,240,-315
135,-1586,111,621,110,-252
167,-1514,188,590,-139,-125
223,-1516,198,571,-356,-39
263,-1539,99,585,-425,5
335,-1565,35,615,-454,70
291,-1571,25,602,-412,127
191,-1574,41,572,-196,53
127,-1551,57,553,61,-141
117,-1476,115,540,204,-331
10,-1401,203,505,228,-456
-76,-1344,297,457,136,-545
51,-1227,314,375,-56,-599
469,-1057,298,269,-229,-584
815,-932,300,150,-214,-464
843,-973,340,33,-92,-284
646,-1104,309,-43,101,-163
415,-1099,235,-35,335,-199
366,-1090,234,-44,391,-299
350,-1085,259,-78,414,-369
283,-1059,259,-113,473,-375
213,-1038,183,-139,326,-322
