ax,ay,az,gx,gy,gz
-2441,-1735,-709,-1609,435,666
-2441,-1804,-730,-1626,158,546
-2467,-1923,-769,-1629,-173,485
-2522,-2085,-769,-1597,-467,423
-2486,-2194,-732,-1560,-717,295
-2357,-2249,-709,-1567,-904,142
-2313,-2328,-837,-1604,-809,-4
-2338,-2441,-1111,-1600,-627,-113
-2269,-2516,-1291,-1478,-771,-187
-2111,-2484,-1225,-1310,-1071,-227
-2142,-2586,-1067,-1190,-1260,-218
-2234,-2631,-990,-1106,-1353,-279
-2229,-2606,-996,-1063,-1375,-412
-2172,-2685,-1095,-1040,-1468,-566
-1950,-2729,-1202,-1006,-1487,-788
-1840,-2850,-1291,-934,-1402,-946
-1747,-2978,-1304,-814,-1386,-1102
-1456,-2991,-1337,-708,-1488,-1251
-1232,-3099,-1424,-628,-1547,-1275
-1066,-3258,-1522,-491,-1639,-1270
-818,-3321,-1574,-326,-1845,-1278
-687,-3407,-1637,-135,-1836,-1219
-605,-3520,-1595,55,-1980,-1130
-385,-3552,-1587,182,-2135,-1117
-271,-3656,-1660,311,-2020,-1136
-192,-3767,-1729,467,-1929,-1174
7,-3814,-1789,667,-1846,-1249
236,-3800,-1804,906,-1762,-1277
387,-3732,-1747,1135,-1704,-1253
436,-3633,-1644,1312,-1631,-1184
403,-3497,-1534,1455,-1604,-1081
338,-3349,-1425,1559,-1618,-981
233,-3202,-1325,1618,-1584,-897
45,-2998,-1196,1654,-1509,-848
-119,-2796,-1007,1636,-1436,-879
-163,-2687,-883,1564,-1338,-964
-108,-2569,-902,1496,-1149,-1035
-77,-2458,-1008,1457,-989,-1060
-109,-2337,-1137,1467,-949,-1029
-170,-2242,-1182,1507,-1020,-1021
-178,-2137,-1135,1566,-1161,-1055
-118,-2059,-1047,1611,-1230,-1095
-68,-1943,-827,1641,-1148,-1119
5,-1807,-613,1566,-1068,-1121
90,-1750,-473,1418,-1026,-1069
161,-1665,-310,1253,-968,-972
212,-1570,-190,1052,-902,-844
189,-1520,-243,836,-829,-678
94,-1507,-470,686,-791,-507
-2,-1489,-792,696,-900,-369
7,-1396,-885,849,-1226,-267
-87,-1311,-672,1019,-1480,-223
-254,-1204,-416,1077,-1249,-343
-333,-1116,-234,1032,-803,-587
-237,-1013,-144,913,-542,-782
-83,-922,-117,779,-384,-847
-8,-898,-132,669,-233,-830
20,-850,-241,581,-422,-687
3,-798,-309,549,-772,-506
7,-771,-294,561,-1055,-373
56,-682,-108,575,-1297,-293
-30,-591,153,496,-1351,-271
-172,-585,283,288,-1159,-372
-184,-585,234,49,-947,-579
-60,-594,71,-146,-740,-784
126,-656,-120,-249,-510,-927
285,-675,-205,-247,-442,-967
361,-649,-169,-218,-510,-902
457,-649,-66,-226,-625,-804
549,-620,57,-282,-669,-722
488,-619,81,-414,-695,-627
432,-667,-29,-551,-796,-549
513,-736,-137,-619,-905,-511
517,-764,-180,-646,-886,-480
466,-797,-220,-683,-764,-491
549,-837,-262,-725,-619,-566
750,-894,-303,-765,-524,-614
872,-928,-304,-785,-405,-592
864,-992,-248,-802,-314,-501
827,-978,-123,-865,-332,-423
876,-1012,-103,-1023,-418,-359
947,-1120,-315,-1178,-467,-259
977,-1210,-539,-1228,-504,-163
1050,-1245,-607,-1218,-525,-98
1123,-1344,-619,-1226,-508,-33
1181,-1380,-599,-1238,-445,6
1201,-1420,-552,-1252,-254,-8
1178,-1448,-615,-1341,22,-47
1107,-1524,-685,-1386,164,-79
1072,-1524,-722,-1416,140,-63
1158,-1555,-813,-1496,47,-17
1257,-1606,-922,-1518,24,42
1355,-1658,-1080,-1515,115,108
1324,-1822,-1105,-1472,62,244
1374,-1844,-907,-1391,-95,311
1403,-1915,-906,-1479,-27,357
1266,-2042,-1072,-1566,168,430
1217,-2136,-1300,-1611,299,460
1217,-2271,-1523,-1608,384,493
1163,-2436,-1586,-1525,364,526
1183,-2552,-1591,-1448,369,501
1222,-2647,-1598,-1386,458,442
1284,-2736,-1592,-1312,555,415
1479,-2823,-1746,-1250,765,391
1539,-2888,-1838,-1123,946,472
1527,-2952,-1753,-986,940,548
1623,-2956,-1597,-910,941,573
1600,-2961,-1505,-908,1059,618
1485,-2977,-1492,-897,1184,703
1429,-3087,-1594,-872,1304,804
1254,-3188,-1621,-775,1384,915
1076,-3286,-1709,-680,1459,958
895,-3363,-1783,-552,1556,921
732,-3432,-1792,-404,1623,831
605,-3516,-1786,-245,1719,706
500,-3556,-1664,-64,1728,579
490,-3549,-1589,70,1753,439
495,-3546,-1601,171,1846,306
469,-3521,-1648,299,1884,218
395,-3457,-1692,436,1860,198
305,-3369,-1709,548,1757,202
212,-3230,-1654,686,1697,157
122,-3134,-1614,822,1715,91
106,-2999,-1614,963,1739,-23
113,-2834,-1527,1094,1696,-127
109,-2698,-1403,1191,1716,-237
185,-2564,-1286,1253,1794,-363
267,-2401,-1213,1290,1771,-403
305,-2241,-1066,1317,1656,-351
349,-2105,-928,1313,1524,-275
371,-1980,-818,1294,1403,-189
373,-1863,-734,1259,1254,-103
251,-1792,-691,1214,1107,-36
77,-1737,-637,1200,1157,-135
55,-1701,-611,1184,1439,-408
205,-1675,-687,1156,1672,-642
319,-1598,-682,1165,1672,-698
436,-1521,-538,1127,1446,-618
586,-1471,-443,1018,1140,-487
747,-1407,-390,901,930,-297
831,-1358,-371,794,790,-66
742,-1307,-378,714,660,176
649,-1270,-399,664,563,335
674,-1207,-396,649,576,369
607,-1130,-313,642,744,355
416,-1096,-212,613,1061,348
449,-1045,-165,558,1282,301
603,-946,-170,492,1288,366
664,-879,-194,440,1211,600
712,-811,-210,424,977,924
787,-720,-60,456,581,1311
825,-601,152,404,245,1647
503,-582,225,249,203,1870
86,-643,189,86,543,1840
-26,-668,82,-37,979,1607
68,-650,-95,-111,1247,1437
136,-663,-187,-111,1340,1435
154,-657,-63,-90,1207,1544
233,-628,53,-145,933,1720
206,-621,84,-250,750,1930
127,-638,10,-375,716,2089
53,-677,-108,-472,690,2205
-136,-712,-167,-501,651,2308
-391,-755,-237,-511,638,2326
-618,-803,-232,-502,707,2220
-797,-846,-151,-519,843,2030
-895,-882,-178,-609,966,1858
-977,-945,-274,-695,932,1787
-1049,-1032,-370,-727,707,1788
-1023,-1065,-398,-700,412,1837
-1136,-1037,-241,-667,187,1915
-1426,-1082,-66,-721,64,1938
-1636,-1121,21,-832,37,1823
-1838,-1206,56,-959,92,1626
-1961,-1318,1,-1057,225,1422
-1903,-1370,-121,-1142,414,1215
-1927,-1468,-198,-1247,546,1041
-2050,-1556,-241,-1298,493,997
-2108,-1646,-300,-1351,321,932
-2134,-1692,-336,-1376,163,863
-2211,-1716,-292,-1410,51,772
-2313,-1831,-312,-1488,51,641
-2412,-1927,-355,-1538,48,474
-2443,-2030,-490,-1586,-29,297
-2376,-2112,-616,-1609,-158,132
-2228,-2198,-700,-1612,-321,10
-2086,-2347,-781,-1603,-525,-57
-2057,-2537,-886,-1556,-645,-103
-1993,-2665,-974,-1478,-660,-190
-1851,-2764,-1067,-1364,-681,-264
-1841,-2786,-1038,-1214,-804,-218
-1986,-2790,-927,-1094,-988,-111
-2151,-2812,-832,-1012,-1263,-58
-2220,-2858,-799,-997,-1444,-135
-2163,-2974,-960,-1043,-1364,-365
-2024,-3128,-1231,-1037,-1208,-638
-1783,-3211,-1386,-898,-1133,-884
-1568,-3208,-1339,-692,-1118,-1023
-1417,-3192,-1261,-528,-1184,-1082
-1295,-3231,-1277,-412,-1286,-1112
-1225,-3263,-1331,-273,-1452,-1106
-1079,-3212,-1294,-147,-1666,-1097
-977,-3197,-1314,-64,-1738,-1064
-937,-3254,-1440,14,-1836,-1038
-890,-3303,-1546,130,-1911,-1098
-816,-3329,-1543,296,-1826,-1220
-611,-3301,-1476,464,-1751,-1372
-387,-3237,-1512,581,-1583,-1481
-289,-3216,-1570,717,-1445,-1481
-186,-3175,-1545,883,-1514,-1434
-62,-3122,-1504,1038,-1619,-1396
-7,-3002,-1413,1174,-1597,-1357
19,-2886,-1319,1278,-1504,-1317
-36,-2746,-1273,1358,-1408,-1275
-168,-2598,-1209,1426,-1303,-1230
-243,-2473,-1108,1492,-1295,-1196
-188,-2329,-993,1537,-1466,-1157
-155,-2184,-852,1535,-1548,-1111
-204,-2056,-778,1467,-1481,-1071
-211,-1996,-858,1365,-1421,-1061
-157,-1943,-948,1328,-1384,-1067
-65,-1825,-831,1356,-1421,-1047
-18,-1699,-649,1322,-1461,-963
-35,-1626,-634,1213,-1465,-854
-115,-1550,-729,1135,-1420,-776
-232,-1423,-788,1114,-1374,-730
-322,-1286,-715,1113,-1451,-718
-325,-1154,-624,1075,-1529,-782
-348,-1061,-572,1024,-1368,-933
-380,-946,-474,989,-1095,-1137
-342,-842,-337,920,-840,-1345
-202,-755,-256,802,-625,-1518
-23,-691,-224,675,-557,-1579
184,-697,-194,544,-596,-1562
299,-687,-282,446,-618,-1475
293,-676,-332,412,-777,-1310
363,-636,-256,392,-1058,-1152
457,-626,-127,320,-1199,-1032
435,-607,-23,212,-1229,-945
371,-627,-94,63,-1146,-954
398,-685,-268,-46,-951,-1053
494,-707,-423,-65,-747,-1167
635,-728,-514,-42,-629,-1225
751,-699,-413,-6,-599,-1198
756,-637,-216,-31,-608,-1101
767,-595,-99,-137,-640,-998
743,-552,-31,-277,-727,-881
708,-598,20,-429,-886,-759
