ax,ay,az,gx,gy,gz
-1794,-1513,-2,-904,-1564,-3097
-1525,-1406,-91,-932,-1714,-3452
-1125,-1302,-185,-949,-1819,-3869
-684,-1200,-331,-942,-1822,-4341
-169,-1054,-400,-900,-1703,-4751
215,-1036,-449,-876,-1516,-4988
568,-1006,-575,-856,-1386,-5117
986,-983,-674,-792,-1275,-5128
1439,-979,-716,-684,-1182,-4971
1880,-964,-727,-582,-1192,-4616
2312,-967,-744,-507,-1244,-4103
2753,-1039,-769,-432,-1224,-3520
3093,-1161,-792,-338,-1170,-2875
3207,-1216,-818,-161,-1259,-2140
3012,-1188,-790,124,-1539,-1343
2626,-1005,-569,395,-1919,-628
2389,-760,-250,457,-2155,-220
2472,-602,-25,265,-2104,-185
2711,-510,49,-51,-1809,-340
2926,-537,-21,-302,-1414,-464
3222,-619,-200,-480,-1009,-524
3739,-736,-407,-676,-506,-520
4235,-956,-541,-813,-2,-434
4511,-1153,-580,-842,290,-235
4527,-1294,-595,-720,480,100
4306,-1409,-505,-511,517,563
4034,-1420,-389,-327,392,1037
3762,-1426,-381,-245,313,1454
3471,-1453,-439,-241,331,1837
3157,-1531,-542,-274,429,2132
2799,-1666,-704,-265,583,2302
2457,-1738,-876,-191,778,2360
2184,-1788,-1052,-91,1014,2363
2011,-1804,-1180,40,1223,2372
1945,-1777,-1203,217,1440,2419
1853,-1744,-1161,385,1668,2542
1701,-1673,-1055,574,1763,2749
1482,-1596,-856,782,1721,3003
1219,-1489,-673,934,1579,3239
895,-1401,-550,1022,1391,3467
511,-1389,-527,1095,1173,3680
108,-1371,-563,1189,939,3848
-231,-1288,-538,1317,711,3926
-495,-1228,-478,1431,578,3885
-596,-1158,-421,1503,571,3753
-575,-1119,-299,1553,653,3593
-572,-1076,-137,1564,775,3458
-801,-1052,24,1497,925,3329
-1283,-1058,157,1326,1164,3092
-1874,-1119,263,1087,1463,2681
-2576,-1280,401,820,1850,2059
-3172,-1486,493,500,2300,1273
-3413,-1680,487,224,2498,504
-3402,-1847,422,103,2249,-31
-3311,-1940,451,120,1730,-253
-3217,-1969,579,189,1165,-277
-3147,-1900,736,234,537,-265
-2995,-1788,880,220,-74,-361
-2800,-1667,1014,145,-511,-559
-2667,-1606,1063,-6,-797,-810
-2558,-1566,987,-207,-997,-1152
-2349,-1541,834,-411,-1125,-1561
-2066,-1525,670,-588,-1215,-1930
-1816,-1525,524,-762,-1244,-2243
-1556,-1556,332,-915,-1207,-2561
-1256,-1591,139,-988,-1192,-2861
-941,-1605,16,-996,-1233,-3076
-627,-1622,-95,-949,-1290,-3193
-340,-1605,-176,-878,-1381,-3174
-146,-1564,-225,-814,-1515,-3043
-31,-1572,-284,-777,-1651,-2947
147,-1531,-367,-764,-1773,-2950
340,-1490,-444,-723,-1853,-2974
601,-1444,-550,-717,-1846,-3069
852,-1443,-650,-712,-1742,-3161
1059,-1468,-715,-667,-1663,-3167
1182,-1459,-767,-570,-1635,-3088
1373,-1322,-700,-392,-1640,-2977
1711,-1156,-540,-244,-1565,-2876
1995,-1092,-470,-297,-1373,-2740
2249,-1093,-485,-438,-1183,-2576
2570,-1182,-606,-560,-981,-2454
2942,-1283,-774,-593,-785,-2295
3195,-1361,-879,-480,-671,-1959
3230,-1432,-941,-262,-702,-1471
3179,-1403,-892,14,-865,-977
3157,-1255,-659,268,-1001,-590
3178,-1083,-405,358,-976,-351
3236,-1021,-273,272,-773,-236
3279,-1026,-235,122,-459,-196
3301,-1067,-268,-32,-75,-193
3321,-1129,-310,-169,274,-171
3361,-1204,-375,-285,545,-88
3405,-1261,-446,-365,756,72
3401,-1319,-482,-419,947,302
3288,-1423,-554,-452,1084,576
3085,-1531,-667,-404,1149,851
2924,-1582,-727,-289,1152,1123
2809,-1566,-708,-162,1127,1408
2636,-1536,-685,-70,1144,1728
2428,-1534,-654,2,1193,2021
2212,-1521,-649,68,1257,2241
1996,-1510,-639,149,1314,2416
1783,-1478,-585,233,1362,2561
1569,-1458,-518,312,1397,2676
1369,-1422,-487,381,1417,2771
1171,-1406,-480,437,1411,2872
991,-1389,-469,504,1362,2989
806,-1353,-389,574,1289,3108
626,-1328,-303,610,1233,3203
404,-1332,-305,602,1248,3226
100,-1419,-370,582,1313,3174
-152,-1476,-453,574,1359,3080
-305,-1493,-449,636,1377,2979
-413,-1459,-361,738,1349,2915
-539,-1394,-217,849,1310,2893
-711,-1317,-31,949,1242,2904
-943,-1262,141,973,1122,2922
-1282,-1228,276,896,968,2918
-1786,-1251,446,759,865,2819
-2400,-1326,587,558,902,2498
-2953,-1446,636,299,1050,1926
-3275,-1599,625,69,1160,1223
-3315,-1714,570,-58,1137,574
-3118,-1793,521,-112,918,133
-2835,-1852,518,-120,533,-65
-2648,-1833,624,-142,64,-152
-2550,-1714,737,-226,-374,-234
-2488,-1692,728,-383,-686,-323
-2426,-1758,572,-547,-982,-421
-2341,-1786,421,-645,-1292,-518
-2252,-1786,277,-719,-1554,-619
-2148,-1800,137,-800,-1811,-799
-1966,-1816,20,-877,-1942,-1138
-1746,-1814,-75,-918,-1908,-1526
-1522,-1812,-167,-977,-1779,-1894
-1307,-1846,-318,-1090,-1594,-2261
-1124,-1917,-545,-1172,-1407,-2609
-1011,-2016,-784,-1173,-1251,-2894
-899,-2065,-980,-1078,-1232,-3111
-651,-2022,-1057,-855,-1364,-3269
-311,-1938,-1012,-591,-1548,-3367
7,-1792,-945,-388,-1736,-3401
313,-1634,-906,-266,-1831,-3413
643,-1549,-878,-207,-1778,-3418
1003,-1461,-893,-175,-1657,-3384
1325,-1424,-930,-134,-1518,-3292
1561,-1430,-954,-110,-1408,-3139
1672,-1416,-986,-27,-1341,-2977
1828,-1320,-929,147,-1332,-2866
2150,-1171,-758,286,-1283,-2804
2556,-1062,-624,303,-1146,-2766
3003,-1014,-568,271,-916,-2715
3356,-969,-530,246,-628,-2570
3580,-927,-455,255,-400,-2288
3712,-852,-247,297,-271,-1913
3771,-757,-25,261,-181,-1541
3867,-730,77,132,-43,-1212
3942,-722,128,39,74,-894
3923,-719,208,-6,141,-573
3810,-727,216,-63,197,-228
3609,-743,151,-151,222,182
3340,-827,87,-262,239,596
3089,-922,22,-376,300,896
2908,-1005,-43,-462,425,1052
2777,-1032,-81,-530,589,1134
2641,-1074,-102,-641,821,1182
2489,-1158,-184,-787,1098,1186
2343,-1273,-320,-897,1343,1147
2233,-1398,-484,-956,1558,1102
2177,-1493,-671,-951,1717,1120
2116,-1550,-795,-855,1808,1256
1987,-1574,-835,-716,1834,1475
1855,-1572,-777,-566,1833,1682
1721,-1491,-610,-431,1800,1893
1555,-1440,-490,-377,1749,2102
1318,-1480,-506,-398,1717,2277
1054,-1563,-582,-413,1692,2398
829,-1609,-636,-394,1666,2478
643,-1671,-735,-377,1685,2524
432,-1763,-871,-332,1673,2562
243,-1867,-1008,-212,1629,2611
168,-1914,-1113,-4,1556,2709
130,-1895,-1018,295,1416,2888
74,-1750,-650,603,1165,3128
-60,-1564,-258,776,942,3339
-389,-1534,-75,739,854,3476
-799,-1635,-30,607,762,3533
-1239,-1760,-117,474,562,3528
-1641,-1842,-254,399,335,3452
-1969,-1927,-319,470,170,3286
-2241,-1969,-251,611,86,3007
-2417,-1947,-74,738,18,2631
-2514,-1860,177,805,-45,2205
-2621,-1775,482,768,-63,1764
-2769,-1735,659,602,-82,1311
-2904,-1735,733,388,-149,841
-3003,-1759,742,163,-240,370
-3003,-1778,695,-37,-377,-85
-2846,-1753,641,-167,-569,-494
-2583,-1720,583,-287,-737,-821
-2399,-1736,488,-417,-921,-1070
-2243,-1709,370,-525,-1145,-1283
-2091,-1723,208,-601,-1338,-1474
-1940,-1697,86,-622,-1554,-1629
-1818,-1644,43,-642,-1751,-1755
-1736,-1604,-1,-672,-1913,-1913
-1673,-1545,-50,-714,-2039,-2152
-1552,-1472,-117,-780,-2081,-2500
-1357,-1377,-212,-860,-2058,-2920
-1083,-1317,-347,-945,-1931,-3412
-694,-1244,-526,-1000,-1711,-3930
-277,-1224,-689,-979,-1394,-4399
128,-1257,-826,-922,-1119,-4720
473,-1277,-990,-833,-985,-4842
843,-1264,-1162,-675,-959,-4745
1195,-1252,-1242,-463,-1028,-4485
1527,-1242,-1223,-256,-1123,-4163
1892,-1239,-1206,-120,-1192,-3878
2285,-1240,-1216,0,-1259,-3610
2655,-1256,-1189,180,-1363,-3238
2855,-1285,-1134,411,-1558,-2654
2948,-1201,-992,661,-1855,-1978
2937,-1062,-781,842,-2072,-1379
2850,-910,-598,891,-2121,-976
2802,-765,-398,834,-1975,-822
2945,-631,-237,669,-1623,-880
3147,-530,-157,442,-1177,-1014
3266,-542,-107,225,-746,-1110
3477,-551,-70,41,-358,-1174
3731,-563,-46,-113,-10,-1114
3872,-618,-18,-228,241,-901
3937,-667,42,-324,412,-577
3920,-734,48,-418,497,-200
3819,-801,20,-493,426,193
3641,-832,-42,-585,366,550
3448,-915,-177,-731,450,842
3274,-1043,-378,-865,620,1050
3091,-1176,-601,-922,795,1179
3007,-1303,-775,-932,1043,1237
2961,-1428,-933,-913,1326,1285
2871,-1555,-1044,-839,1593,1367
2726,-1634,-1089,-707,1781,1528
2587,-1659,-1080,-547,1860,1785
2352,-1655,-1078,-379,1835,2148
2048,-1623,-1015,-183,1716,2556
1771,-1558,-903,-6,1565,2891
1526,-1448,-797,146,1441,3134
1281,-1378,-666,263,1335,3301
1109,-1295,-559,314,1297,3382
975,-1272,-505,314,1368,3384
837,-1287,-494,306,1446,3359
706,-1295,-538,320,1512,3354
491,-1363,-668,340,1595,3372
234,-1416,-755,407,1589,3427
-58,-1475,-776,517,1502,3514
-357,-1498,-769,625,1321,3608
-593,-1544,-715,744,1150,3656
-778,-1588,-667,836,962,3671
-880,-1560,-609,948,727,3697
-993,-1537,-497,1078,538,3747
-1091,-1466,-310,1191,357,3812
-1263,-1383,-72,1280,146,3879
-1530,-1306,158,1318,-109,3908
-1819,-1229,416,1304,-375,3842
-2197,-1177,658,1231,-549,3654
-2681,-1187,839,1077,-573,3270
-3097,-1234,953,866,-484,2649
-3318,-1301,954,613,-306,1888
-3374,-1374,873,363,-95,1132
-3330,-1434,857,143,54,481
-3175,-1476,829,-60,87,-42
-2972,-1523,808,-201,-66,-409
-2836,-1521,840,-283,-334,-645
-2724,-1471,830,-358,-636,-821
-2598,-1443,761,-434,-986,-960
-2479,-1426,696,-515,-1309,-1075
-2415,-1407,649,-603,-1510,-1234
-2423,-1365,625,-720,-1584,-1504
-2419,-1318,569,-872,-1546,-1895
-2284,-1278,504,-1043,-1470,-2385
-1968,-1229,417,-1208,-1402,-2901
-1611,-1207,273,-1370,-1331,-3387
-1267,-1199,34,-1515,-1261,-3818
-922,-1230,-234,-1602,-1147,-4212
-629,-1361,-528,-1559,-976,-4587
-293,-1399,-783,-1405,-941,-4870
32,-1341,-891,-1202,-1006,-4959
181,-1301,-872,-992,-1108,-4898
279,-1256,-796,-819,-1231,-4834
430,-1189,-759,-675,-1358,-4848
676,-1137,-757,-563,-1524,-4917
1043,-1109,-891,-488,-1666,-4987
1553,-1071,-1062,-388,-1804,-4956
2195,-1020,-1185,-238,-1844,-4755
2864,-1044,-1204,-84,-1674,-4360
3336,-1066,-1225,5,-1375,-3783
3692,-1144,-1291,49,-1144,-3119
3884,-1176,-1301,206,-978,-2397
3860,-1325,-1292,444,-915,-1615
3910,-1168,-1109,793,-1109,-839
4019,-891,-738,1044,-1286,-160
4009,-674,-423,1022,-1258,352
3863,-478,-128,900,-1022,651
3691,-374,110,708,-587,723
3692,-372,267,386,-56,567
3760,-462,290,69,411,381
3790,-561,239,-184,731,317
3757,-645,144,-388,971,392
3617,-773,-36,-585,1185,592
3366,-955,-290,-748,1297,905
3067,-1154,-593,-777,1300,1260
2820,-1281,-724,-672,1263,1575
2638,-1331,-730,-548,1248,1838
2451,-1370,-718,-469,1286,2057
2254,-1420,-756,-424,1382,2241
2016,-1479,-830,-375,1501,2395
1763,-1509,-856,-282,1577,2528
1568,-1468,-777,-159,1604,2645
1426,-1396,-659,-67,1626,2737
1306,-1331,-601,-16,1667,2816
1161,-1297,-615,49,1737,2891
959,-1331,-599,129,1824,2961
720,-1353,-594,189,1837,3031
461,-1365,-593,249,1796,3103
202,-1427,-568,285,1803,3161
-25,-1524,-605,276,1836,3192
-273,-1621,-642,286,1791,3230
-461,-1616,-541,368,1673,3275
-613,-1570,-408,471,1634,3283
-846,-1602,-336,507,1619,3256
-1059,-1608,-287,516,1420,3223
-1203,-1541,-193,603,1177,3198
