ax,ay,az,gx,gy,gz
2993,-81,-944,-444,452,-3994
3276,-55,-1017,-243,268,-3634
3626,37,-1015,2,5,-3188
3833,137,-928,196,-219,-2655
3943,223,-796,267,-261,-2145
4126,312,-643,273,-55,-1697
4170,397,-484,242,118,-1219
4138,421,-360,145,276,-754
4114,405,-378,37,568,-355
4029,402,-385,-9,736,65
3889,398,-390,-45,735,512
3698,368,-393,-70,633,945
3572,346,-346,-82,579,1302
3450,304,-310,-134,632,1615
3255,250,-360,-220,745,1904
3045,189,-409,-308,925,2136
2839,124,-420,-390,1112,2314
2651,41,-386,-465,1259,2450
2508,-54,-282,-546,1359,2557
2329,-189,-350,-680,1462,2646
2170,-319,-552,-750,1528,2731
2069,-414,-598,-677,1420,2812
2075,-459,-561,-600,1192,2887
2044,-487,-515,-567,1141,2974
1930,-525,-470,-553,1229,3069
1860,-574,-438,-557,1288,3158
1768,-621,-469,-581,1315,3274
1610,-676,-557,-600,1282,3421
1407,-756,-622,-584,1235,3547
1237,-840,-671,-529,1212,3628
1147,-877,-708,-428,1169,3689
1129,-886,-626,-296,1049,3750
1104,-890,-447,-211,892,3861
990,-929,-378,-217,816,3998
810,-996,-518,-243,905,4108
747,-1028,-637,-194,950,4236
755,-1031,-630,-96,820,4421
609,-1078,-528,25,646,4637
376,-1085,-411,141,605,4791
246,-1095,-374,220,618,4879
75,-1159,-411,313,494,4969
-124,-1181,-447,451,316,5074
-252,-1178,-393,607,211,5174
-407,-1186,-301,728,46,5298
-559,-1182,-166,835,-176,5421
-650,-1152,-7,900,-293,5494
-927,-1129,104,900,-267,5560
-1319,-1177,224,893,-240,5573
-1552,-1204,292,900,-264,5474
-1723,-1195,228,909,-370,5340
-1890,-1152,214,981,-634,5230
-1983,-1122,502,1086,-898,5053
-2169,-1163,828,1023,-708,4775
-2494,-1178,987,830,-128,4436
-2862,-1185,1013,605,348,4024
-3193,-1262,856,362,633,3533
-3310,-1293,604,220,727,3025
-3289,-1258,536,246,606,2566
-3382,-1284,645,294,517,2175
