ax,ay,az,gx,gy,gz
-1483,-3023,-861,-633,-1264,-628
-1281,-3040,-1067,-563,-1272,-817
-1199,-3014,-1115,-402,-1353,-923
-1074,-2950,-1039,-266,-1501,-1034
-892,-2913,-1061,-204,-1550,-1187
-722,-2902,-1225,-158,-1496,-1326
-488,-2864,-1303,-38,-1580,-1389
-376,-2776,-1231,102,-1767,-1384
-316,-2717,-1121,149,-1817,-1386
-167,-2696,-1085,140,-1773,-1471
74,-2716,-1146,130,-1646,-1587
366,-2755,-1357,132,-1525,-1639
561,-2800,-1615,251,-1423,-1589
619,-2766,-1666,482,-1409,-1489
724,-2739,-1619,681,-1491,-1425
881,-2708,-1537,851,-1497,-1383
1046,-2640,-1428,962,-1381,-1349
1243,-2610,-1394,994,-1236,-1335
1447,-2591,-1429,1024,-1107,-1305
1629,-2522,-1439,1099,-938,-1238
1729,-2413,-1355,1186,-847,-1128
1804,-2323,-1245,1233,-839,-992
1884,-2223,-1144,1248,-791,-848
2004,-2107,-1046,1243,-755,-671
2096,-2016,-1001,1225,-742,-442
2082,-1930,-975,1224,-759,-166
2002,-1856,-944,1233,-766,89
1842,-1809,-896,1232,-667,256
1661,-1802,-904,1224,-309,264
1506,-1767,-891,1244,195,187
1391,-1728,-828,1262,556,111
1402,-1646,-697,1249,832,14
1428,-1590,-589,1183,1101,-36
1402,-1560,-528,1098,1257,22
1454,-1495,-417,1018,1246,182
1533,-1467,-345,902,1087,443
1510,-1475,-296,779,871,779
1425,-1482,-285,659,625,1120
1226,-1514,-321,560,418,1419
905,-1581,-394,487,379,1589
608,-1694,-503,454,560,1545
430,-1762,-550,484,878,1374
289,-1819,-519,544,1136,1214
240,-1850,-483,571,1350,1067
252,-1865,-433,553,1553,983
167,-1920,-445,503,1531,1021
20,-1979,-566,456,1439,1087
-182,-2015,-592,472,1491,1102
-279,-2047,-538,500,1618,1039
-302,-2113,-496,505,1713,959
-443,-2199,-523,511,1774,929
-659,-2291,-527,553,1744,911
-811,-2349,-472,618,1774,825
-830,-2344,-369,659,1891,716
-801,-2307,-379,643,1979,708
-797,-2309,-443,644,1828,853
-849,-2273,-478,699,1505,1059
-1029,-2224,-482,773,1270,1208
-1330,-2182,-508,836,1265,1209
-1608,-2159,-572,910,1421,1064
-1818,-2117,-492,1022,1611,835
-1873,-2058,-347,1080,1864,582
-1749,-2012,-381,1045,1858,511
-1676,-1977,-462,1046,1492,693
-1851,-1945,-468,1120,978,984
-2147,-1914,-395,1224,498,1149
-2375,-1892,-281,1320,292,1070
-2544,-1829,-137,1391,291,823
-2593,-1738,16,1426,403,511
-2572,-1697,180,1426,444,257
-2562,-1632,321,1402,372,92
-2488,-1574,422,1332,181,-30
-2362,-1568,417,1229,-66,-108
-2307,-1555,348,1190,-276,-166
-2270,-1509,362,1210,-405,-267
-2161,-1460,481,1216,-499,-402
-2039,-1429,526,1169,-557,-526
-1947,-1403,554,1126,-635,-649
-1858,-1354,578,1079,-789,-740
-1743,-1316,667,1015,-941,-799
-1627,-1308,726,920,-1088,-856
-1497,-1284,748,810,-1176,-932
-1297,-1297,686,689,-1251,-1002
-1074,-1320,587,608,-1284,-1048
-940,-1301,516,569,-1266,-1079
-842,-1275,495,544,-1333,-1062
-757,-1244,537,527,-1435,-1042
-707,-1171,609,479,-1488,-1058
-714,-1112,676,396,-1511,-1084
-699,-1059,682,293,-1519,-1141
-614,-1055,632,181,-1573,-1220
-438,-1047,574,87,-1535,-1329
-319,-1022,438,-1,-1411,-1434
-239,-1031,332,-45,-1382,-1484
-39,-1014,346,-29,-1407,-1507
131,-952,408,-43,-1391,-1497
169,-947,409,-111,-1384,-1453
239,-945,448,-162,-1459,-1408
340,-945,457,-225,-1525,-1370
387,-978,382,-293,-1463,-1362
521,-992,354,-334,-1337,-1406
665,-1006,326,-385,-1269,-1401
703,-1050,287,-422,-1210,-1349
821,-1058,267,-442,-1187,-1309
937,-1019,276,-471,-1199,-1218
967,-1027,288,-517,-1289,-1048
969,-1059,303,-579,-1432,-893
960,-1080,257,-642,-1496,-792
911,-1097,204,-684,-1530,-722
873,-1162,161,-709,-1450,-758
928,-1192,120,-736,-1188,-910
995,-1210,102,-743,-938,-1018
1129,-1227,107,-747,-882,-1044
1299,-1239,32,-794,-885,-1014
1401,-1293,-51,-809,-873,-910
1506,-1305,-11,-791,-970,-764
1586,-1307,97,-818,-980,-650
1565,-1369,108,-896,-832,-596
1674,-1433,58,-966,-768,-576
1834,-1495,9,-1013,-684,-531
1832,-1620,12,-1020,-496,-463
1838,-1699,-3,-1021,-382,-428
1937,-1714,-34,-1033,-270,-408
1998,-1754,-71,-1051,-143,-330
2052,-1809,-115,-1060,-131,-201
2108,-1864,-140,-1050,-102,-80
2128,-1913,-180,-1056,-19,14
2204,-1959,-238,-1063,139,59
2322,-1994,-279,-1053,364,114
2322,-2033,-288,-1037,498,252
2273,-2091,-367,-1016,594,401
2243,-2115,-424,-964,691,532
2189,-2112,-415,-902,760,668
2106,-2094,-434,-873,836,793
1991,-2101,-489,-852,937,882
1866,-2085,-546,-825,1103,942
1711,-2050,-562,-786,1248,1012
1564,-1976,-532,-753,1297,1104
1426,-1900,-471,-756,1290,1231
1198,-1928,-510,-796,1296,1355
