ax,ay,az,gx,gy,gz
-570,-3634,-1725,-1217,-1128,-399
-348,-3605,-1752,-820,-1412,-18
-347,-3560,-1775,-541,-1647,389
-331,-3376,-1662,-145,-1831,660
-163,-3111,-1591,0,-1975,625
88,-2888,-1483,-192,-2100,300
317,-2976,-1467,-496,-1936,-131
481,-3207,-1537,-654,-1521,-443
390,-3418,-1611,-550,-1291,-603
234,-3421,-1650,-265,-1379,-651
161,-3268,-1622,82,-1493,-618
167,-3178,-1629,383,-1568,-525
256,-3087,-1599,575,-1575,-441
345,-2974,-1545,672,-1433,-556
471,-2956,-1621,698,-1137,-831
634,-3043,-1738,722,-953,-957
761,-3087,-1829,824,-908,-895
857,-3005,-1843,1024,-924,-731
822,-2834,-1679,1265,-875,-568
644,-2704,-1526,1381,-732,-578
362,-2784,-1562,1366,-684,-758
326,-2866,-1733,1363,-710,-954
524,-2797,-1839,1438,-800,-950
672,-2650,-1799,1542,-926,-766
765,-2520,-1733,1608,-911,-621
920,-2353,-1699,1624,-790,-565
1121,-2179,-1613,1631,-679,-515
1315,-2031,-1520,1635,-491,-478
1426,-2015,-1505,1648,-353,-412
1434,-1999,-1444,1714,-340,-318
1468,-1894,-1375,1849,-387,-232
1594,-1664,-1221,1948,-379,-168
1578,-1533,-1063,1897,-257,-108
1512,-1479,-961,1802,-101,-79
1446,-1434,-849,1749,83,-91
1385,-1323,-740,1761,210,-140
1434,-1156,-598,1778,266,-177
1333,-1139,-517,1725,340,-112
1137,-1158,-454,1637,422,-39
1009,-1058,-298,1552,531,-71
987,-901,-155,1428,632,-215
922,-815,-58,1211,802,-374
866,-911,-78,965,929,-494
902,-1039,-142,764,966,-563
979,-1087,-231,670,1000,-515
1016,-1107,-339,616,1042,-360
966,-1154,-394,575,1055,-143
880,-1181,-477,588,1075,56
883,-1120,-433,632,1058,225
887,-1006,-272,637,1097,392
856,-851,-82,574,1173,458
815,-726,38,459,1296,447
599,-788,89,300,1358,418
501,-822,61,224,1256,402
520,-731,134,161,1180,393
526,-645,222,-46,1325,342
463,-753,139,-339,1596,254
360,-941,-22,-544,1616,234
308,-1064,-138,-621,1480,278
255,-1158,-255,-673,1381,364
236,-1214,-353,-715,1313,506
186,-1218,-366,-719,1317,642
76,-1187,-308,-728,1403,685
6,-1104,-218,-749,1505,663
-10,-972,-95,-775,1585,609
-55,-870,67,-825,1655,531
-110,-826,201,-913,1731,410
-144,-799,198,-1044,1801,290
-213,-940,48,-1211,1739,250
-243,-1153,-178,-1336,1529,319
