ax,ay,az,gx,gy,gz
-206,-2371,430,-1991,1726,-539
-186,-2505,89,-2380,2213,-947
0,-2596,-240,-2275,2210,-1066
76,-2570,-260,-1867,2114,-982
104,-2435,-134,-1408,1949,-655
109,-2272,91,-1069,1652,-278
71,-2124,208,-888,1351,69
-147,-2070,135,-812,1251,344
-488,-2140,-46,-751,1420,454
-641,-2226,-157,-620,1429,392
-548,-2188,-163,-444,1146,250
-385,-2143,-190,-348,1080,169
-259,-2144,-322,-263,1184,239
-124,-2124,-444,-87,1123,439
-21,-2011,-387,167,936,763
2,-1840,-217,376,631,1221
-175,-1716,-10,462,205,1785
-628,-1671,192,472,-86,2301
-1384,-1719,263,467,-136,2544
-2098,-1815,167,438,45,2398
-2449,-1881,77,485,132,1982
-2536,-1917,155,596,-33,1517
-2517,-1851,339,664,-249,1081
-2427,-1728,533,605,-376,695
-2362,-1690,673,427,-355,354
-2383,-1634,713,226,-344,39
-2444,-1562,725,35,-420,-279
-2447,-1515,746,-178,-414,-658
-2406,-1470,790,-363,-285,-1103
-2199,-1467,703,-570,-199,-1622
-1897,-1451,455,-757,-115,-2101
-1718,-1392,254,-823,-121,-2461
-1581,-1269,205,-810,-309,-2732
-1415,-1255,188,-817,-480,-2982
-1216,-1139,132,-873,-694,-3203
-1022,-1077,77,-919,-842,-3427
-822,-1004,1,-970,-844,-3684
-608,-907,-93,-1027,-784,-3936
-416,-854,-154,-1089,-588,-4232
-282,-782,-154,-1178,-222,-4635
-126,-746,-182,-1326,141,-4999
92,-740,-284,-1303,384,-5227
291,-688,-292,-1229,545,-5438
443,-579,-269,-1155,624,-5589
635,-518,-352,-1084,553,-5682
926,-420,-471,-1000,397,-5687
1208,-395,-577,-858,275,-5559
1306,-346,-536,-630,235,-5409
1279,-208,-376,-479,260,-5364
1311,-100,-246,-474,379,-5448
1409,-62,-243,-541,619,-5643
1652,74,-446,-566,752,-5830
2073,202,-708,-422,543,-5824
2608,344,-790,-95,-6,-5577
3222,641,-590,260,-578,-5206
3812,905,-239,448,-958,-4719
4355,1112,103,396,-1068,-4081
4751,1184,406,162,-719,-3367
4864,1154,585,-235,93,-2685
4615,1108,473,-674,987,-2052
4273,1013,233,-916,1476,-1460
4139,847,-10,-863,1424,-860
4129,803,-101,-579,875,-185
4099,828,-55,-281,229,527
3955,820,28,-153,-86,1151
3688,758,67,-182,-20,1612
3373,659,62,-303,219,1910
3163,533,23,-456,449,2107
3082,398,-36,-595,689,2294
3019,283,-108,-690,924,2539
2955,152,-223,-729,1049,2842
2905,43,-314,-688,1050,3188
2763,4,-399,-581,983,3579
2550,-60,-427,-458,898,3999
2332,-204,-489,-348,859,4401
2115,-306,-530,-193,766,4772
1955,-352,-464,23,575,5124
1823,-374,-343,229,378,5465
1594,-395,-223,363,261,5800
1246,-477,-188,452,196,6108
936,-608,-192,570,56,6367
682,-731,-210,738,-163,6561
473,-810,-206,943,-451,6720
324,-859,-152,1186,-821,6904
227,-851,-82,1417,-1121,7109
130,-826,20,1615,-1258,7298
-44,-809,127,1728,-1252,7417
-266,-766,185,1784,-1082,7484
-639,-726,204,1818,-846,7538
-1123,-751,241,1866,-885,7539
-1407,-742,366,1994,-1206,7432
-1499,-636,636,2176,-1512,7264
-1691,-531,903,2220,-1590,7083
-1989,-476,1134,2146,-1422,6859
-2476,-484,1393,1997,-1066,6541
-3050,-546,1651,1802,-735,6095
-3444,-593,1854,1607,-690,5499
-3460,-592,2078,1369,-875,4832
-3382,-540,2177,974,-843,4251
-3593,-564,2069,498,-523,3779
-3998,-668,1814,107,-201,3172
-4147,-583,1628,-164,44,2425
-4221,-789,1467,-411,229,1633
-4396,-890,1374,-548,498,855
-4331,-873,1448,-649,731,44
-3970,-791,1518,-789,843,-702
-3606,-683,1517,-978,884,-1270
-3335,-703,1401,-1218,824,-1663
-3108,-743,1264,-1382,765,-1993
-2936,-722,1149,-1491,705,-2314
-2810,-762,1051,-1611,621,-2619
-2615,-738,982,-1724,566,-2921
-2460,-759,844,-1855,550,-3178
-2318,-819,600,-1978,530,-3445
-2139,-890,362,-2026,587,-3763
-1978,-956,181,-2043,769,-4133
-1805,-1012,8,-2036,954,-4507
-1548,-1068,-148,-1957,1009,-4837
-1229,-1092,-290,-1798,940,-5102
-908,-1043,-332,-1611,844,-5280
-650,-987,-346,-1468,846,-5391
-446,-1040,-381,-1348,1004,-5496
-279,-1017,-411,-1214,1207,-5613
-192,-1085,-401,-1075,1381,-5732
-156,-1061,-426,-981,1521,-5928
14,-1017,-529,-871,1561,-6172
240,-1004,-656,-697,1565,-6378
375,-955,-795,-452,1424,-6486
500,-856,-813,-111,1056,-6528
759,-667,-612,242,658,-6620
1024,-499,-432,424,480,-6767
1312,-298,-299,502,658,-6971
1741,-71,-149,577,1009,-7147
2278,155,78,625,1352,-7179
2437,159,302,531,1596,-7030
2332,71,371,366,1891,-6837
2393,149,214,387,2057,-6695
2728,329,116,650,1492,-6364
3175,487,106,1017,475,-5757
3613,683,247,1388,-477,-5028
4136,945,583,1604,-1123,-4319
5184,1286,992,1554,-1236,-3632
6062,1432,1376,1183,-722,-2827
6050,1400,1568,489,123,-1771
5292,1196,1309,-300,1000,-634
4474,956,811,-749,1367,329
3973,768,604,-737,990,1100
3739,650,628,-550,326,1721
3582,648,675,-483,-31,2213
3271,597,630,-583,30,2608
2877,456,496,-730,199,2883
2543,316,363,-846,288,3057
2286,155,236,-914,350,3207
2085,9,111,-939,417,3370
1958,-110,76,-909,457,3544
1833,-206,74,-870,484,3734
1675,-278,45,-864,506,3949
1501,-403,-14,-849,532,4167
1326,-512,-114,-783,432,4407
1222,-599,-129,-651,237,4653
1201,-666,-54,-501,29,4880
1212,-693,-20,-410,-154,5125
1224,-706,22,-347,-287,5409
1188,-719,53,-323,-267,5720
999,-769,32,-342,-246,6058
744,-815,-58,-331,-337,6450
470,-855,-222,-264,-603,6861
301,-831,-246,-61,-1091,7277
35,-817,-81,193,-1484,7683
-494,-833,52,335,-1641,7986
-1063,-913,55,447,-1934,8123
-1374,-938,77,665,-2406,8084
-1656,-955,124,855,-2704,7922
-1995,-959,100,962,-2640,7676
-2413,-978,68,1073,-2464,7350
-3014,-1005,183,1257,-2350,6943
-3654,-920,488,1504,-2346,6390
-4073,-810,1007,1650,-2399,5623
-4273,-730,1563,1544,-2204,4687
-4470,-731,1893,1173,-1663,3659
-4615,-778,1964,668,-970,2587
-4584,-824,1908,183,-349,1532
-4420,-839,1764,-237,83,601
-4174,-892,1536,-608,326,-154
-3865,-991,1289,-867,446,-772
-3487,-1067,1160,-1014,464,-1298
-3141,-1151,1037,-1134,476,-1729
-2896,-1187,889,-1219,502,-2067
-2745,-1239,732,-1267,444,-2330
-2563,-1284,609,-1279,250,-2570
-2283,-1277,575,-1283,124,-2832
-2040,-1263,519,-1329,167,-3076
-1880,-1298,436,-1395,326,-3304
-1711,-1314,351,-1429,514,-3565
-1547,-1341,236,-1437,650,-3829
-1312,-1320,123,-1428,654,-4073
-1053,-1329,25,-1379,683,-4265
-863,-1358,-80,-1321,715,-4411
-649,-1345,-151,-1225,725,-4566
-419,-1295,-151,-1119,793,-4720
-332,-1311,-194,-1044,959,-4849
-301,-1317,-276,-948,1113,-5011
-210,-1274,-296,-804,1094,-5203
-151,-1240,-304,-656,1016,-5381
-173,-1182,-324,-526,942,-5581
-140,-1086,-344,-387,819,-5859
54,-945,-370,-235,645,-6188
423,-755,-304,-75,575,-6548
864,-510,-133,42,808,-6925
1159,-298,40,76,1264,-7284
1467,-128,178,76,1716,-7596
1885,82,331,103,2071,-7797
2271,228,449,104,2125,-7779
2718,333,476,96,1822,-7523
3178,396,551,123,1424,-7080
3686,434,562,133,1169,-6506
4260,507,587,137,801,-5717
4693,569,725,123,439,-4723
4875,600,840,6,345,-3683
4886,581,840,-218,393,-2672
4667,591,726,-406,537,-1722
4233,490,568,-512,659,-881
3939,428,441,-565,606,-223
3886,423,399,-518,356,355
3820,467,507,-434,-5,979
3667,467,642,-452,-197,1527
3488,428,634,-593,-104,1928
3304,402,447,-765,80,2265
3111,301,200,-886,189,2622
2964,201,29,-914,262,2978
2877,121,-52,-850,355,3348
2692,62,-42,-755,381,3766
2448,22,-20,-672,265,4222
2195,6,23,-578,107,4641
1939,-38,157,-507,-7,4963
1653,-126,182,-531,-76,5200
1358,-222,71,-601,-150,5403
1063,-359,-130,-612,-286,5592
895,-471,-267,-528,-503,5751
844,-544,-344,-380,-691,5891
836,-559,-389,-227,-756,6059
840,-554,-443,-101,-685,6271
744,-565,-480,-10,-588,6532
490,-598,-529,58,-500,6837
112,-618,-650,188,-544,7151
-281,-592,-671,445,-937,7478
-504,-500,-480,823,-1526,7763
-774,-382,-167,1148,-1971,7960
-1265,-335,61,1303,-2115,8029
