ax,ay,az,gx,gy,gz
712,-1619,-691,-1341,873,770
580,-1681,-774,-1406,943,693
493,-1709,-824,-1412,932,641
496,-1670,-805,-1390,848,650
579,-1591,-745,-1405,759,716
563,-1566,-757,-1460,667,832
478,-1575,-813,-1502,585,938
367,-1568,-824,-1513,556,958
238,-1592,-863,-1538,581,892
173,-1656,-950,-1571,636,771
163,-1719,-1026,-1582,690,633
191,-1746,-1061,-1575,717,533
193,-1782,-1096,-1561,725,474
237,-1787,-1118,-1531,710,434
270,-1781,-1075,-1486,693,418
206,-1807,-1019,-1460,645,428
121,-1817,-1001,-1467,512,479
51,-1875,-1053,-1525,308,591
-3,-2000,-1155,-1599,105,724
-68,-2086,-1215,-1619,-74,808
-180,-2166,-1265,-1609,-163,789
-241,-2254,-1331,-1567,-176,662
-258,-2326,-1384,-1472,-184,504
-231,-2346,-1375,-1354,-226,384
-238,-2360,-1340,-1253,-290,331
-278,-2427,-1343,-1188,-384,317
-267,-2541,-1428,-1135,-559,352
-253,-2690,-1549,-1058,-787,471
-326,-2823,-1626,-945,-1036,649
-438,-2901,-1643,-793,-1264,778
-515,-2865,-1564,-627,-1405,777
-657,-2828,-1475,-492,-1439,646
-766,-2820,-1445,-393,-1426,415
-767,-2795,-1432,-284,-1431,158
-664,-2747,-1439,-166,-1393,-103
-429,-2677,-1439,-46,-1445,-293
-55,-2585,-1382,49,-1477,-424
285,-2515,-1335,130,-1433,-535
550,-2461,-1313,217,-1339,-611
723,-2436,-1302,274,-1231,-652
787,-2410,-1270,348,-1160,-648
826,-2362,-1231,415,-1120,-656
878,-2374,-1243,447,-1061,-682
959,-2392,-1307,469,-1014,-705
966,-2481,-1434,508,-929,-727
1001,-2526,-1585,576,-868,-732
1069,-2567,-1676,700,-828,-694
1077,-2507,-1684,883,-835,-588
1087,-2386,-1639,1030,-821,-460
1047,-2263,-1535,1141,-761,-356
941,-2159,-1455,1227,-697,-283
950,-2031,-1367,1293,-665,-247
1101,-1890,-1258,1303,-612,-223
1232,-1836,-1229,1266,-541,-181
1193,-1844,-1258,1240,-399,-150
1164,-1824,-1310,1235,-285,-121
1124,-1824,-1337,1266,-189,-53
1132,-1820,-1349,1290,-115,-26
1243,-1764,-1313,1323,-25,-3
1255,-1749,-1262,1334,83,82
1210,-1727,-1215,1330,177,150
1216,-1686,-1153,1334,270,171
1285,-1641,-1080,1302,389,198
1272,-1626,-1043,1232,547,245
1170,-1647,-1035,1168,678,286
1110,-1677,-1012,1113,770,326
1061,-1688,-1002,1072,828,394
975,-1690,-986,1038,870,462
865,-1732,-969,979,988,463
788,-1849,-1025,922,1154,392
776,-1957,-1097,933,1268,329
693,-2018,-1120,987,1304,366
512,-2026,-1085,1049,1254,479
337,-1970,-970,1109,1179,556
210,-1936,-823,1121,1154,536
117,-1932,-781,1078,1180,456
81,-2024,-777,1043,1176,358
119,-2086,-769,1043,1135,287
97,-2115,-742,1042,1087,304
-16,-2135,-708,1034,988,401
-159,-2142,-630,1037,872,475
-329,-2143,-580,1024,788,486
-547,-2175,-590,1007,748,403
-653,-2246,-658,1002,765,210
-647,-2275,-690,1020,791,5
-643,-2310,-724,1056,802,-163
-587,-2328,-710,1115,759,-277
-482,-2271,-611,1185,666,-312
-405,-2172,-481,1231,558,-296
-378,-2119,-359,1218,474,-258
-405,-2078,-285,1230,355,-222
-401,-2004,-226,1233,233,-230
-363,-1953,-188,1200,153,-255
-329,-1958,-192,1158,99,-271
-337,-1933,-149,1131,61,-292
-378,-1916,-107,1082,52,-369
-377,-1872,-67,1040,66,-482
-371,-1829,-21,981,30,-540
-352,-1772,-1,899,-53,-546
-370,-1747,13,836,-139,-535
-367,-1734,-15,768,-241,-538
-312,-1732,-28,720,-341,-534
-272,-1725,-42,688,-456,-493
-239,-1709,-38,657,-586,-438
-193,-1675,-36,644,-708,-407
-144,-1636,-48,624,-791,-408
-132,-1596,-54,592,-822,-444
-112,-1546,-55,560,-784,-544
-84,-1496,-50,533,-707,-689
-27,-1463,-60,507,-611,-847
68,-1440,-71,495,-533,-971
192,-1401,-47,503,-516,-1010
249,-1372,-15,509,-561,-961
266,-1340,29,514,-653,-874
328,-1258,111,505,-779,-789
414,-1172,206,450,-877,-713
411,-1153,239,351,-942,-638
348,-1153,191,253,-1011,-588
288,-1149,144,187,-1107,-551
233,-1099,117,125,-1186,-522
196,-1046,105,25,-1223,-528
244,-1007,115,-99,-1201,-619
406,-998,99,-240,-1110,-788
664,-1004,64,-367,-997,-974
987,-1029,38,-470,-840,-1107
1190,-1092,-20,-551,-700,-1112
1191,-1178,-98,-572,-663,-1000
1149,-1193,-110,-542,-735,-835
1160,-1118,-34,-515,-852,-668
1171,-1032,79,-556,-910,-552
1182,-1018,89,-677,-873,-549
1241,-1069,31,-817,-801,-629
1320,-1168,-53,-926,-713,-725
1406,-1252,-151,-990,-626,-816
1544,-1312,-227,-1011,-506,-890
1674,-1351,-279,-1008,-347,-915
1763,-1356,-325,-989,-184,-873
