ax,ay,az,gx,gy,gz
1578,-1588,-400,-1147,25,44
1492,-1639,-491,-1162,208,20
1441,-1623,-520,-1154,277,66
1377,-1552,-472,-1153,292,148
1251,-1529,-425,-1209,330,203
1140,-1598,-461,-1293,398,190
1064,-1730,-522,-1351,389,198
1043,-1812,-569,-1335,276,255
1192,-1796,-583,-1285,168,299
1431,-1778,-576,-1281,217,365
1500,-1843,-678,-1321,351,471
1330,-1927,-802,-1297,507,536
1144,-1902,-827,-1233,637,491
1087,-1884,-826,-1192,765,394
1076,-1919,-870,-1195,865,353
1078,-1927,-917,-1187,910,391
1048,-1939,-946,-1192,911,490
971,-1954,-915,-1173,884,613
923,-1918,-832,-1129,858,677
857,-1840,-765,-1117,875,727
761,-1787,-698,-1145,895,799
626,-1791,-716,-1208,916,816
508,-1837,-794,-1269,942,785
409,-1893,-891,-1293,935,752
367,-1947,-991,-1280,913,714
324,-1967,-1069,-1274,893,749
226,-2035,-1140,-1248,836,833
137,-2045,-1166,-1168,761,881
28,-2046,-1140,-1057,719,880
-79,-1991,-1077,-960,700,810
-85,-1937,-1011,-913,721,694
-139,-1938,-946,-885,744,603
-216,-1956,-954,-879,683,545
-258,-1945,-897,-863,528,523
-325,-1902,-874,-889,469,492
-364,-1935,-900,-947,377,468
-410,-1983,-942,-970,243,438
-420,-1997,-972,-960,119,388
-421,-1973,-958,-945,-1,340
-430,-1959,-944,-947,-78,275
-429,-1967,-930,-946,-125,169
-351,-1930,-883,-935,-161,35
-316,-1929,-857,-946,-196,-58
-359,-1997,-899,-981,-279,-80
-394,-2069,-935,-1006,-439,-53
-354,-2148,-953,-1040,-635,-2
-251,-2226,-991,-1081,-797,27
-193,-2308,-1077,-1091,-899,-21
-89,-2409,-1226,-1063,-916,-144
122,-2504,-1364,-992,-888,-250
315,-2586,-1445,-879,-828,-283
373,-2650,-1475,-718,-782,-239
302,-2689,-1484,-565,-836,-128
193,-2691,-1462,-402,-963,29
65,-2657,-1396,-275,-1127,191
-50,-2658,-1378,-191,-1260,288
-168,-2684,-1388,-94,-1378,328
-315,-2638,-1347,24,-1486,316
-483,-2578,-1326,112,-1535,229
-580,-2512,-1319,192,-1564,80
-633,-2453,-1316,238,-1559,-93
-614,-2391,-1330,273,-1517,-312
-540,-2351,-1413,352,-1501,-544
-353,-2350,-1516,442,-1521,-720
-33,-2311,-1521,568,-1569,-802
335,-2205,-1470,682,-1616,-847
544,-2194,-1449,769,-1532,-854
764,-2112,-1426,855,-1506,-819
