ax,ay,az,gx,gy,gz
-962,1718,28,-354,231,-160
-1020,1682,-64,-293,198,-17
-1020,1683,-80,-144,90,28
-1073,1632,-20,1,-112,74
-1094,1667,67,95,-284,42
-1157,1727,134,94,-220,20
-1291,1743,228,23,-110,-62
-1346,1710,220,-74,14,-253
-1318,1640,136,-152,230,-406
-1280,1533,64,-183,320,-471
-1239,1450,-25,-156,202,-483
-1203,1361,-99,-69,51,-455
-1131,1320,-117,36,-140,-434
-1041,1342,-81,149,-339,-385
-946,1406,32,230,-516,-295
-968,1451,131,191,-553,-199
-1130,1438,199,124,-428,-175
-1195,1454,352,90,-69,-278
-1212,1485,385,10,148,-415
-1150,1528,447,-111,-6,-494
-1170,1602,448,-229,50,-465
-1242,1529,433,-315,133,-445
-1275,1400,309,-439,77,-443
-1264,1322,152,-530,-100,-438
-1241,1256,54,-543,-246,-420
-1230,1152,-17,-537,-272,-400
-1318,1151,-42,-518,-197,-406
-1520,1174,20,-431,-98,-448
-1598,1166,72,-376,37,-613
-1427,1231,108,-337,230,-900
-1128,1328,254,-242,269,-1119
-964,1380,368,-221,260,-1292
-728,1429,357,-360,310,-1551
-290,1741,288,-456,352,-1690
91,1675,418,-368,226,-1393
121,1506,172,-562,182,-951
116,1349,-32,-626,-37,-578
-36,1177,-35,-583,-400,-226
-293,1136,113,-563,-467,-53
-547,1302,374,-600,-146,-37
-858,1389,604,-785,410,-86
-968,1458,694,-1015,866,-16
-1100,1330,554,-1376,1449,109
-1483,1041,154,-1604,1871,274
-1909,779,-267,-1504,1498,469
-2240,583,-414,-1164,721,444
-2252,544,-360,-767,354,188
-2120,493,-400,-470,359,-84
-1962,455,-400,-136,261,-254
-1739,628,-102,261,154,-401
-1547,654,331,532,56,-522
-1456,871,487,447,14,-683
-1176,1270,801,577,-162,-639
-1025,1277,1060,565,-130,-448
-900,1226,1056,416,-184,-242
-835,1225,1030,242,-445,16
-942,1234,944,19,-607,257
-1114,1145,805,-137,-368,306
-1163,1049,663,-235,225,157
-1089,1090,653,-302,812,38
-1148,1181,832,-321,1149,42
-1281,1298,1036,-419,1372,75
-1399,1405,1119,-633,1560,106
-1538,1411,1106,-893,1555,164
-1745,1178,871,-1183,1584,207
-1925,993,553,-1381,1470,293
-2142,826,244,-1380,1105,435
-2329,666,89,-1139,768,459
-2424,558,31,-1002,828,328
-2406,537,34,-817,896,88
-2387,621,151,-603,944,-92
-2233,769,338,-446,1221,-326
-2098,834,449,-447,1613,-536
-2009,919,597,-346,1368,-571
-1929,1117,837,-234,872,-472
-1829,1232,1027,-310,678,-403
-1767,1311,1047,-482,709,-357
-1780,1432,1031,-640,591,-292
-1812,1511,987,-902,394,-247
-1890,1502,734,-1195,337,-242
-1869,1453,415,-1413,265,-193
-2015,1321,10,-1634,487,-209
-1980,1287,-89,-1470,540,-371
-1905,1196,-211,-1376,688,-508
-1769,1107,-247,-1185,716,-597
-1532,1112,-174,-938,556,-564
-1361,1113,-111,-724,341,-445
-1389,1088,-85,-530,132,-292
-1378,1146,31,-325,-8,-173
-1392,1216,211,-172,-80,-77
-1396,1214,349,-111,-43,7
-1458,1209,414,-108,45,98
-1700,1286,578,-52,-16,162
-2009,1497,997,1,-210,86
-2089,1654,1335,-123,-97,-167
-1854,1712,1412,-445,113,-442
-1529,1629,1211,-849,206,-464
-1410,1407,849,-1160,187,-317
-1496,1149,577,-1288,6,-148
-1624,909,341,-1299,-122,-65
-1671,735,130,-1245,71,-172
-1824,742,-51,-1153,498,-343
-2135,569,-40,-880,571,-421
-2222,634,51,-683,480,-522
-2190,798,193,-494,763,-778
-2012,1066,486,-339,784,-947
-1707,1346,918,-275,555,-1049
-1445,1447,1085,-413,461,-1044
-1217,1352,1014,-682,279,-919
-1165,1239,791,-975,202,-803
-1063,1109,612,-1121,296,-782
-980,905,410,-1211,316,-699
-986,767,245,-1238,139,-547
-1084,665,132,-1293,98,-400
-1329,529,-60,-1407,398,-277
-1698,398,-179,-1420,767,-223
-1918,279,-217,-1330,892,-242
-2102,241,-285,-1164,903,-338
-2109,365,-178,-890,773,-504
-1946,559,99,-695,686,-667
-1801,750,366,-673,691,-752
-1594,846,457,-779,603,-761
-1505,828,447,-925,484,-688
-1604,708,328,-1099,606,-663
-1688,548,90,-1259,818,-719
