ax,ay,az,gx,gy,gz
399,-1919,-1677,-644,-1714,-590
544,-2003,-1830,-694,-1735,-569
740,-2078,-1966,-702,-1706,-466
792,-2264,-2151,-686,-1560,-344
768,-2438,-2280,-515,-1382,-374
682,-2370,-2126,-225,-1277,-452
667,-2180,-1873,18,-1283,-498
726,-2057,-1724,137,-1309,-541
694,-2055,-1728,158,-1296,-550
698,-2124,-1842,151,-1304,-572
890,-2179,-1955,181,-1296,-596
1034,-2229,-2037,268,-1249,-585
1079,-2281,-2077,414,-1150,-609
1220,-2237,-2033,566,-1046,-653
1301,-2183,-1946,680,-963,-610
1267,-2127,-1820,759,-902,-517
1187,-2064,-1731,805,-866,-470
1222,-2034,-1726,811,-783,-520
1350,-2007,-1751,816,-680,-540
1319,-1969,-1730,834,-560,-512
1411,-1959,-1781,806,-408,-525
1422,-1971,-1802,832,-292,-481
1372,-1936,-1780,895,-237,-397
1359,-1902,-1745,957,-210,-304
1307,-1890,-1728,999,-196,-213
1226,-1915,-1717,1030,-164,-147
1203,-1904,-1698,1073,-121,-124
1196,-1844,-1656,1127,-71,-112
1121,-1778,-1580,1157,11,-104
1033,-1753,-1541,1157,141,-150
1047,-1726,-1508,1173,247,-213
1051,-1679,-1455,1197,325,-225
1018,-1653,-1422,1199,398,-191
985,-1650,-1398,1191,456,-136
884,-1662,-1371,1192,472,-66
792,-1648,-1339,1204,463,2
768,-1600,-1284,1221,447,50
747,-1536,-1218,1234,443,94
708,-1461,-1131,1245,449,110
745,-1358,-1018,1239,474,95
810,-1279,-931,1193,532,83
857,-1196,-843,1145,579,90
834,-1105,-735,1075,651,97
774,-1118,-732,958,738,84
783,-1174,-749,857,794,91
756,-1200,-740,808,775,173
691,-1191,-701,768,722,293
682,-1183,-682,715,698,375
669,-1200,-673,667,680,437
646,-1155,-627,628,678,478
623,-1096,-560,565,734,475
563,-1088,-509,473,815,447
531,-1088,-464,387,891,383
549,-1070,-403,305,927,347
496,-1055,-323,221,892,406
392,-1034,-247,134,817,510
292,-1011,-173,36,716,597
232,-998,-142,-82,630,662
184,-1038,-185,-209,542,735
171,-1114,-298,-310,419,834
222,-1148,-363,-362,298,926
282,-1148,-397,-399,251,982
246,-1122,-408,-443,259,987
177,-1120,-441,-505,311,923
228,-1153,-528,-593,397,826
264,-1210,-627,-660,422,821
246,-1251,-706,-713,370,904
328,-1261,-730,-733,268,1018
384,-1262,-748,-749,123,1198
242,-1254,-722,-774,-9,1431
32,-1275,-672,-823,-9,1512
-129,-1328,-673,-897,119,1366
-228,-1356,-689,-967,286,1101
-217,-1410,-731,-1059,488,832
-149,-1472,-837,-1156,617,642
-38,-1536,-934,-1216,601,603
26,-1589,-1027,-1251,520,676
100,-1620,-1099,-1254,436,759
202,-1636,-1141,-1227,385,796
271,-1618,-1171,-1189,350,841
314,-1594,-1164,-1151,307,938
252,-1604,-1113,-1130,276,1077
175,-1623,-1049,-1137,267,1166
226,-1558,-968,-1170,273,1172
212,-1577,-971,-1275,378,1124
151,-1715,-1121,-1413,527,1001
235,-1879,-1352,-1496,615,864
376,-2054,-1586,-1503,634,863
391,-2223,-1796,-1441,596,1006
430,-2339,-1941,-1314,541,1169
441,-2371,-1990,-1138,484,1337
308,-2325,-1907,-960,466,1462
53,-2287,-1764,-857,592,1418
-121,-2304,-1704,-821,813,1180
-111,-2378,-1732,-807,969,936
-43,-2520,-1822,-809,1028,865
-50,-2635,-1930,-760,994,921
-115,-2691,-1997,-646,930,981
-217,-2722,-2021,-487,886,993
-219,-2700,-1994,-316,894,938
-180,-2612,-1885,-153,948,841
-208,-2519,-1748,-28,1024,717
-177,-2475,-1681,39,1092,596
-131,-2472,-1647,83,1127,552
-155,-2488,-1629,138,1127,565
-226,-2513,-1626,211,1082,596
-354,-2515,-1609,311,993,641
-438,-2485,-1577,405,897,680
-484,-2480,-1576,472,848,671
-500,-2488,-1595,541,846,588
-488,-2474,-1590,619,902,439
-485,-2457,-1577,698,984,270
-493,-2426,-1538,787,1020,147
-485,-2337,-1438,882,973,101
-518,-2271,-1339,928,903,107
-638,-2262,-1294,928,857,102
-697,-2280,-1320,934,793,45
-671,-2279,-1356,955,695,-6
-661,-2272,-1401,976,642,-43
-708,-2254,-1419,1023,654,-142
-730,-2201,-1400,1118,684,-312
-693,-2086,-1304,1216,714,-460
-717,-1989,-1180,1281,708,-535
-790,-1916,-1084,1322,613,-544
-779,-1822,-979,1332,438,-507
-776,-1759,-922,1296,257,-442
-825,-1717,-877,1248,113,-417
-812,-1661,-842,1197,42,-501
-750,-1625,-812,1150,17,-638
-669,-1593,-809,1108,16,-767
-575,-1571,-825,1076,16,-871
-493,-1609,-899,1057,-13,-922
-403,-1600,-909,1090,-130,-906
-368,-1501,-833,1125,-270,-850
-372,-1423,-767,1095,-347,-822
-409,-1402,-735,1027,-351,-874
-431,-1386,-732,968,-330,-977
-383,-1317,-681,935,-362,-1060
-312,-1201,-596,883,-389,-1106
-307,-1112,-528,795,-400,-1136
-307,-1023,-469,701,-441,-1175
-259,-893,-378,609,-530,-1196
-158,-780,-289,467,-599,-1204
15,-692,-220,292,-642,-1232
224,-600,-166,120,-682,-1252
352,-567,-128,-68,-705,-1225
386,-596,-138,-263,-726,-1186
455,-625,-173,-413,-787,-1154
482,-670,-214,-525,-867,-1057
400,-753,-307,-610,-986,-902
292,-868,-429,-654,-1106,-756
188,-922,-523,-641,-1226,-655
87,-911,-552,-597,-1305,-618
34,-827,-498,-592,-1290,-678
126,-780,-496,-706,-1171,-846
329,-901,-692,-893,-1030,-1039
545,-1149,-1005,-1011,-937,-1139
728,-1360,-1250,-997,-932,-1097
774,-1503,-1371,-901,-1014,-905
671,-1580,-1359,-768,-1151,-640
462,-1536,-1221,-643,-1295,-422
251,-1439,-1065,-601,-1383,-334
101,-1389,-977,-656,-1400,-355
17,-1397,-998,-762,-1359,-462
27,-1476,-1136,-852,-1292,-632
305,-1575,-1303,-893,-1219,-821
693,-1681,-1459,-896,-1157,-926
937,-1805,-1610,-847,-1145,-875
1070,-1868,-1638,-747,-1202,-695
1021,-1886,-1585,-645,-1296,-453
875,-1856,-1505,-563,-1373,-272
780,-1796,-1421,-525,-1382,-216
662,-1763,-1393,-529,-1320,-243
514,-1758,-1399,-533,-1234,-324
358,-1770,-1403,-511,-1173,-433
316,-1728,-1367,-481,-1161,-535
369,-1741,-1388,-508,-1178,-571
432,-1825,-1520,-576,-1249,-510
524,-1983,-1671,-632,-1316,-403
704,-2103,-1772,-639,-1332,-337
831,-2201,-1855,-591,-1282,-309
757,-2331,-1934,-490,-1213,-274
685,-2385,-1976,-333,-1178,-284
719,-2336,-1897,-158,-1145,-316
698,-2297,-1793,-55,-1069,-344
633,-2347,-1793,-1,-1009,-411
718,-2378,-1845,37,-1008,-453
906,-2411,-1913,47,-1009,-407
932,-2506,-2008,71,-967,-355
894,-2560,-2075,178,-878,-400
968,-2501,-2054,333,-790,-471
997,-2429,-1988,459,-707,-465
924,-2376,-1958,564,-634,-434
934,-2264,-1845,679,-598,-426
1004,-2148,-1741,742,-544,-428
1031,-2155,-1762,748,-458,-431
1079,-2210,-1841,781,-402,-402
1127,-2171,-1836,877,-412,-319
1112,-2075,-1761,972,-395,-242
1020,-2017,-1693,1029,-329,-213
957,-1999,-1698,1060,-257,-222
994,-1974,-1706,1103,-206,-213
1013,-1925,-1631,1161,-151,-160
928,-1897,-1571,1195,-73,-128
836,-1883,-1517,1236,-12,-128
831,-1780,-1424,1286,32,-125
828,-1693,-1337,1297,103,-113
755,-1656,-1275,1289,169,-101
714,-1588,-1232,1294,183,-94
729,-1524,-1171,1289,188,-62
731,-1500,-1104,1263,227,-13
742,-1477,-1068,1249,243,31
747,-1407,-1018,1256,203,103
738,-1302,-922,1230,190,192
713,-1250,-836,1152,251,213
662,-1234,-818,1067,348,145
653,-1198,-793,1003,427,69
681,-1144,-737,929,474,48
699,-1095,-715,835,519,80
696,-1066,-703,753,502,161
664,-1039,-702,685,473,248
649,-1031,-727,622,456,311
675,-1019,-753,569,441,370
747,-969,-755,522,431,444
769,-937,-768,455,455,518
764,-910,-789,389,525,554
735,-847,-738,322,621,526
694,-799,-693,217,767,446
711,-835,-710,76,892,421
725,-939,-800,-59,889,559
600,-1044,-881,-143,746,833
379,-1106,-911,-184,604,1062
274,-1136,-939,-209,502,1173
188,-1146,-900,-224,411,1241
59,-1126,-842,-268,410,1247
5,-1111,-801,-333,454,1174
2,-1098,-765,-410,518,1084
-54,-1106,-743,-508,593,1012
-86,-1110,-714,-596,651,902
2,-1089,-689,-683,699,776
47,-1122,-721,-784,706,734
5,-1199,-782,-866,644,794
-35,-1264,-822,-909,535,909
-59,-1268,-783,-927,392,1039
-142,-1256,-741,-950,268,1136
-319,-1258,-716,-997,206,1158
-429,-1245,-696,-1082,221,1069
-414,-1271,-763,-1201,295,903
-381,-1406,-936,-1323,372,767
-271,-1498,-1078,-1383,368,697
-52,-1541,-1182,-1407,341,661
98,-1641,-1283,-1435,353,695
35,-1777,-1363,-1433,372,765
23,-1858,-1403,-1400,415,748
119,-1890,-1397,-1339,460,693
196,-1886,-1385,-1286,519,674
246,-1877,-1379,-1252,590,676
290,-1877,-1387,-1226,651,684
280,-1910,-1436,-1200,688,729
253,-1969,-1532,-1176,651,844
276,-2000,-1615,-1144,559,1018
289,-2029,-1710,-1115,519,1166
204,-2130,-1847,-1081,570,1217
147,-2288,-1990,-1042,752,1130
170,-2451,-2082,-961,951,1004
187,-2542,-2117,-811,1017,991
138,-2524,-2067,-630,960,1114
38,-2444,-1945,-479,900,1250
-55,-2369,-1828,-379,912,1268
-67,-2357,-1795,-329,986,1173
-90,-2403,-1842,-275,1026,1104
-137,-2462,-1921,-210,1001,1115
-181,-2505,-1963,-129,952,1157
-257,-2555,-1972,-34,942,1150
-327,-2609,-1980,78,974,1075
-382,-2647,-1958,223,1015,990
-466,-2651,-1879,378,1031,934
-549,-2567,-1728,532,998,874
-565,-2473,-1596,631,973,787
-599,-2421,-1515,683,944,695
-633,-2401,-1509,704,927,583
-648,-2404,-1540,731,917,457
-611,-2385,-1542,775,908,335
-543,-2349,-1537,813,923,212
-499,-2343,-1558,848,941,107
-466,-2333,-1557,903,943,32
-470,-2294,-1526,979,939,-23
-525,-2252,-1476,1053,943,-67
-612,-2200,-1439,1122,942,-119
-682,-2115,-1356,1187,919,-174
-704,-2018,-1241,1221,879,-231
-696,-1951,-1160,1209,842,-294
-715,-1922,-1140,1184,787,-349
-706,-1905,-1133,1166,709,-394
-648,-1861,-1105,1172,618,-425
-625,-1798,-1042,1187,533,-443
-620,-1722,-974,1186,477,-486
-582,-1645,-890,1175,436,-548
-568,-1580,-790,1141,437,-619
-534,-1538,-749,1100,432,-712
-458,-1482,-694,1087,346,-760
-396,-1400,-620,1058,233,-733
-392,-1341,-568,993,140,-685
-424,-1292,-515,920,37,-653
-451,-1209,-448,830,-74,-656
-488,-1163,-404,700,-125,-700
-519,-1165,-439,549,-137,-779
-527,-1212,-526,436,-196,-848
-483,-1288,-671,373,-301,-860
-382,-1351,-794,368,-434,-804
-273,-1345,-824,418,-573,-715
-142,-1267,-772,480,-683,-653
-136,-1161,-634,517,-740,-632
-217,-1053,-489,483,-716,-696
-200,-971,-396,384,-660,-832
-126,-938,-346,254,-643,-930
-55,-950,-374,106,-672,-934
-9,-1006,-472,-30,-779,-860
13,-1077,-575,-126,-928,-759
113,-1128,-676,-196,-1032,-693
247,-1192,-777,-246,-1070,-653
321,-1238,-849,-260,-1051,-640
362,-1226,-850,-257,-974,-676
331,-1227,-838,-280,-850,-747
285,-1236,-848,-301,-762,-812
243,-1195,-791,-309,-757,-810
165,-1158,-755,-347,-821,-734
108,-1126,-725,-402,-965,-622
94,-1059,-673,-468,-1109,-525
154,-1007,-653,-579,-1159,-501
294,-1019,-703,-728,-1131,-555
425,-1074,-835,-856,-1061,-645
514,-1210,-1004,-932,-929,-748
611,-1351,-1176,-933,-818,-822
623,-1426,-1241,-830,-817,-791
507,-1409,-1198,-709,-912,-635
264,-1413,-1152,-650,-1058,-420
30,-1417,-1118,-641,-1232,-241
-171,-1421,-1104,-668,-1404,-141
-275,-1458,-1126,-758,-1506,-155
-229,-1529,-1205,-881,-1506,-311
-153,-1647,-1336,-977,-1449,-549
-71,-1814,-1525,-1008,-1381,-788
22,-1968,-1693,-946,-1411,-930
67,-2059,-1755,-796,-1577,-935
238,-2010,-1704,-633,-1747,-882
492,-1920,-1606,-564,-1784,-810
475,-1949,-1595,-614,-1700,-710
260,-2123,-1693,-678,-1571,-706
234,-2198,-1770,-688,-1503,-823
304,-2213,-1827,-672,-1464,-915
323,-2319,-1948,-681,-1428,-930
406,-2421,-2077,-635,-1426,-932
684,-2434,-2150,-511,-1460,-944
1039,-2436,-2171,-399,-1372,-929
1220,-2520,-2195,-281,-1228,-837
1192,-2560,-2219,-57,-1180,-692
1165,-2430,-2118,171,-1194,-525
1180,-2255,-1928,292,-1136,-375
1003,-2272,-1861,283,-889,-370
