ax,ay,az,gx,gy,gz
-907,-1748,229,143,1051,-500
-922,-1725,178,157,1091,-496
-854,-1711,108,168,1115,-518
-849,-1686,30,189,1159,-539
-862,-1669,-12,248,1145,-589
-785,-1688,39,346,1058,-692
-592,-1715,146,423,920,-788
-441,-1721,268,469,827,-818
-312,-1731,354,495,869,-810
-187,-1750,442,502,1033,-772
-139,-1818,516,470,1185,-696
-183,-1849,479,393,1247,-635
-173,-1849,350,311,1184,-623
-125,-1828,205,295,1070,-518
-92,-1801,181,351,1066,-564
98,-1817,303,464,961,-683
262,-1891,499,520,874,-680
421,-1963,576,498,858,-618
494,-2001,551,451,934,-515
466,-2013,517,420,1002,-425
468,-2021,471,386,969,-451
592,-2025,415,343,797,-474
680,-2039,410,307,615,-449
721,-2058,397,302,460,-409
698,-2065,439,329,357,-357
685,-2064,533,349,297,-339
770,-2083,622,328,249,-338
944,-2075,662,257,183,-291
1136,-2037,646,174,84,-202
1353,-1976,601,115,-72,-90
1531,-1898,572,84,-203,77
1508,-1791,542,91,-252,301
1280,-1672,517,142,-248,541
908,-1555,539,242,-205,789
438,-1439,562,325,-115,958
59,-1365,575,362,-37,964
-211,-1346,650,388,-49,855
-375,-1414,738,375,-187,675
-436,-1486,776,300,-338,455
-324,-1538,689,170,-491,259
53,-1563,506,48,-679,148
432,-1590,416,27,-844,141
704,-1624,332,58,-1014,175
916,-1661,203,113,-1096,298
771,-1679,98,239,-930,571
251,-1708,160,426,-605,860
-195,-1785,416,576,-396,982
-476,-1862,601,577,-382,906
-672,-1901,658,483,-531,751
-687,-1920,589,384,-804,621
-375,-1942,514,271,-1028,456
51,-1912,486,238,-1243,368
309,-1852,461,245,-1486,414
511,-1822,411,281,-1669,488
561,-1836,341,403,-1616,650
219,-1864,477,613,-1237,947
-302,-1881,696,728,-899,1172
-695,-1893,816,687,-784,1173
-861,-1892,884,636,-846,1096
-902,-1883,896,555,-1076,1006
-799,-1797,802,428,-1425,879
-529,-1691,690,333,-1717,763
-246,-1610,625,312,-1899,714
-132,-1534,600,368,-1950,797
-502,-1532,622,522,-1746,1017
-1194,-1596,796,724,-1283,1168
-1716,-1703,1028,873,-841,1129
-2083,-1805,1262,968,-583,980
-2256,-1933,1442,854,-638,688
-2132,-2006,1423,543,-983,331
-1803,-1987,1168,204,-1339,92
