ax,ay,az,gx,gy,gz
-28,-2049,-483,-2,-12,14
-36,-2037,-480,-6,-18,19
-47,-2039,-479,-10,-16,15
-47,-2057,-491,-17,-13,8
-31,-2063,-508,-16,-10,-5
-36,-2058,-505,-6,-9,-4
-29,-2058,-503,-8,-10,4
-31,-2054,-491,-5,-18,8
-25,-2049,-485,-2,-14,5
-30,-2038,-478,-3,-9,2
-42,-2034,-471,-11,-9,-1
-34,-2036,-469,-16,-9,-2
-33,-2042,-481,-20,-17,5
-42,-2048,-473,-21,-25,12
-33,-2047,-475,-24,-22,8
-41,-2053,-487,-28,-20,6
-50,-2064,-490,-30,-21,9
-48,-2073,-503,-29,-16,5
-36,-2069,-511,-23,-15,-3
-31,-2061,-505,-13,-15,-5
-30,-2047,-494,-9,-9,-5
-31,-2050,-489,-20,-7,-6
-29,-2058,-509,-31,-6,-8
-20,-2059,-525,-26,-4,-3
-24,-2066,-520,-11,-11,4
-22,-2054,-510,-1,-20,10
-19,-2045,-498,3,-26,14
-22,-2039,-480,1,-23,13
-27,-2036,-469,-6,-8,8
-37,-2040,-472,-16,-4,6
-55,-2045,-474,-24,-10,4
-77,-2052,-489,-25,-12,1
-83,-2067,-512,-25,-15,-4
-61,-2059,-503,-14,-23,-12
-49,-2047,-485,-8,-26,-13
-52,-2038,-475,-11,-30,-10
-51,-2036,-471,-18,-26,-8
-45,-2038,-475,-27,-26,-10
-25,-2042,-485,-31,-20,-9
-21,-2052,-505,-31,-22,-1
-23,-2055,-502,-23,-26,6
-18,-2036,-477,-15,-28,11
-13,-2032,-477,-21,-30,18
-12,-2043,-489,-31,-24,23
-26,-2054,-504,-35,-17,16
-32,-2069,-521,-29,-16,6
-22,-2076,-525,-17,-23,11
-25,-2063,-510,-10,-20,14
-22,-2056,-510,-10,-15,7
-24,-2054,-509,-11,-13,0
-30,-2057,-514,-14,-9,-9
-10,-2055,-506,-13,-2,-15
-19,-2052,-503,-14,6,-11
-23,-2051,-501,-13,-4,-1
-27,-2055,-490,-11,-12,12
-43,-2043,-486,-12,-17,16
-55,-2052,-493,-20,-22,11
-53,-2068,-516,-21,-18,1
-48,-2066,-516,-17,-9,-13
-30,-2062,-516,-17,5,-15
-18,-2062,-531,-13,6,-6
-14,-2059,-523,-1,-2,2
-26,-2053,-515,10,-3,1
-25,-2050,-514,13,-7,-2
-33,-2044,-496,14,-7,-3
-31,-2014,-466,1,-13,8
-34,-2044,-474,-10,-6,20
-49,-2016,-453,-3,-9,10
-40,-2026,-466,-21,-4,6
-43,-2038,-474,-27,-19,15
-50,-2035,-474,-30,-19,11
-46,-2041,-476,-36,-15,2
-50,-2050,-500,-38,-6,-7
-33,-2063,-529,-42,5,-20
-21,-2068,-541,-36,1,-22
-23,-2072,-540,-21,-10,-11
-26,-2066,-528,-5,-16,-5
-21,-2051,-508,4,-26,6
-25,-2045,-493,1,-26,21
-33,-2048,-492,-9,-19,19
-28,-2047,-485,-11,-7,10
-43,-2046,-483,-13,-4,7
-42,-2052,-486,-16,-8,7
-29,-2048,-484,-16,-13,6
-33,-2047,-488,-20,-17,9
-39,-2063,-511,-27,-15,9
-31,-2079,-523,-23,-15,2
-20,-2073,-525,-13,-8,-4
-20,-2061,-517,-6,-9,4
-32,-2065,-513,-2,-16,13
-35,-2065,-517,1,-9,5
-21,-2053,-504,3,-5,-2
-35,-2046,-501,2,-5,-2
-39,-2053,-508,-1,-4,-4
-24,-2051,-516,3,0,-8
-17,-2032,-501,12,-3,-1
-21,-2030,-483,8,-6,8
-24,-2027,-478,0,-1,8
-27,-2040,-490,-9,4,5
-31,-2047,-502,-9,0,3
-31,-2036,-496,-3,-6,3
-33,-2033,-490,-1,-12,10
-41,-2040,-495,-3,-16,19
-41,-2042,-484,-6,-16,16
-37,-2036,-473,-5,-14,10
-37,-2028,-470,-11,-11,4
-44,-2035,-474,-22,-8,-3
-40,-2047,-493,-30,-3,-8
-33,-2056,-509,-31,3,-10
-35,-2056,-524,-27,-6,-5
-37,-2065,-525,-21,-8,-2
-33,-2068,-522,-12,-5,-5
-38,-2062,-518,-6,-3,-6
-34,-2059,-511,-5,-12,-5
-20,-2055,-497,-6,-13,-3
-14,-2047,-490,-9,-8,4
-23,-2052,-501,-10,-7,14
-41,-2058,-509,-7,-12,17
-35,-2063,-512,0,-12,15
-23,-2063,-507,4,3,12
-45,-2063,-505,7,3,17
-59,-2048,-482,11,-9,13
-53,-2039,-471,3,-9,-1
-38,-2044,-491,-10,-5,-7
-35,-2055,-501,-10,-6,0
-27,-2050,-496,-6,-12,1
-31,-2036,-483,-3,-14,-3
-39,-2044,-502,-6,-17,-2
-27,-2051,-505,-9,-9,-7
-22,-2047,-498,-4,4,-11
-28,-2038,-489,-2,5,-3
-47,-2052,-492,-9,-6,8
-53,-2064,-512,-11,-13,10
-29,-2065,-513,-5,-18,4
-26,-2052,-491,4,-17,3
-41,-2046,-483,1,-14,2
-39,-2052,-485,-4,-13,-4
-38,-2040,-475,-5,-7,-8
-37,-2039,-492,-16,1,-10
-31,-2060,-511,-21,-4,-3
-25,-2062,-514,-10,-5,-3
-17,-2046,-507,-2,-6,-6
-14,-2048,-508,-1,-8,-2
-21,-2047,-497,4,-10,3
-37,-2034,-483,7,-14,6
-46,-2036,-478,-1,-14,13
-67,-2048,-488,-9,-14,15
-75,-2050,-480,-11,-15,5
-49,-2044,-485,-16,-4,-6
-36,-2053,-502,-24,4,-10
-28,-2068,-509,-21,-7,-3
-16,-2070,-515,-12,-14,7
-5,-2062,-507,-1,-21,15
-11,-2047,-482,9,-23,16
-20,-2039,-462,7,-13,11
-25,-2037,-465,-4,-5,2
-26,-2044,-478,-16,-3,-1
-36,-2055,-492,-21,-5,-2
-39,-2061,-498,-16,-7,-3
-45,-2059,-494,-12,-7,2
-51,-2064,-502,-14,-12,4
-53,-2062,-501,-10,-13,-1
-50,-2054,-495,-4,-12,-2
-44,-2055,-487,-4,-13,-2
-35,-2047,-486,-2,-14,0
-28,-2037,-474,1,-16,1
-21,-2026,-459,-4,-17,2
-10,-2024,-448,-15,-17,2
2,-2011,-444,-28,-12,-1
4,-2015,-466,-46,-4,-3
-4,-2034,-500,-60,2,1
-17,-2052,-523,-56,13,0
-41,-2065,-534,-40,5,-1
-54,-2062,-529,-18,-7,6
-57,-2049,-498,1,-19,16
