ax,ay,az,gx,gy,gz
-809,90,1809,-12,24,0
-818,90,1816,-10,-26,4
-803,92,1823,-8,-69,8
-789,92,1827,-6,-92,12
-787,95,1836,-6,-95,10
-782,100,1837,-5,-82,10
-778,102,1839,-7,-56,7
-772,103,1836,-11,-21,4
-778,104,1842,-14,16,0
-776,102,1842,-14,40,0
-785,97,1828,-14,51,-2
-800,97,1828,-14,50,-3
-803,100,1827,-13,36,-1
-799,101,1820,-11,15,-1
-800,102,1829,-12,-5,0
-800,101,1830,-11,-22,3
-796,97,1824,-9,-40,7
-792,97,1827,-10,-50,7
-788,96,1833,-9,-54,7
-782,94,1837,-9,-46,5
-780,94,1840,-9,-25,3
-784,94,1838,-10,-1,3
-787,95,1837,-11,22,1
-789,97,1826,-14,36,1
-794,99,1824,-13,37,0
-801,106,1826,-13,24,0
-799,104,1825,-11,2,2
-802,101,1828,-9,-17,3
-798,101,1831,-8,-32,5
-798,103,1830,-10,-39,6
-790,98,1835,-10,-37,6
-787,95,1835,-10,-29,5
-788,98,1828,-10,-17,4
-785,100,1832,-10,-6,2
-790,99,1835,-11,6,2
-796,102,1835,-12,11,1
-792,96,1831,-13,9,2
-797,94,1829,-13,1,2
-790,91,1827,-11,-9,3
-788,90,1821,-11,-19,4
-787,93,1829,-10,-26,4
-786,94,1829,-10,-25,3
-786,100,1835,-10,-16,2
-789,99,1827,-11,-3,2
-793,101,1835,-11,10,2
-790,103,1830,-11,16,0
-794,100,1822,-12,17,0
-798,100,1827,-11,6,2
-797,99,1826,-11,-9,2
-794,98,1828,-10,-25,6
-790,103,1827,-8,-41,6
-790,102,1833,-8,-48,7
-780,97,1833,-10,-46,6
-787,94,1845,-10,-30,4
-786,97,1841,-10,-6,3
-783,98,1830,-11,21,1
-794,96,1829,-13,45,-1
-803,89,1824,-13,51,-2
-805,93,1819,-15,42,-1
-802,97,1821,-13,17,2
-802,99,1818,-10,-17,5
-800,103,1826,-9,-48,6
-792,103,1824,-8,-69,7
-787,106,1831,-9,-78,8
-777,104,1838,-9,-67,8
-772,102,1840,-10,-45,5
-777,101,1838,-11,-13,3
-779,103,1833,-10,19,1
-785,101,1837,-14,46,-2
-794,99,1829,-15,60,-4
-794,101,1823,-14,55,-2
-806,97,1828,-14,40,-1
-801,96,1828,-11,11,1
-803,91,1819,-10,-14,3
-802,92,1825,-10,-36,4
-792,95,1829,-8,-50,7
-793,93,1833,-8,-52,7
-791,97,1832,-9,-46,7
-783,98,1835,-11,-39,6
-781,100,1837,-11,-25,5
-785,101,1831,-12,-11,3
-785,103,1835,-11,0,2
-789,99,1831,-13,13,2
-787,103,1829,-13,22,0
-797,98,1830,-12,26,-1
-803,102,1824,-12,22,0
-799,98,1826,-12,9,2
-798,100,1828,-12,-14,4
-792,99,1830,-9,-38,6
-789,98,1829,-10,-47,6
-789,100,1839,-9,-34,4
-785,97,1836,-9,-10,3
-790,97,1834,-13,20,2
-797,97,1828,-14,37,-1
-802,90,1829,-12,33,-1
-800,97,1817,-12,9,2
-797,95,1826,-11,-26,5
-796,100,1831,-8,-61,7
-787,102,1834,-8,-82,9
-781,103,1842,-8,-73,8
-780,104,1843,-9,-43,5
-776,103,1838,-12,0,2
-779,103,1837,-13,46,-1
-788,104,1830,-13,72,-4
-799,101,1826,-15,69,-3
-803,98,1825,-14,39,-1
-808,100,1819,-11,-4,1
-804,100,1820,-11,-45,6
-792,98,1831,-7,-69,7
-787,102,1833,-7,-67,6
-785,103,1833,-8,-46,6
-779,99,1837,-11,-16,4
-785,96,1833,-10,14,1
-785,97,1835,-10,29,0
-790,98,1831,-12,28,1
-791,98,1830,-11,11,2
-787,94,1825,-11,-16,2
-788,97,1823,-9,-40,4
-787,101,1835,-8,-50,8
-782,101,1840,-8,-40,6
-786,104,1835,-10,-13,3
-793,104,1836,-13,22,0
-793,107,1828,-13,50,-3
-800,102,1827,-14,64,-4
-807,96,1819,-14,56,-2
-807,99,1824,-13,20,1
-806,91,1824,-11,-26,4
-792,92,1818,-8,-72,8
-795,97,1833,-7,-96,9
-785,97,1840,-6,-100,10
-769,102,1834,-8,-75,9
-774,105,1847,-12,-27,4
-773,103,1844,-11,19,1
-785,101,1831,-13,53,-1
-793,99,1827,-14,67,-3
-795,98,1823,-14,56,-2
-800,100,1823,-14,30,0
-798,98,1820,-10,-1,1
-802,101,1827,-9,-28,5
-799,100,1828,-9,-46,7
-795,102,1826,-10,-46,6
-793,108,1836,-9,-38,5
-785,102,1834,-10,-26,5
-788,98,1835,-11,-11,4
-790,97,1837,-10,-4,3
-788,95,1829,-12,1,3
-781,94,1828,-12,1,2
-793,97,1829,-10,3,3
-795,100,1829,-10,3,2
-792,97,1830,-10,3,1
-795,97,1829,-12,8,2
-797,99,1824,-10,6,2
-799,100,1827,-12,0,2
-794,98,1826,-11,-9,2
-796,97,1823,-11,-21,4
-793,99,1827,-11,-30,6
-788,102,1828,-8,-36,6
-790,104,1834,-9,-34,4
-785,106,1838,-10,-24,3
-788,102,1836,-10,-9,3
-787,102,1831,-12,5,3
-791,98,1829,-12,11,0
-792,99,1832,-14,16,0
-789,100,1824,-10,10,1
-792,100,1825,-11,3,2
-796,94,1826,-12,-8,3
-794,98,1828,-10,-17,4
-795,97,1833,-9,-20,3
-790,101,1830,-10,-19,4
-791,99,1834,-11,-12,4
-791,95,1831,-9,-6,4
-788,101,1831,-11,-1,2
-792,99,1829,-10,-3,3
-793,101,1826,-10,-11,4
-794,99,1831,-11,-18,4
-786,98,1832,-9,-27,4
-788,104,1830,-10,-27,4
-788,103,1830,-10,-22,5
-784,100,1831,-11,-11,3
-785,100,1837,-12,5,2
-785,101,1831,-12,19,0
-793,98,1834,-14,28,1
-793,98,1826,-14,26,1
-796,99,1821,-11,13,2
-804,99,1821,-11,-3,4
-798,100,1825,-9,-25,4
-793,98,1824,-8,-42,7
-790,97,1830,-8,-50,7
-788,98,1832,-9,-47,5
-787,101,1836,-11,-33,5
-786,102,1833,-11,-15,3
-784,101,1833,-11,5,1
-789,101,1835,-11,20,0
-796,96,1832,-12,27,-1
-792,98,1819,-12,23,0
-793,99,1823,-12,13,2
-799,98,1828,-11,1,2
-795,95,1823,-9,-14,4
-800,95,1833,-10,-23,4
-792,97,1832,-10,-30,4
-792,96,1831,-10,-32,5
-788,97,1833,-10,-28,5
-784,96,1835,-10,-24,5
-785,96,1829,-10,-13,2
-786,100,1829,-11,-7,3
-788,102,1830,-10,1,3
-790,100,1831,-11,7,1
-789,99,1831,-11,9,1
-793,100,1826,-11,8,2
-797,98,1829,-10,0,3
-793,96,1828,-10,-9,3
-795,103,1832,-10,-17,4
-795,100,1835,-11,-21,4
-794,102,1836,-11,-22,3
-793,100,1835,-12,-17,4
-785,95,1832,-11,-13,5
-791,96,1832,-11,-3,3
-786,99,1832,-11,2,1
-784,101,1825,-10,1,2
-796,100,1835,-11,3,2
-790,101,1829,-10,0,2
-798,97,1827,-11,0,3
-796,99,1827,-12,-1,3
-792,100,1822,-11,-8,4
-800,96,1833,-11,-13,2
-794,95,1834,-8,-21,4
-788,97,1829,-9,-29,5
-792,101,1832,-11,-30,5
-786,101,1833,-10,-29,5
-788,101,1837,-10,-16,3
-790,100,1835,-12,-2,2
-787,99,1828,-12,8,2
-794,95,1830,-14,17,1
-792,98,1826,-12,13,1
-792,98,1833,-11,5,2
-792,96,1830,-10,-10,4
-790,99,1828,-10,-23,3
-793,97,1830,-10,-27,3
-789,99,1830,-10,-29,5
-785,98,1832,-11,-20,4
-787,98,1830,-11,-8,4
-785,104,1826,-9,3,3
-795,103,1832,-13,11,1
-793,101,1824,-13,11,0
-792,98,1824,-12,6,1
-796,97,1828,-9,-5,3
-793,102,1827,-11,-17,3
-791,105,1830,-10,-27,3
-790,99,1828,-10,-28,5
-788,100,1832,-10,-21,4
-789,101,1827,-11,-12,2
-789,94,1830,-11,1,2
-790,98,1830,-11,8,1
-791,98,1831,-12,10,1
-801,98,1829,-13,7,3
-795,95,1826,-11,-4,4
-797,97,1834,-12,-15,4
-790,98,1830,-10,-24,5
-789,99,1828,-10,-26,5
-791,98,1830,-10,-22,3
-783,101,1833,-11,-15,2
-788,101,1832,-12,-4,2
-795,103,1832,-11,5,2
-794,100,1831,-11,10,2
-791,99,1826,-12,7,2
-795,102,1829,-11,-2,3
-794,95,1831,-10,-10,3
-794,101,1828,-9,-21,3
-794,103,1830,-10,-22,3
-786,101,1831,-10,-22,4
-787,99,1830,-10,-17,4
-782,97,1828,-10,-10,2
-786,98,1830,-11,-5,2
-788,98,1828,-11,2,1
-792,98,1826,-11,4,3
-792,95,1832,-12,5,2
-794,100,1831,-12,2,2
-793,100,1827,-11,-3,3
-795,99,1824,-11,-8,4
-795,102,1820,-11,-13,4
-794,96,1831,-10,-15,4
-792,100,1827,-10,-15,3
-793,100,1832,-11,-14,3
-789,99,1834,-10,-14,4
-792,102,1829,-10,-12,5
-793,102,1833,-11,-10,3
-790,100,1832,-11,-8,2
-792,96,1827,-11,-6,2
-790,96,1834,-10,-3,2
-795,98,1838,-10,-1,2
-789,99,1830,-11,-3,3
-787,99,1831,-10,-8,3
-792,98,1829,-11,-14,4
-790,97,1834,-10,-22,4
-785,99,1831,-10,-25,4
-784,103,1831,-10,-18,2
-790,102,1836,-12,-4,3
-792,97,1838,-12,17,2
-794,96,1828,-10,27,0
-793,101,1823,-13,25,1
-799,97,1823,-12,11,0
-805,99,1828,-11,-11,3
-794,96,1826,-10,-36,6
-786,96,1830,-8,-55,7
-791,96,1833,-9,-59,6
-784,100,1840,-8,-48,5
-779,102,1842,-11,-24,4
-784,99,1834,-11,5,1
-786,95,1834,-12,25,0
-793,94,1832,-13,38,1
-792,101,1821,-11,36,0
-799,99,1826,-12,23,0
-796,96,1822,-12,3,3
-793,96,1820,-11,-19,4
-797,95,1829,-12,-29,4
-794,100,1830,-8,-35,4
-797,98,1838,-9,-34,3
-791,99,1828,-9,-29,4
-786,102,1829,-10,-18,4
-789,100,1831,-13,-7,3
-782,102,1825,-9,-8,2
-794,97,1836,-11,-7,4
-785,95,1832,-10,-11,3
-790,94,1825,-10,-5,2
-791,95,1832,-12,5,2
-790,100,1830,-11,9,1
-790,96,1833,-13,16,2
-791,101,1825,-12,14,1
-800,99,1827,-11,7,2
-803,97,1828,-10,-5,3
-799,94,1822,-9,-22,4
-793,99,1826,-11,-35,5
-784,101,1833,-10,-45,5
-782,99,1826,-10,-44,6
-780,99,1834,-9,-32,5
-787,98,1838,-10,-12,3
-785,100,1835,-11,11,2
-787,100,1826,-11,31,0
-793,99,1827,-12,39,-1
-799,98,1823,-12,31,-1
-808,95,1816,-12,13,1
-797,99,1823,-11,-11,3
-790,99,1827,-9,-34,4
-790,96,1831,-11,-46,7
-788,100,1831,-9,-48,6
-787,105,1835,-10,-37,5
-783,103,1838,-9,-19,4
-783,97,1832,-11,1,2
-786,100,1829,-12,17,1
-793,101,1831,-11,23,1
-795,98,1830,-13,22,1
-794,95,1823,-11,12,1
-798,98,1831,-9,-4,3
-795,97,1830,-11,-22,3
-786,99,1826,-10,-37,5
-789,99,1828,-9,-40,5
-787,98,1832,-9,-38,5
-785,100,1831,-11,-27,5
-785,100,1832,-11,-10,3
-783,101,1838,-11,5,2
-789,98,1828,-13,18,1
-789,98,1828,-12,24,0
-795,93,1826,-10,25,1
-794,97,1823,-12,18,1
-800,95,1822,-13,9,2
-798,95,1826,-11,-5,3
-797,95,1826,-9,-22,4
-795,100,1827,-10,-37,5
-788,97,1827,-9,-47,7
-786,97,1829,-9,-48,7
-785,101,1836,-10,-43,5
-783,99,1836,-10,-27,5
-781,98,1838,-11,-5,3
-782,100,1828,-12,14,0
-790,99,1831,-13,29,0
-798,97,1824,-10,37,-1
-804,98,1820,-10,34,-1
-804,99,1822,-14,25,0
-806,96,1823,-11,7,1
-800,99,1819,-10,-17,3
-796,100,1822,-10,-40,6
-795,97,1827,-9,-54,7
-786,99,1830,-8,-60,7
-782,101,1837,-7,-54,6
-780,102,1838,-9,-35,5
-779,98,1835,-11,-11,3
-784,99,1838,-12,14,1
-785,99,1831,-11,33,-2
-787,96,1829,-13,40,-2
-796,96,1830,-13,37,-1
-801,95,1822,-11,23,0
-797,92,1820,-13,4,2
-796,93,1827,-10,-18,4
-800,97,1831,-10,-37,5
-793,99,1826,-9,-46,5
-782,104,1829,-10,-48,8
-788,101,1833,-10,-39,6
-787,98,1834,-8,-26,4
-780,100,1838,-10,-9,3
-788,98,1832,-13,6,1
-784,98,1827,-11,15,1
-789,98,1829,-11,21,3
-793,96,1827,-11,18,0
-793,98,1826,-11,13,1
-799,98,1827,-11,5,2
-801,101,1830,-11,-5,2
-799,96,1829,-11,-15,3
-797,102,1829,-9,-25,5
-795,96,1831,-10,-30,6
-790,97,1827,-9,-33,4
-788,101,1830,-10,-30,5
-782,100,1831,-11,-21,4
-784,97,1828,-11,-9,3
-789,98,1830,-11,2,1
-789,99,1833,-12,8,1
-794,100,1829,-11,12,0
-794,98,1829,-10,9,0
-792,95,1823,-11,4,3
-793,101,1826,-10,-4,3
-791,103,1825,-11,-12,4
-798,97,1829,-11,-16,5
-795,99,1824,-8,-21,4
-789,95,1834,-11,-23,4
-786,101,1836,-11,-20,5
-786,99,1828,-10,-13,4
-791,102,1831,-11,-4,1
-789,99,1836,-11,-1,2
-794,96,1829,-13,3,2
-789,100,1828,-13,0,1
-794,94,1830,-10,-6,2
-796,99,1832,-11,-10,3
-788,98,1828,-10,-16,3
-791,103,1833,-11,-16,3
-790,100,1831,-11,-12,3
-791,98,1834,-9,-6,4
-795,97,1828,-11,1,3
-792,98,1832,-12,5,1
-792,99,1830,-12,7,2
-794,97,1827,-12,1,3
-799,102,1833,-12,-8,3
-790,97,1826,-10,-17,4
-789,97,1831,-8,-28,5
-796,97,1824,-11,-31,5
-787,99,1832,-10,-32,4
-786,98,1839,-11,-24,4
-784,99,1832,-11,-12,4
-785,98,1832,-10,0,2
-787,100,1831,-9,11,2
-791,96,1824,-10,16,2
-800,94,1829,-11,16,1
-796,97,1826,-11,8,2
-797,96,1828,-10,-1,2
-795,97,1831,-11,-10,3
-796,98,1827,-9,-21,4
-793,99,1834,-10,-25,4
-788,101,1827,-10,-26,4
-788,98,1830,-9,-23,4
-784,100,1832,-10,-18,4
-789,101,1834,-12,-12,4
-788,99,1833,-11,-3,3
-789,96,1834,-11,3,3
-792,95,1831,-13,5,3
-790,95,1829,-11,2,1
-791,101,1829,-11,-2,2
-791,98,1824,-11,-5,3
-793,99,1829,-11,-10,2
-799,103,1823,-10,-13,2
-789,102,1824,-10,-14,3
-794,93,1825,-13,-13,3
-794,97,1830,-11,-12,2
-788,101,1826,-10,-10,2
-793,95,1831,-11,-8,3
-791,98,1834,-10,-9,3
-788,100,1828,-11,-6,3
-792,102,1827,-10,-5,1
-791,101,1825,-9,-6,1
-796,101,1829,-10,-7,3
-790,104,1831,-11,-10,4
-788,100,1826,-11,-9,4
-783,96,1821,-11,-9,4
-787,96,1829,-10,-8,2
-790,99,1830,-10,-9,3
-788,99,1830,-12,-8,4
-788,97,1831,-11,-7,3
-791,98,1824,-9,-7,2
-790,99,1830,-10,-5,2
-790,97,1819,-10,-6,3
-794,102,1830,-10,-6,3
-799,98,1829,-11,-7,4
-793,103,1823,-12,-13,2
-787,98,1831,-11,-12,4
-785,97,1835,-9,-15,4
-785,99,1840,-9,-13,3
-787,101,1830,-9,-11,3
-789,100,1834,-10,-9,2
-793,100,1828,-12,-4,2
-790,99,1827,-11,0,3
-794,103,1832,-12,3,3
-791,97,1828,-12,2,2
-793,100,1828,-10,-1,3
-796,98,1834,-12,-5,3
-789,97,1828,-12,-11,3
-794,98,1829,-12,-17,3
-793,98,1827,-11,-22,4
-789,100,1833,-11,-22,4
-790,101,1834,-10,-19,5
-789,97,1830,-9,-16,3
-791,100,1827,-10,-9,2
-790,103,1829,-11,-9,3
-790,100,1829,-11,-5,3
-794,100,1825,-11,1,2
-787,96,1826,-12,5,2
-793,99,1831,-12,10,2
-794,102,1828,-11,9,1
-790,102,1828,-12,6,1
-796,103,1826,-11,-6,2
-799,97,1822,-10,-16,3
-799,92,1828,-9,-28,6
-791,95,1828,-9,-40,6
-784,95,1831,-11,-40,4
-783,99,1832,-9,-32,5
-785,97,1841,-11,-17,5
-781,102,1835,-11,3,1
-791,102,1832,-12,21,0
-792,100,1829,-13,30,0
-796,97,1824,-14,28,-1
-799,94,1827,-12,17,1
-799,98,1827,-10,-3,2
-795,96,1829,-10,-20,3
-794,96,1832,-10,-32,6
-789,97,1825,-11,-39,5
-788,99,1825,-10,-36,5
-786,105,1832,-8,-29,4
-789,100,1838,-12,-17,4
-788,100,1832,-11,-7,3
-786,97,1827,-11,-1,1
-791,98,1829,-11,4,2
-789,97,1828,-10,5,3
-794,96,1828,-11,8,2
-789,101,1821,-11,6,2
-795,103,1824,-13,2,3
-794,102,1825,-11,0,4
-802,102,1830,-9,-6,4
-795,100,1828,-10,-12,3
-790,98,1830,-10,-20,4
-792,98,1830,-8,-25,5
-789,99,1832,-8,-28,5
-790,100,1827,-10,-26,6
-789,97,1832,-10,-20,4
-786,99,1831,-11,-11,2
-788,99,1839,-13,0,2
-791,105,1827,-12,8,3
-791,99,1827,-13,14,0
-794,100,1829,-11,15,1
-794,100,1828,-10,9,1
-796,99,1825,-12,1,2
-795,98,1824,-11,-10,4
-793,98,1832,-10,-21,5
-793,94,1830,-9,-30,5
-791,93,1834,-9,-33,6
-782,99,1835,-9,-28,6
-781,102,1835,-10,-20,4
-787,101,1833,-11,-8,2
-786,99,1827,-10,2,1
-792,97,1830,-12,10,1
-796,101,1826,-12,12,1
-791,98,1824,-11,4,2
-796,100,1826,-11,-3,3
-789,103,1825,-11,-10,3
-790,101,1824,-11,-17,4
-788,104,1827,-10,-20,4
-789,100,1835,-11,-19,3
-789,97,1830,-11,-13,4
-790,103,1830,-9,-10,3
-791,97,1829,-10,-5,2
-786,98,1831,-10,-3,2
-794,98,1832,-11,-3,2
-792,96,1830,-10,-3,2
-789,100,1826,-10,-6,2
-792,98,1825,-12,-9,4
-786,99,1829,-11,-11,3
-789,97,1831,-11,-11,1
-789,97,1830,-12,-8,2
-789,103,1825,-11,-7,2
-790,96,1833,-11,-5,2
-792,97,1830,-10,-5,2
-791,100,1835,-10,-8,3
-791,104,1831,-10,-12,3
-789,103,1831,-10,-16,4
-789,101,1831,-12,-14,3
-788,101,1832,-10,-14,3
-787,98,1829,-11,-8,2
-789,99,1826,-10,-3,2
-794,98,1829,-11,1,2
-788,97,1829,-11,3,2
-788,101,1830,-11,1,2
-798,99,1828,-11,-3,2
-790,99,1824,-10,-9,2
-791,98,1826,-10,-13,3
-792,97,1830,-10,-17,4
-787,100,1827,-9,-20,5
-787,100,1827,-9,-17,4
-786,99,1825,-10,-16,4
-790,104,1827,-10,-12,4
-788,98,1834,-10,-9,3
-789,97,1829,-10,-5,4
-796,98,1829,-13,2,2
-794,100,1831,-12,5,2
-790,99,1833,-11,10,1
-797,98,1826,-11,10,0
-797,99,1830,-11,4,1
-793,99,1824,-11,-5,2
-790,94,1822,-10,-18,3
-794,99,1827,-11,-30,5
-792,100,1826,-9,-41,4
-786,101,1829,-10,-40,5
-779,102,1832,-8,-32,4
-783,102,1837,-10,-14,3
-787,103,1832,-12,6,2
-783,102,1828,-11,20,0
-793,97,1827,-13,32,0
-793,98,1829,-11,27,0
-797,94,1827,-11,12,3
-796,96,1825,-11,-8,3
-792,96,1828,-7,-26,4
-792,100,1828,-10,-34,6
-789,102,1825,-8,-35,6
-790,101,1829,-11,-22,4
-790,99,1833,-11,-9,3
-795,98,1835,-10,-1,3
-790,97,1830,-11,3,3
-782,97,1831,-12,0,2
-792,98,1834,-12,-10,3
-786,103,1832,-11,-16,3
-788,100,1830,-11,-18,3
-793,101,1832,-10,-15,4
-790,101,1831,-10,-6,2
-787,97,1827,-12,6,2
-794,95,1831,-12,13,2
-796,97,1826,-12,17,1
-797,98,1824,-12,11,2
-799,97,1831,-11,-3,3
-797,100,1833,-10,-18,4
-794,100,1834,-11,-34,6
-795,94,1830,-11,-41,6
-791,96,1828,-9,-37,5
-782,101,1837,-11,-24,5
-788,100,1836,-12,-9,4
-785,100,1836,-12,7,1
-793,99,1832,-13,17,1
-790,99,1829,-11,18,0
-795,101,1829,-12,13,1
-798,100,1829,-11,2,2
-794,95,1825,-11,-10,3
-794,95,1826,-11,-18,3
-785,97,1830,-8,-23,4
-791,97,1833,-8,-21,3
-790,100,1831,-9,-16,4
-788,103,1834,-9,-14,3
-792,98,1834,-11,-7,3
-788,101,1831,-9,-9,3
-799,97,1828,-11,-7,3
